129220888	GO:0006814,GO:0015293,GO:0016020,GO:0055085
129228010	GO:0005524,GO:0005634,GO:0006283,GO:0140658
129235140	GO:0003729,GO:0005634,GO:0005737,GO:0017148
129234250	GO:0000381,GO:0003729,GO:0005634
129225340	GO:0005739
129216430	GO:0005783,GO:0005794
129219103	GO:0005829,GO:0008104,GO:0016020,GO:0019901
129235142	GO:0004346,GO:0004346,GO:0006094,GO:0016020,GO:0051156
129234251	GO:0000245,GO:0004672,GO:0005524,GO:0006468,GO:0050684
129233360	GO:0000813,GO:0000813,GO:0043328,GO:0044877
129228014	GO:0004143,GO:0004143,GO:0007205
129216431	GO:0000278,GO:0000922,GO:0000923,GO:0005813,GO:0007020,GO:0008275,GO:0031122,GO:0043015,GO:0043015,GO:0051011,GO:0051225,GO:0051321
129234252	GO:0004571,GO:0004571,GO:0005509,GO:0005783,GO:0005975,GO:0016020,GO:1904380,GO:1904382
129234253	GO:0004672,GO:0005524,GO:0006468,GO:0043539
129224452	GO:1905515
129222670	GO:0006508,GO:0070573
129219106	GO:0008021,GO:0030100,GO:0030122,GO:0035615,GO:0048488,GO:0072583
129232472	GO:0005471,GO:0005471,GO:0005743,GO:0005743,GO:0140021,GO:0140021,GO:1990544,GO:1990544
129231581	GO:0000785,GO:0004842,GO:0005515,GO:0005654,GO:0008270,GO:0045893
129230690	GO:0005886,GO:0006812,GO:0008324,GO:0008324
129228017	GO:0004843,GO:0004843,GO:0005509,GO:0005794,GO:0016579
129226235	GO:0004252,GO:0005576,GO:0006508,GO:0006956
129224453	GO:0016757
129222671	GO:0004142,GO:0004307,GO:0005789,GO:0005794,GO:0006646
129218216	GO:0002755,GO:0005886,GO:0008063,GO:0035325,GO:0043123,GO:0045087,GO:0050830,GO:0070976
129232473	GO:0000812,GO:0005524,GO:0016887,GO:0042393,GO:0140658
129231582	GO:0004557,GO:0005737,GO:0009311,GO:0016139,GO:0046477
129230691	GO:0006656,GO:0016020,GO:0030258,GO:0047184,GO:0071617
129228018	GO:0001649,GO:0005615,GO:0009953,GO:0030514,GO:0030514,GO:0045596,GO:0045596
129224454	GO:0005743,GO:0005743,GO:0006850,GO:0006850,GO:0050833
129230692	GO:0004024,GO:0005829,GO:0008270,GO:0008270,GO:0046294,GO:0051903
129224455	GO:0005829,GO:0018738,GO:0018738,GO:0046294,GO:0046294
129217327	GO:0005737,GO:0015031
129235148	GO:0005743,GO:0005747,GO:0006120
129230693	GO:0004024,GO:0005829,GO:0008270,GO:0008270,GO:0046294,GO:0051903
129229901	GO:0004842,GO:0005783,GO:0016567,GO:0030433
129226238	GO:0070131
129220892	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0020037,GO:0043231
129216437	GO:0005515,GO:0015889,GO:0031419
129218219	GO:0015031,GO:0015031
129235149	GO:0005198,GO:0005515,GO:0031080,GO:0034198,GO:0035859,GO:1904263
129233367	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0020037,GO:0043231
129232476	GO:0005680,GO:0005680,GO:0031145,GO:0031145,GO:0070979
129231585	GO:0005789,GO:0005881,GO:0008017,GO:0071782,GO:0071786
129230694	GO:0005634,GO:0005829,GO:0006355,GO:0008469,GO:0034969,GO:0035246
129226239	GO:0008180,GO:0008180,GO:0010387
129217329	GO:0005515,GO:0005656,GO:0006261,GO:0006364,GO:0097344
129234259	GO:0004222,GO:0005739,GO:0006627,GO:0046872
129232477	GO:0004146,GO:0004146,GO:0005739,GO:0006545,GO:0046452,GO:0046654,GO:0046654,GO:0046655,GO:0050661
129231586	GO:0000978,GO:0000981,GO:0006338,GO:0006357
129229903	GO:0003743,GO:0003743,GO:0005737,GO:0005737,GO:0005852,GO:0005852,GO:0006413
129233369	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0020037,GO:0043231
129231587	GO:0004843,GO:0016579
129229904	GO:0005515
129224459	GO:0005747,GO:0032981
129222677	GO:0004352,GO:0005739,GO:0006538
129231588	GO:0042407,GO:0042407,GO:0061617,GO:0061617
129230697	GO:0000978,GO:0000981,GO:0005634,GO:0006357
129231589	GO:0004970,GO:0005886,GO:0035249,GO:0045211,GO:0050804,GO:1904315
129230698	GO:0000049,GO:0003729,GO:0003743,GO:0003743,GO:0005515,GO:0006413,GO:0006413,GO:0022627,GO:0043022
129222679	GO:0000176,GO:0000177,GO:0005730,GO:0016075,GO:0034427,GO:0034475,GO:0071028,GO:0071051
129220897	GO:0005975,GO:0005975,GO:0006688,GO:0033207,GO:0033842
129230699	GO:0000049,GO:0003729,GO:0003743,GO:0006413,GO:0022627,GO:0043022
129229907	GO:0002224,GO:0004888,GO:0006955,GO:0016020
