107436081	GO:0005789
107436081	GO:0005789
107436081	GO:0044183
107436081	GO:0044183
107436081	GO:0045048
107436081	GO:0045048
107436082	GO:0003723
107436082	GO:0005515
107436082	GO:0005737
107436083	GO:0006486
107436083	GO:0006486
107436083	GO:0008417
107436083	GO:0008417
107436083	GO:0016020
107436083	GO:0016020
107436088	GO:0005515
107436090	GO:0002161
107436090	GO:0003676
107436090	GO:0004813
107436090	GO:0004813
107436090	GO:0005524
107436090	GO:0005737
107436090	GO:0005739
107436090	GO:0006419
107436090	GO:0006419
107436091	GO:0004888
107436091	GO:0004888
107436091	GO:0005886
107436091	GO:0007165
107436091	GO:0007268
107436091	GO:0022848
107436091	GO:0034220
107436091	GO:0034220
107436091	GO:0042391
107436091	GO:0043005
107436091	GO:0045202
107436091	GO:0045211
107436091	GO:0050877
107436092	GO:0003713
107436092	GO:0005634
107436092	GO:0045944
107436092	GO:0140297
107436095	GO:0008508
107436095	GO:0015721
107436095	GO:0016020
107436096	GO:0004252
107436096	GO:0004252
107436096	GO:0005509
107436096	GO:0016020
107436100	GO:0002116
107436100	GO:0004713
107436100	GO:0005515
107436100	GO:0005524
107436100	GO:0005886
107436100	GO:0006468
107436100	GO:0017154
107436100	GO:0030334
107436100	GO:1902287
107436101	GO:0000122
107436101	GO:0000122
107436101	GO:0004861
107436101	GO:0004861
107436101	GO:0005634
107436101	GO:0005634
107436101	GO:0005654
107436101	GO:0005737
107436101	GO:0005737
107436101	GO:0045736
107436101	GO:0097322
107436104	GO:0006270
107436104	GO:0007095
107436104	GO:0033314
107436105	GO:0003743
107436105	GO:0005085
107436105	GO:0005085
107436105	GO:0005851
107436105	GO:0031369
107436105	GO:0031369
107436108	GO:0005515
107436109	GO:0000398
107436109	GO:0003730
107436109	GO:0071013
107436110	GO:0005787
107436110	GO:0005787
107436110	GO:0006465
107436110	GO:0006465
107436110	GO:0016020
107436110	GO:0016020
107436110	GO:0045047
107436120	GO:0004806
107436120	GO:0005615
107436120	GO:0016042
107436122	GO:0003723
107436122	GO:0004386
107436122	GO:0005524
107436122	GO:0005622
107436122	GO:0008270
107436124	GO:0007030
107436124	GO:0010008
107436124	GO:0019894
107436124	GO:0032418
107436124	GO:0032880
107436125	GO:0000978
107436125	GO:0000981
107436125	GO:0000981
107436125	GO:0006357
107436125	GO:0048856
107436129	GO:0005515
107436129	GO:0019005
107436129	GO:0035556
107436129	GO:0043161
107436131	GO:0003924
107436131	GO:0003924
107436131	GO:0006807
107436131	GO:0006807
107436131	GO:0016151
107436131	GO:0016151
107436137	GO:0005576
107436137	GO:0008061
107436138	GO:0005576
107436138	GO:0008061
107436144	GO:0003824
107436148	GO:0005634
107436148	GO:0005634
107436148	GO:0005666
107436148	GO:0042797
107436158	GO:0005515
107436162	GO:0005634
107436162	GO:0016567
107436162	GO:0016567
107436162	GO:0043161
107436163	GO:0007098
107436163	GO:0051011
107436163	GO:0051225
107436163	GO:0070652
107436165	GO:0005178
107436165	GO:0005925
107436165	GO:0007160
107436165	GO:0007229
107436165	GO:0008305
107436165	GO:0009986
107436165	GO:0016477
107436165	GO:0033627
107436166	GO:0005254
107436169	GO:0000724
107436169	GO:0004842
107436169	GO:0005886
107436169	GO:0031436
107436169	GO:0035066
107436169	GO:0035067
107436169	GO:0045717
107436169	GO:0045944
107436169	GO:0046872
107436169	GO:0070531
107436171	GO:0005739
107436171	GO:0009235
107436171	GO:0009235
107436177	GO:0001676
107436177	GO:0005783
107436177	GO:0005811
107436177	GO:0005886
107436177	GO:0030182
