GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0030688	preribosome, small subunit precursor	9	7	1.91	0.00052
2	GO:0036064	ciliary basal body	14	8	2.98	0.00550
3	GO:0005739	mitochondrion	317	87	67.44	0.00557
4	GO:0005654	nucleoplasm	105	22	22.34	0.00580
5	GO:0000126	transcription factor TFIIIB complex	3	3	0.64	0.00959
6	GO:0019185	snRNA-activating protein complex	3	3	0.64	0.00959
7	GO:0034457	Mpp10 complex	4	3	0.85	0.03227
8	GO:0005763	mitochondrial small ribosomal subunit	16	7	3.4	0.03610
9	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	10	5	2.13	0.04169
10	GO:0097730	non-motile cilium	4	3	0.85	0.04512
11	GO:0031390	Ctf18 RFC-like complex	2	2	0.43	0.04521
12	GO:0005664	nuclear origin of replication recognition complex	2	2	0.43	0.04521
13	GO:0033186	CAF-1 complex	2	2	0.43	0.04521
14	GO:0032040	small-subunit processome	25	9	5.32	0.06505
15	GO:0005634	nucleus	937	209	199.35	0.07901
16	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	6	3	1.28	0.11496
17	GO:1990429	peroxisomal importomer complex	3	2	0.64	0.11644
18	GO:0140268	endoplasmic reticulum-plasma membrane contact site	3	2	0.64	0.11644
19	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	3	2	0.64	0.11644
20	GO:0005813	centrosome	25	9	5.32	0.11718
21	GO:0030687	preribosome, large subunit precursor	14	6	2.98	0.12153
22	GO:0010494	cytoplasmic stress granule	7	3	1.49	0.17043
23	GO:0005765	lysosomal membrane	11	4	2.34	0.19012
24	GO:0005681	spliceosomal complex	67	14	14.25	0.19175
25	GO:0005762	mitochondrial large ribosomal subunit	27	8	5.74	0.19929
26	GO:0000124	SAGA complex	4	2	0.85	0.20060
27	GO:0072669	tRNA-splicing ligase complex	4	2	0.85	0.20060
28	GO:0097550	transcription preinitiation complex	4	2	0.85	0.20060
29	GO:0000421	autophagosome membrane	4	2	0.85	0.20060
30	GO:0005730	nucleolus	101	29	21.49	0.20686
31	GO:0005622	intracellular anatomical structure	2321	516	493.81	0.20835
32	GO:0070877	microprocessor complex	1	1	0.21	0.21276
33	GO:0034751	aryl hydrocarbon receptor complex	1	1	0.21	0.21276
34	GO:0033596	TSC1-TSC2 complex	1	1	0.21	0.21276
35	GO:0000408	EKC/KEOPS complex	1	1	0.21	0.21276
36	GO:0005960	glycine cleavage complex	1	1	0.21	0.21276
37	GO:1990811	MWP complex	1	1	0.21	0.21276
38	GO:0000214	tRNA-intron endonuclease complex	1	1	0.21	0.21276
39	GO:0070176	DRM complex	1	1	0.21	0.21276
40	GO:0034451	centriolar satellite	1	1	0.21	0.21276
41	GO:0035657	eRF1 methyltransferase complex	1	1	0.21	0.21276
42	GO:0030870	Mre11 complex	1	1	0.21	0.21276
43	GO:0030690	Noc1p-Noc2p complex	1	1	0.21	0.21276
44	GO:0030691	Noc2p-Noc3p complex	1	1	0.21	0.21276
45	GO:0071203	WASH complex	1	1	0.21	0.21276
46	GO:0070761	pre-snoRNP complex	1	1	0.21	0.21276
47	GO:0005683	U7 snRNP	1	1	0.21	0.21276
48	GO:0009368	endopeptidase Clp complex	1	1	0.21	0.21276
49	GO:0030121	AP-1 adaptor complex	1	1	0.21	0.21276
50	GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	1	1	0.21	0.21276
51	GO:0071797	LUBAC complex	1	1	0.21	0.21276
52	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	1	1	0.21	0.21276
53	GO:0000795	synaptonemal complex	1	1	0.21	0.21276
54	GO:0000120	RNA polymerase I transcription regulator complex	1	1	0.21	0.21276
55	GO:0045254	pyruvate dehydrogenase complex	1	1	0.21	0.21276
56	GO:0048787	presynaptic active zone membrane	1	1	0.21	0.21276
57	GO:1990745	EARP complex	1	1	0.21	0.21276
58	GO:1990423	RZZ complex	1	1	0.21	0.21276
59	GO:0005745	m-AAA complex	1	1	0.21	0.21276
60	GO:0000938	GARP complex	1	1	0.21	0.21276
61	GO:0017177	glucosidase II complex	1	1	0.21	0.21276
62	GO:0001650	fibrillar center	1	1	0.21	0.21276
63	GO:0033181	plasma membrane proton-transporting V-type ATPase complex	1	1	0.21	0.21276
64	GO:0097255	R2TP complex	1	1	0.21	0.21276
65	GO:0070545	PeBoW complex	1	1	0.21	0.21276
66	GO:1990246	uniplex complex	1	1	0.21	0.21276
67	GO:0097196	Shu complex	1	1	0.21	0.21276
68	GO:0016605	PML body	1	1	0.21	0.21276
69	GO:0005814	centriole	8	3	1.7	0.23161
70	GO:0030008	TRAPP complex	8	3	1.7	0.23161
71	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	8	3	1.7	0.28872
72	GO:0008541	proteasome regulatory particle, lid subcomplex	5	2	1.06	0.28898
73	GO:0035267	NuA4 histone acetyltransferase complex	9	3	1.91	0.29586
74	GO:0005802	trans-Golgi network	26	7	5.53	0.31965
75	GO:0005840	ribosome	75	21	15.96	0.34106
76	GO:0005881	cytoplasmic microtubule	6	2	1.28	0.37600
77	GO:0070971	endoplasmic reticulum exit site	6	2	1.28	0.37600
78	GO:0005832	chaperonin-containing T-complex	6	2	1.28	0.37600
79	GO:0030015	CCR4-NOT core complex	6	2	1.28	0.37600
80	GO:0005930	axoneme	6	2	1.28	0.37600
81	GO:0030127	COPII vesicle coat	6	2	1.28	0.37600
82	GO:0031011	Ino80 complex	6	2	1.28	0.37600
83	GO:0005761	mitochondrial ribosome	45	16	9.57	0.37703
84	GO:0031262	Ndc80 complex	2	1	0.43	0.38031
85	GO:0031514	motile cilium	2	1	0.43	0.38031
86	GO:0031515	tRNA (m1A) methyltransferase complex	2	1	0.43	0.38031
87	GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	2	1	0.43	0.38031
