GO.ID	Term	Annotated	Significant	Expected	P_value
88	GO:1901610	positive regulation of vesicle transport along microtubule	2	1	0.18	0.16796
89	GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	2	1	0.18	0.16796
90	GO:0035567	non-canonical Wnt signaling pathway	2	1	0.18	0.16796
91	GO:1904668	positive regulation of ubiquitin protein ligase activity	2	1	0.18	0.16796
92	GO:0006750	glutathione biosynthetic process	2	1	0.18	0.16796
93	GO:0010591	regulation of lamellipodium assembly	2	1	0.18	0.16796
94	GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	2	1	0.18	0.16796
95	GO:0030335	positive regulation of cell migration	2	1	0.18	0.16796
96	GO:0060998	regulation of dendritic spine development	2	1	0.18	0.16796
97	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	2	1	0.18	0.16796
98	GO:0009435	NAD+ biosynthetic process	2	1	0.18	0.16796
99	GO:0001755	neural crest cell migration	2	1	0.18	0.16796
100	GO:0032924	activin receptor signaling pathway	2	1	0.18	0.16796
