GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0006082	organic acid metabolic process	58	8	2.29	2.1e-06
2	GO:0006805	xenobiotic metabolic process	4	4	0.16	2.3e-06
3	GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	2	2	0.08	0.0015
4	GO:0006646	phosphatidylethanolamine biosynthetic process	2	2	0.08	0.0015
5	GO:0043153	entrainment of circadian clock by photoperiod	3	2	0.12	0.0045
6	GO:0032922	circadian regulation of gene expression	3	2	0.12	0.0045
7	GO:0006164	purine nucleotide biosynthetic process	16	3	0.63	0.0141
8	GO:0019693	ribose phosphate metabolic process	23	5	0.91	0.0381
9	GO:0016539	intein-mediated protein splicing	1	1	0.04	0.0395
10	GO:0032781	positive regulation of ATP-dependent activity	1	1	0.04	0.0395
11	GO:0045199	maintenance of epithelial cell apical/basal polarity	1	1	0.04	0.0395
12	GO:0051443	positive regulation of ubiquitin-protein transferase activity	1	1	0.04	0.0395
13	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	1	1	0.04	0.0395
14	GO:0070936	protein K48-linked ubiquitination	1	1	0.04	0.0395
15	GO:0033389	putrescine biosynthetic process from arginine, via agmatine	1	1	0.04	0.0395
16	GO:1903361	protein localization to basolateral plasma membrane	1	1	0.04	0.0395
17	GO:0043103	hypoxanthine salvage	1	1	0.04	0.0395
18	GO:0060169	negative regulation of adenosine receptor signaling pathway	1	1	0.04	0.0395
19	GO:0001654	eye development	1	1	0.04	0.0395
20	GO:2000651	positive regulation of sodium ion transmembrane transporter activity	1	1	0.04	0.0395
21	GO:0009880	embryonic pattern specification	1	1	0.04	0.0395
22	GO:0006995	cellular response to nitrogen starvation	1	1	0.04	0.0395
23	GO:0006269	DNA replication, synthesis of primer	1	1	0.04	0.0395
24	GO:1903288	positive regulation of potassium ion import across plasma membrane	1	1	0.04	0.0395
25	GO:1903457	lactate catabolic process	1	1	0.04	0.0395
26	GO:0019563	glycerol catabolic process	1	1	0.04	0.0395
27	GO:0006488	dolichol-linked oligosaccharide biosynthetic process	1	1	0.04	0.0395
28	GO:0006420	arginyl-tRNA aminoacylation	1	1	0.04	0.0395
29	GO:0010766	negative regulation of sodium ion transport	1	1	0.04	0.0395
30	GO:0050801	monoatomic ion homeostasis	34	2	1.34	0.0396
31	GO:0008380	RNA splicing	37	2	1.46	0.0397
32	GO:0046854	phosphatidylinositol phosphate biosynthetic process	9	2	0.36	0.0464
33	GO:0000122	negative regulation of transcription by RNA polymerase II	23	3	0.91	0.0597
34	GO:0006511	ubiquitin-dependent protein catabolic process	51	6	2.02	0.0750
35	GO:0006753	nucleoside phosphate metabolic process	43	5	1.7	0.0755
36	GO:0070989	oxidative demethylation	2	1	0.08	0.0775
37	GO:0048026	positive regulation of mRNA splicing, via spliceosome	2	1	0.08	0.0775
38	GO:0009156	ribonucleoside monophosphate biosynthetic process	2	1	0.08	0.0775
