GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0004757	sepiapterin reductase (NADP+) activity	1	1	0.01	0.0091
2	GO:0003923	GPI-anchor transamidase activity	1	1	0.01	0.0091
3	GO:0008453	alanine-glyoxylate transaminase activity	1	1	0.01	0.0091
4	GO:0004613	phosphoenolpyruvate carboxykinase (GTP) activity	1	1	0.01	0.0091
5	GO:0004019	adenylosuccinate synthase activity	1	1	0.01	0.0091
6	GO:0003842	L-glutamate gamma-semialdehyde dehydrogenase activity	1	1	0.01	0.0091
7	GO:0005332	gamma-aminobutyric acid:sodium:chloride symporter activity	2	1	0.02	0.0181
8	GO:0035198	miRNA binding	2	1	0.02	0.0181
9	GO:0016361	activin receptor activity, type I	2	1	0.02	0.0181
10	GO:0046920	alpha-(1->3)-fucosyltransferase activity	2	1	0.02	0.0181
11	GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	2	1	0.02	0.0181
12	GO:0004830	tryptophan-tRNA ligase activity	2	1	0.02	0.0181
13	GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	2	1	0.02	0.0181
14	GO:0140359	ABC-type transporter activity	26	2	0.24	0.0230
15	GO:0048185	activin binding	3	1	0.03	0.0271
16	GO:0005536	D-glucose binding	3	1	0.03	0.0271
17	GO:0008865	fructokinase activity	3	1	0.03	0.0271
18	GO:0004340	glucokinase activity	3	1	0.03	0.0271
19	GO:0016402	pristanoyl-CoA oxidase activity	3	1	0.03	0.0271
20	GO:0004972	NMDA glutamate receptor activity	4	1	0.04	0.0359
21	GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	5	1	0.05	0.0447
22	GO:0003785	actin monomer binding	5	1	0.05	0.0447
23	GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	7	1	0.06	0.0620
24	GO:0005504	fatty acid binding	7	1	0.06	0.0620
25	GO:0004407	histone deacetylase activity	8	1	0.07	0.0706
26	GO:0030527	structural constituent of chromatin	8	1	0.07	0.0706
27	GO:0098632	cell-cell adhesion mediator activity	8	1	0.07	0.0706
28	GO:0043565	sequence-specific DNA binding	394	5	3.59	0.0733
29	GO:0061631	ubiquitin conjugating enzyme activity	11	1	0.1	0.0958
30	GO:0030145	manganese ion binding	13	1	0.12	0.1122
31	GO:0017056	structural constituent of nuclear pore	13	1	0.12	0.1122
32	GO:0046961	proton-transporting ATPase activity, rotational mechanism	14	1	0.13	0.1203
33	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	14	1	0.13	0.1203
34	GO:0016887	ATP hydrolysis activity	135	3	1.23	0.1243
35	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	22	2	0.2	0.1421
36	GO:1901981	phosphatidylinositol phosphate binding	43	2	0.39	0.1502
37	GO:0004714	transmembrane receptor protein tyrosine kinase activity	18	1	0.16	0.1519
38	GO:0003727	single-stranded RNA binding	18	1	0.16	0.1519
39	GO:0005524	ATP binding	579	8	5.27	0.1531
40	GO:0004601	peroxidase activity	19	1	0.17	0.1597
41	GO:0005525	GTP binding	155	3	1.41	0.1668
42	GO:0071949	FAD binding	20	1	0.18	0.1674
43	GO:0005231	excitatory extracellular ligand-gated monoatomic ion channel activity	20	1	0.18	0.1674
44	GO:1902936	phosphatidylinositol bisphosphate binding	25	1	0.23	0.2047
45	GO:0005249	voltage-gated potassium channel activity	25	1	0.23	0.2047
46	GO:1904315	transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	26	1	0.24	0.2120
47	GO:0030246	carbohydrate binding	48	2	0.44	0.2375
48	GO:0046982	protein heterodimerization activity	30	1	0.27	0.2404
49	GO:0015179	L-amino acid transmembrane transporter activity	32	1	0.29	0.2542
50	GO:0005254	chloride channel activity	32	1	0.29	0.2542
51	GO:0005509	calcium ion binding	195	3	1.78	0.2615
52	GO:0031625	ubiquitin protein ligase binding	34	1	0.31	0.2678
53	GO:0003714	transcription corepressor activity	34	1	0.31	0.2678
54	GO:0008408	3'-5' exonuclease activity	35	1	0.32	0.2745
55	GO:0030170	pyridoxal phosphate binding	35	1	0.32	0.2745
56	GO:0004521	RNA endonuclease activity	39	1	0.36	0.3007
57	GO:0004674	protein serine/threonine kinase activity	143	3	1.3	0.3487
58	GO:0008061	chitin binding	50	1	0.46	0.3680
59	GO:0019901	protein kinase binding	51	1	0.46	0.3738
60	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	261	3	2.38	0.4263
61	GO:0020037	heme binding	66	1	0.6	0.4547
62	GO:0051015	actin filament binding	71	1	0.65	0.4793
