GO.ID	Description	p.Val
GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	9e-05
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0.00012
GO:0097322	7SK snRNA binding	0.00082
GO:0005506	iron ion binding	0.00279
GO:0003785	actin monomer binding	0.00472
GO:0043565	sequence-specific DNA binding	0.00530
GO:0005243	gap junction channel activity	0.02578
GO:0004843	cysteine-type deubiquitinase activity	0.02686
GO:0016208	AMP binding	0.02871
GO:0005042	netrin receptor activity	0.02871
GO:1990275	preribosome binding	0.02871
GO:0005007	fibroblast growth factor receptor activity	0.02871
GO:0004565	beta-galactosidase activity	0.02871
GO:0003987	acetate-CoA ligase activity	0.02871
GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	0.02871
GO:0004824	lysine-tRNA ligase activity	0.02871
GO:0015616	DNA translocase activity	0.02871
GO:0004729	oxygen-dependent protoporphyrinogen oxidase activity	0.02871
GO:0004383	guanylate cyclase activity	0.02871
GO:0003713	transcription coactivator activity	0.03348
GO:0009055	electron transfer activity	0.03794
GO:0004867	serine-type endopeptidase inhibitor activity	0.03794
GO:0020037	heme binding	0.03890
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.05523
GO:0042030	ATPase inhibitor activity	0.05659
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	0.05659
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	0.05659
GO:0008465	hydroxypyruvate reductase (NADH) activity	0.05659
GO:0005537	D-mannose binding	0.05659
GO:0004032	aldose reductase (NADPH) activity	0.05659
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	0.05659
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	0.05659
GO:0030267	glyoxylate reductase (NADPH) activity	0.05659
GO:0003857	(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity	0.05659
GO:0042043	neurexin family protein binding	0.05659
GO:0008190	eukaryotic initiation factor 4E binding	0.05659
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	0.05659
GO:0061630	ubiquitin protein ligase activity	0.06800
GO:0008253	5'-nucleotidase activity	0.08369
GO:0000254	C-4 methylsterol oxidase activity	0.08369
GO:0003993	acid phosphatase activity	0.08369
GO:0003839	gamma-glutamylcyclotransferase activity	0.08369
GO:0016303	1-phosphatidylinositol-3-kinase activity	0.08369
GO:0004683	calcium/calmodulin-dependent protein kinase activity	0.08369
GO:0008379	thioredoxin peroxidase activity	0.08369
GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	0.08369
GO:0004252	serine-type endopeptidase activity	0.08852
GO:0051015	actin filament binding	0.09418
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.10249
GO:0004535	poly(A)-specific ribonuclease activity	0.11001
GO:0050321	tau-protein kinase activity	0.11001
GO:0051087	protein-folding chaperone binding	0.11103
GO:0042826	histone deacetylase binding	0.13559
GO:0005516	calmodulin binding	0.13559
GO:0019003	GDP binding	0.13559
GO:0140658	ATP-dependent chromatin remodeler activity	0.13559
GO:0008139	nuclear localization sequence binding	0.13559
GO:0005109	frizzled binding	0.13559
GO:0004559	alpha-mannosidase activity	0.16043
GO:0001671	ATPase activator activity	0.16043
GO:0004000	adenosine deaminase activity	0.16043
GO:0005200	structural constituent of cytoskeleton	0.16043
GO:0004712	protein serine/threonine/tyrosine kinase activity	0.16043
GO:0042393	histone binding	0.17039
GO:0001653	peptide receptor activity	0.18457
GO:0031418	L-ascorbic acid binding	0.18457
GO:0003743	translation initiation factor activity	0.19121
GO:0004518	nuclease activity	0.20700
GO:0003899	DNA-directed RNA polymerase activity	0.20801
GO:0097602	cullin family protein binding	0.20801
GO:0022857	transmembrane transporter activity	0.22593
GO:0008408	3'-5' exonuclease activity	0.22973
GO:0070403	NAD+ binding	0.23079
GO:0031490	chromatin DNA binding	0.23079
GO:0005507	copper ion binding	0.23079
GO:0019903	protein phosphatase binding	0.25292
GO:0030515	snoRNA binding	0.25292
GO:0050660	flavin adenine dinucleotide binding	0.25517
GO:0005125	cytokine activity	0.27442
GO:0017056	structural constituent of nuclear pore	0.27442
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.27442
GO:0005179	hormone activity	0.29531
GO:0004197	cysteine-type endopeptidase activity	0.29531
GO:0060090	molecular adaptor activity	0.35035
GO:0016787	hydrolase activity	0.35228
GO:0015179	L-amino acid transmembrane transporter activity	0.35445
GO:0015293	symporter activity	0.35445
GO:0030246	carbohydrate binding	0.36872
GO:0051287	NAD binding	0.37115
GO:0008270	zinc ion binding	0.37250
GO:0003700	DNA-binding transcription factor activity	0.38030
GO:0004674	protein serine/threonine kinase activity	0.38742
GO:0003714	transcription corepressor activity	0.39112
GO:0005524	ATP binding	0.39828
GO:0050839	cell adhesion molecule binding	0.40867
GO:0031267	small GTPase binding	0.45838
GO:0008010	structural constituent of chitin-based larval cuticle	0.45838
GO:0000049	tRNA binding	0.45838
GO:0030170	pyridoxal phosphate binding	0.47401
GO:0004672	protein kinase activity	0.47949
