GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0008284	positive regulation of cell population proliferation	9	2	0.14	0.0086
2	GO:0008219	cell death	85	3	1.37	0.0160
3	GO:0009436	glyoxylate catabolic process	1	1	0.02	0.0161
4	GO:0046168	glycerol-3-phosphate catabolic process	1	1	0.02	0.0161
5	GO:0046327	glycerol biosynthetic process from pyruvate	1	1	0.02	0.0161
6	GO:0001654	eye development	1	1	0.02	0.0161
7	GO:0001680	tRNA 3'-terminal CCA addition	1	1	0.02	0.0161
8	GO:0070183	mitochondrial tryptophanyl-tRNA aminoacylation	1	1	0.02	0.0161
9	GO:0035965	cardiolipin acyl-chain remodeling	1	1	0.02	0.0161
10	GO:0034462	small-subunit processome assembly	1	1	0.02	0.0161
11	GO:1903288	positive regulation of potassium ion import across plasma membrane	1	1	0.02	0.0161
12	GO:1990845	adaptive thermogenesis	1	1	0.02	0.0161
13	GO:0071333	cellular response to glucose stimulus	1	1	0.02	0.0161
14	GO:0010766	negative regulation of sodium ion transport	1	1	0.02	0.0161
15	GO:0019543	propionate catabolic process	1	1	0.02	0.0161
16	GO:0070836	caveola assembly	1	1	0.02	0.0161
17	GO:0050801	monoatomic ion homeostasis	76	2	1.22	0.0161
18	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	2	1	0.03	0.0319
19	GO:0009409	response to cold	2	1	0.03	0.0319
20	GO:0006011	UDP-alpha-D-glucose metabolic process	2	1	0.03	0.0319
21	GO:0043653	mitochondrial fragmentation involved in apoptotic process	2	1	0.03	0.0319
22	GO:0110031	negative regulation of G2/MI transition of meiotic cell cycle	2	1	0.03	0.0319
23	GO:0044208	'de novo' AMP biosynthetic process	2	1	0.03	0.0319
24	GO:0000387	spliceosomal snRNP assembly	19	2	0.31	0.0367
25	GO:0001678	intracellular glucose homeostasis	4	2	0.06	0.0470
26	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	3	1	0.05	0.0475
27	GO:1990180	mitochondrial tRNA 3'-end processing	3	1	0.05	0.0475
28	GO:0097037	heme export	3	1	0.05	0.0475
29	GO:0009880	embryonic pattern specification	3	1	0.05	0.0475
30	GO:0051256	mitotic spindle midzone assembly	3	1	0.05	0.0475
31	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	1	0.05	0.0475
32	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	1	0.05	0.0475
33	GO:0045944	positive regulation of transcription by RNA polymerase II	89	4	1.43	0.0546
34	GO:0000122	negative regulation of transcription by RNA polymerase II	56	3	0.9	0.0607
35	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	4	1	0.06	0.0628
36	GO:0043153	entrainment of circadian clock by photoperiod	4	1	0.06	0.0628
37	GO:0016559	peroxisome fission	4	1	0.06	0.0628
38	GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	4	1	0.06	0.0628
39	GO:0006072	glycerol-3-phosphate metabolic process	6	2	0.1	0.0772
40	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	1	0.08	0.0779
41	GO:0000055	ribosomal large subunit export from nucleus	5	1	0.08	0.0779
42	GO:0006729	tetrahydrobiopterin biosynthetic process	5	1	0.08	0.0779
43	GO:0060537	muscle tissue development	5	1	0.08	0.0779
44	GO:0016255	attachment of GPI anchor to protein	5	1	0.08	0.0779
45	GO:0048814	regulation of dendrite morphogenesis	5	1	0.08	0.0779
