GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0008036	diuretic hormone receptor activity	5	4	0.68	0.0015
2	GO:0031267	small GTPase binding	32	10	4.33	0.0076
3	GO:0017046	peptide hormone binding	8	4	1.08	0.0149
4	GO:0070840	dynein complex binding	2	2	0.27	0.0183
5	GO:0004852	uroporphyrinogen-III synthase activity	2	2	0.27	0.0183
6	GO:0004312	fatty acid synthase activity	2	2	0.27	0.0183
7	GO:0005375	copper ion transmembrane transporter activity	2	2	0.27	0.0183
8	GO:0070740	tubulin-glutamic acid ligase activity	2	2	0.27	0.0183
9	GO:0000400	four-way junction DNA binding	5	3	0.68	0.0200
10	GO:0050321	tau-protein kinase activity	5	3	0.68	0.0200
11	GO:0008528	G protein-coupled peptide receptor activity	19	6	2.57	0.0226
12	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	10	4	1.35	0.0357
13	GO:0005243	gap junction channel activity	10	4	1.35	0.0357
14	GO:0046935	1-phosphatidylinositol-3-kinase regulator activity	6	3	0.81	0.0361
15	GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	6	3	0.81	0.0361
16	GO:0005506	iron ion binding	64	14	8.67	0.0431
17	GO:0038023	signaling receptor activity	157	29	21.27	0.0490
18	GO:0140358	P-type transmembrane transporter activity	6	3	0.81	0.0499
19	GO:0003747	translation release factor activity	3	2	0.41	0.0500
20	GO:0015203	polyamine transmembrane transporter activity	3	2	0.41	0.0500
21	GO:0046875	ephrin receptor binding	3	2	0.41	0.0500
22	GO:0045159	myosin II binding	3	2	0.41	0.0500
23	GO:0032051	clathrin light chain binding	3	2	0.41	0.0500
24	GO:0072572	poly-ADP-D-ribose binding	3	2	0.41	0.0500
25	GO:0050265	RNA uridylyltransferase activity	3	2	0.41	0.0500
26	GO:0051539	4 iron, 4 sulfur cluster binding	11	4	1.49	0.0503
27	GO:0019905	syntaxin binding	16	5	2.17	0.0545
28	GO:0017147	Wnt-protein binding	7	3	0.95	0.0568
29	GO:0005509	calcium ion binding	141	26	19.1	0.0594
30	GO:0060090	molecular adaptor activity	153	28	20.73	0.0673
31	GO:0003924	GTPase activity	130	24	17.61	0.0673
32	GO:0031418	L-ascorbic acid binding	8	3	1.08	0.0820
33	GO:0005109	frizzled binding	8	3	1.08	0.0820
34	GO:0004298	threonine-type endopeptidase activity	4	2	0.54	0.0912
35	GO:0042813	Wnt receptor activity	4	2	0.54	0.0912
36	GO:0003743	translation initiation factor activity	30	7	4.06	0.1013
37	GO:0019888	protein phosphatase regulator activity	17	5	2.3	0.1107
