GO.ID	Description	p.Val
GO:0016263	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	0.284
GO:0045295	gamma-catenin binding	0.284
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	0.284
GO:0043295	glutathione binding	0.284
GO:0004340	glucokinase activity	0.284
GO:0070004	cysteine-type exopeptidase activity	0.284
GO:0008865	fructokinase activity	0.284
GO:0035250	UDP-galactosyltransferase activity	0.284
GO:0004335	galactokinase activity	0.284
GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	0.284
GO:0048257	3'-flap endonuclease activity	0.284
GO:0004298	threonine-type endopeptidase activity	0.284
GO:0043843	ADP-specific glucokinase activity	0.284
GO:0008887	glycerate kinase activity	0.284
GO:0004631	phosphomevalonate kinase activity	0.284
GO:0061656	SUMO conjugating enzyme activity	0.284
GO:0016805	dipeptidase activity	0.284
GO:0055105	ubiquitin-protein transferase inhibitor activity	0.284
GO:0016920	pyroglutamyl-peptidase activity	0.284
GO:0015485	cholesterol binding	0.284
GO:0004825	methionine-tRNA ligase activity	0.284
GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	0.284
GO:0035241	protein-arginine omega-N monomethyltransferase activity	0.284
GO:0008254	3'-nucleotidase activity	0.284
GO:0004819	glutamine-tRNA ligase activity	0.284
GO:0046975	histone H3K36 methyltransferase activity	0.284
GO:0042800	histone H3K4 methyltransferase activity	0.284
GO:0034246	mitochondrial transcription factor activity	0.284
GO:0016428	tRNA (cytidine-5-)-methyltransferase activity	0.284
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	0.284
GO:0008962	phosphatidylglycerophosphatase activity	0.284
GO:0050291	sphingosine N-acyltransferase activity	0.284
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	0.284
GO:0002953	5'-deoxynucleotidase activity	0.284
GO:0015439	ABC-type heme transporter activity	0.284
GO:0004801	transaldolase activity	0.284
GO:0005242	inward rectifier potassium channel activity	0.284
GO:0004458	D-lactate dehydrogenase (cytochrome) activity	0.284
GO:0003921	GMP synthase activity	0.284
GO:0035438	cyclic-di-GMP binding	0.284
GO:0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity	0.284
GO:0070260	5'-tyrosyl-DNA phosphodiesterase activity	0.284
GO:0050833	pyruvate transmembrane transporter activity	0.284
GO:0070840	dynein complex binding	0.284
GO:0070492	oligosaccharide binding	0.284
GO:0008418	protein-N-terminal asparagine amidohydrolase activity	0.284
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	0.284
GO:0019781	NEDD8 activating enzyme activity	0.284
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity	0.284
GO:0019786	protein-phosphatidylethanolamide deconjugating activity	0.284
GO:0070063	RNA polymerase binding	0.285
GO:0030414	peptidase inhibitor activity	0.285
GO:0015035	protein-disulfide reductase activity	0.320
GO:0004089	carbonate dehydratase activity	0.320
GO:0140662	ATP-dependent protein folding chaperone	0.320
GO:0043169	cation binding	0.325
GO:0016491	oxidoreductase activity	0.397
GO:0008083	growth factor activity	0.408
GO:0016787	hydrolase activity	0.416
GO:0004252	serine-type endopeptidase activity	0.430
GO:0030170	pyridoxal phosphate binding	0.439
GO:0003697	single-stranded DNA binding	0.439
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	0.439
GO:0031490	chromatin DNA binding	0.439
GO:1990817	poly(A) RNA polymerase activity	0.439
GO:0003779	actin binding	0.441
GO:0016746	acyltransferase activity	0.443
GO:0042393	histone binding	0.459
GO:0022857	transmembrane transporter activity	0.477
