GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0005838	proteasome regulatory particle	4	4	1.11	0.076
2	GO:0070449	elongin complex	2	2	0.55	0.077
3	GO:0070971	endoplasmic reticulum exit site	2	2	0.55	0.077
4	GO:0030127	COPII vesicle coat	2	2	0.55	0.077
5	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	2	2	0.55	0.077
6	GO:0031390	Ctf18 RFC-like complex	2	2	0.55	0.077
7	GO:0002189	ribose phosphate diphosphokinase complex	2	2	0.55	0.077
8	GO:0005682	U5 snRNP	2	2	0.55	0.077
9	GO:0005840	ribosome	10	3	2.77	0.077
10	GO:0005576	extracellular region	80	25	22.17	0.079
11	GO:0005829	cytosol	74	27	20.51	0.141
12	GO:0005737	cytoplasm	556	167	154.1	0.179
13	GO:0005770	late endosome	3	2	0.83	0.188
14	GO:0005834	heterotrimeric G-protein complex	3	2	0.83	0.188
15	GO:0005681	spliceosomal complex	15	5	4.16	0.188
16	GO:0000407	phagophore assembly site	6	3	1.66	0.214
17	GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex	1	1	0.28	0.277
18	GO:0070985	transcription factor TFIIK complex	1	1	0.28	0.277
19	GO:0005869	dynactin complex	1	1	0.28	0.277
20	GO:0032783	super elongation complex	1	1	0.28	0.277
21	GO:0008250	oligosaccharyltransferase complex	1	1	0.28	0.277
22	GO:0000786	nucleosome	1	1	0.28	0.277
23	GO:0032777	piccolo histone acetyltransferase complex	1	1	0.28	0.277
24	GO:0008540	proteasome regulatory particle, base subcomplex	1	1	0.28	0.277
25	GO:0031941	filamentous actin	1	1	0.28	0.277
26	GO:0032281	AMPA glutamate receptor complex	1	1	0.28	0.277
27	GO:0008541	proteasome regulatory particle, lid subcomplex	1	1	0.28	0.277
28	GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	1	1	0.28	0.277
29	GO:0018444	translation release factor complex	1	1	0.28	0.277
30	GO:0005782	peroxisomal matrix	1	1	0.28	0.277
31	GO:0033596	TSC1-TSC2 complex	1	1	0.28	0.277
32	GO:0005637	nuclear inner membrane	1	1	0.28	0.277
33	GO:0044753	amphisome	1	1	0.28	0.277
34	GO:0035145	exon-exon junction complex	1	1	0.28	0.277
35	GO:0034515	proteasome storage granule	1	1	0.28	0.277
36	GO:0000172	ribonuclease MRP complex	1	1	0.28	0.277
37	GO:0072669	tRNA-splicing ligase complex	1	1	0.28	0.277
38	GO:0005832	chaperonin-containing T-complex	1	1	0.28	0.277
39	GO:0005839	proteasome core complex	1	1	0.28	0.277
40	GO:0031499	TRAMP complex	1	1	0.28	0.277
41	GO:0017119	Golgi transport complex	1	1	0.28	0.277
42	GO:0005745	m-AAA complex	1	1	0.28	0.277
43	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I	1	1	0.28	0.277
44	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	1	1	0.28	0.277
45	GO:0030896	checkpoint clamp complex	1	1	0.28	0.277
46	GO:0000421	autophagosome membrane	1	1	0.28	0.277
47	GO:0071144	heteromeric SMAD protein complex	1	1	0.28	0.277
48	GO:0043291	RAVE complex	1	1	0.28	0.277
49	GO:1990316	Atg1/ULK1 kinase complex	1	1	0.28	0.277
50	GO:0097541	axonemal basal plate	1	1	0.28	0.277
51	GO:0016605	PML body	1	1	0.28	0.277
52	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	1	0.28	0.277
53	GO:0005697	telomerase holoenzyme complex	1	1	0.28	0.277
54	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	1	1	0.28	0.277
55	GO:0097361	cytosolic [4Fe-4S] assembly targeting complex	1	1	0.28	0.277
56	GO:0016471	vacuolar proton-transporting V-type ATPase complex	1	1	0.28	0.277
57	GO:0030906	retromer, cargo-selective complex	1	1	0.28	0.277
58	GO:0016235	aggresome	1	1	0.28	0.277
59	GO:0030877	beta-catenin destruction complex	1	1	0.28	0.277
60	GO:0000795	synaptonemal complex	1	1	0.28	0.277
61	GO:0031417	NatC complex	1	1	0.28	0.277
62	GO:0097422	tubular endosome	1	1	0.28	0.277
63	GO:0042555	MCM complex	1	1	0.28	0.277
64	GO:0008622	epsilon DNA polymerase complex	1	1	0.28	0.277
65	GO:0032039	integrator complex	1	1	0.28	0.277
66	GO:0030054	cell junction	36	6	9.98	0.281
67	GO:0005765	lysosomal membrane	4	2	1.11	0.308
68	GO:0005643	nuclear pore	4	2	1.11	0.308
69	GO:0005925	focal adhesion	4	2	1.11	0.308
70	GO:0005789	endoplasmic reticulum membrane	42	14	11.64	0.387
71	GO:0005739	mitochondrion	88	25	24.39	0.410
72	GO:0019898	extrinsic component of membrane	17	6	4.71	0.423
73	GO:0016324	apical plasma membrane	5	2	1.39	0.424
74	GO:0000785	chromatin	30	9	8.31	0.436
75	GO:0031965	nuclear membrane	3	2	0.83	0.477
76	GO:0016342	catenin complex	2	1	0.55	0.478
77	GO:0072487	MSL complex	2	1	0.55	0.478
78	GO:0034657	GID complex	2	1	0.55	0.478
79	GO:0048476	Holliday junction resolvase complex	2	1	0.55	0.478
80	GO:0030425	dendrite	2	1	0.55	0.478
81	GO:0005788	endoplasmic reticulum lumen	2	1	0.55	0.478
82	GO:0005826	actomyosin contractile ring	2	1	0.55	0.478
83	GO:0035098	ESC/E(Z) complex	2	1	0.55	0.478
84	GO:0031588	nucleotide-activated protein kinase complex	2	1	0.55	0.478
85	GO:0034518	RNA cap binding complex	2	1	0.55	0.478
86	GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	2	1	0.55	0.478
87	GO:0044545	NSL complex	2	1	0.55	0.478
88	GO:0032807	DNA ligase IV complex	2	1	0.55	0.478
89	GO:0042383	sarcolemma	2	1	0.55	0.478
90	GO:0089701	U2AF complex	2	1	0.55	0.478
91	GO:0046540	U4/U6 x U5 tri-snRNP complex	2	1	0.55	0.478
92	GO:0001725	stress fiber	2	1	0.55	0.478
93	GO:0033180	proton-transporting V-type ATPase, V1 domain	2	1	0.55	0.478
94	GO:0016323	basolateral plasma membrane	2	1	0.55	0.478
95	GO:0005655	nucleolar ribonuclease P complex	2	1	0.55	0.478
96	GO:0035267	NuA4 histone acetyltransferase complex	2	1	0.55	0.478
97	GO:0005684	U2-type spliceosomal complex	2	1	0.55	0.478
98	GO:0000775	chromosome, centromeric region	7	2	1.94	0.478
99	GO:0005730	nucleolus	22	7	6.1	0.528
100	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	6	2	1.66	0.530
101	GO:0043231	intracellular membrane-bounded organelle	618	173	171.28	0.549
102	GO:0005768	endosome	25	7	6.93	0.573
103	GO:0005759	mitochondrial matrix	10	3	2.77	0.620
104	GO:0005743	mitochondrial inner membrane	11	3	3.05	0.621
105	GO:0048188	Set1C/COMPASS complex	3	1	0.83	0.623
106	GO:0005762	mitochondrial large ribosomal subunit	3	1	0.83	0.623
107	GO:0000811	GINS complex	3	1	0.83	0.623
108	GO:0005811	lipid droplet	3	1	0.83	0.623
109	GO:0030132	clathrin coat of coated pit	3	1	0.83	0.623
110	GO:0005736	RNA polymerase I complex	3	1	0.83	0.623
111	GO:0005669	transcription factor TFIID complex	3	1	0.83	0.623
112	GO:0005657	replication fork	3	1	0.83	0.623
113	GO:0016593	Cdc73/Paf1 complex	3	1	0.83	0.623
114	GO:0005634	nucleus	368	105	101.99	0.668
115	GO:0005615	extracellular space	48	12	13.3	0.718
