GO.ID	Description	p.Val
GO:0007020	microtubule nucleation	0.28860
GO:0031110	regulation of microtubule polymerization or depolymerization	0.28900
GO:0016925	protein sumoylation	0.28910
GO:0035335	peptidyl-tyrosine dephosphorylation	0.28910
GO:0007218	neuropeptide signaling pathway	0.28910
GO:0000727	double-strand break repair via break-induced replication	0.28910
GO:0006303	double-strand break repair via nonhomologous end joining	0.28910
GO:0003333	amino acid transmembrane transport	0.29148
GO:0000413	protein peptidyl-prolyl isomerization	0.29200
GO:0007017	microtubule-based process	0.31364
GO:0007173	epidermal growth factor receptor signaling pathway	0.31400
GO:0000422	autophagy of mitochondrion	0.31403
GO:0045022	early endosome to late endosome transport	0.31433
GO:0061077	chaperone-mediated protein folding	0.31446
GO:0016051	carbohydrate biosynthetic process	0.31460
GO:0035303	regulation of dephosphorylation	0.31462
GO:0009099	L-valine biosynthetic process	0.31462
GO:0002949	tRNA threonylcarbamoyladenosine modification	0.31462
GO:0006542	glutamine biosynthetic process	0.31462
GO:0051351	positive regulation of ligase activity	0.31462
GO:0032204	regulation of telomere maintenance	0.31462
GO:0034551	mitochondrial respiratory chain complex III assembly	0.31462
GO:0032781	positive regulation of ATP-dependent activity	0.31462
GO:0140673	transcription elongation-coupled chromatin remodeling	0.31462
GO:0034501	protein localization to kinetochore	0.31462
GO:0006335	DNA replication-dependent chromatin assembly	0.31462
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.31462
GO:0061817	endoplasmic reticulum-plasma membrane tethering	0.31462
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	0.31462
GO:0034389	lipid droplet organization	0.31462
GO:0045661	regulation of myoblast differentiation	0.31462
GO:0008210	estrogen metabolic process	0.31462
GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	0.31462
GO:0051403	stress-activated MAPK cascade	0.31462
GO:0008209	androgen metabolic process	0.31462
GO:0006434	seryl-tRNA aminoacylation	0.31462
GO:0038203	TORC2 signaling	0.31462
GO:1903076	regulation of protein localization to plasma membrane	0.31462
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	0.31462
GO:0085020	protein K6-linked ubiquitination	0.31462
GO:0061668	mitochondrial ribosome assembly	0.31462
GO:0097037	heme export	0.31462
GO:0042796	snRNA transcription by RNA polymerase III	0.31462
GO:0006108	malate metabolic process	0.31462
GO:0042760	very long-chain fatty acid catabolic process	0.31462
GO:0070125	mitochondrial translational elongation	0.31462
GO:0006999	nuclear pore organization	0.31462
GO:0006273	lagging strand elongation	0.31462
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.31462
GO:0015910	long-chain fatty acid import into peroxisome	0.31462
GO:0071816	tail-anchored membrane protein insertion into ER membrane	0.31462
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	0.31462
GO:0006750	glutathione biosynthetic process	0.31462
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.31462
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	0.31462
