GO.ID	Description	p.Val
GO:0070260	5'-tyrosyl-DNA phosphodiesterase activity	0.1686
GO:0003910	DNA ligase (ATP) activity	0.1686
GO:0008470	3-methylbutanoyl-CoA dehydrogenase activity	0.1686
GO:0008475	procollagen-lysine 5-dioxygenase activity	0.1686
GO:0050833	pyruvate transmembrane transporter activity	0.1686
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	0.1686
GO:0034584	piRNA binding	0.1686
GO:0004594	pantothenate kinase activity	0.1686
GO:0005412	D-glucose:sodium symporter activity	0.1686
GO:0003937	IMP cyclohydrolase activity	0.1686
GO:0031405	lipoic acid binding	0.1686
GO:0008419	RNA lariat debranching enzyme activity	0.1686
GO:0004418	hydroxymethylbilane synthase activity	0.1686
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	0.1686
GO:0004843	cysteine-type deubiquitinase activity	0.1736
GO:0030515	snoRNA binding	0.1825
GO:0008408	3'-5' exonuclease activity	0.1984
GO:0140359	ABC-type transporter activity	0.1993
GO:0051287	NAD binding	0.1996
GO:0070181	small ribosomal subunit rRNA binding	0.1998
GO:0005385	zinc ion transmembrane transporter activity	0.2299
GO:0046961	proton-transporting ATPase activity, rotational mechanism	0.2377
GO:0016887	ATP hydrolysis activity	0.2511
GO:0003676	nucleic acid binding	0.2618
GO:0004866	endopeptidase inhibitor activity	0.2672
GO:0016853	isomerase activity	0.2678
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	0.2678
GO:0005262	calcium channel activity	0.2678
GO:0004806	triacylglycerol lipase activity	0.2678
GO:0140110	transcription regulator activity	0.2712
GO:0005215	transporter activity	0.3005
GO:0005524	ATP binding	0.3013
GO:0015293	symporter activity	0.3079
GO:0015149	hexose transmembrane transporter activity	0.3083
GO:0004557	alpha-galactosidase activity	0.3088
GO:0030544	Hsp70 protein binding	0.3088
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	0.3088
GO:0008579	JUN kinase phosphatase activity	0.3088
GO:0004526	ribonuclease P activity	0.3088
GO:0004768	stearoyl-CoA 9-desaturase activity	0.3088
GO:0004758	serine C-palmitoyltransferase activity	0.3088
GO:0033749	histone H4R3 demethylase activity	0.3088
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	0.3088
GO:0048185	activin binding	0.3088
GO:0008046	axon guidance receptor activity	0.3088
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	0.3088
GO:0019894	kinesin binding	0.3088
GO:0033149	FFAT motif binding	0.3088
GO:0003691	double-stranded telomeric DNA binding	0.3088
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	0.3088
