GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0055085	transmembrane transport	156	40	24.5	0.0024
2	GO:0030001	metal ion transport	48	10	7.54	0.0039
3	GO:0032465	regulation of cytokinesis	5	4	0.79	0.0135
4	GO:0006820	monoatomic anion transport	12	5	1.88	0.0135
5	GO:0006139	nucleobase-containing compound metabolic process	850	132	133.5	0.0141
6	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	2	2	0.31	0.0246
7	GO:0071578	zinc ion import across plasma membrane	2	2	0.31	0.0246
8	GO:0018095	protein polyglutamylation	2	2	0.31	0.0246
9	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	8	4	1.26	0.0248
10	GO:0006646	phosphatidylethanolamine biosynthetic process	5	3	0.79	0.0301
11	GO:0030490	maturation of SSU-rRNA	21	6	3.3	0.0530
12	GO:0009058	biosynthetic process	1129	166	177.31	0.0601
13	GO:0035335	peptidyl-tyrosine dephosphorylation	3	2	0.47	0.0662
14	GO:0008210	estrogen metabolic process	3	2	0.47	0.0662
15	GO:0032007	negative regulation of TOR signaling	3	2	0.47	0.0662
16	GO:0008209	androgen metabolic process	3	2	0.47	0.0662
17	GO:0006102	isocitrate metabolic process	3	2	0.47	0.0662
18	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	3	2	0.47	0.0662
19	GO:0009214	cyclic nucleotide catabolic process	3	2	0.47	0.0662
20	GO:0006310	DNA recombination	35	6	5.5	0.0664
21	GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	7	3	1.1	0.0825
22	GO:0060070	canonical Wnt signaling pathway	14	4	2.2	0.0825
23	GO:0000226	microtubule cytoskeleton organization	65	16	10.21	0.0898
24	GO:0006397	mRNA processing	103	18	16.18	0.1053
25	GO:0090630	activation of GTPase activity	8	3	1.26	0.1171
26	GO:0030431	sleep	8	3	1.26	0.1171
27	GO:0032222	regulation of synaptic transmission, cholinergic	8	3	1.26	0.1171
28	GO:1903818	positive regulation of voltage-gated potassium channel activity	8	3	1.26	0.1171
29	GO:0007010	cytoskeleton organization	115	22	18.06	0.1175
30	GO:0006783	heme biosynthetic process	6	3	0.94	0.1184
31	GO:0045165	cell fate commitment	8	3	1.26	0.1185
32	GO:0034497	protein localization to phagophore assembly site	4	2	0.63	0.1187
33	GO:0006096	glycolytic process	4	2	0.63	0.1187
34	GO:0042246	tissue regeneration	4	2	0.63	0.1187
35	GO:0007023	post-chaperonin tubulin folding pathway	4	2	0.63	0.1187
36	GO:0046907	intracellular transport	227	33	35.65	0.1207
37	GO:0045944	positive regulation of transcription by RNA polymerase II	40	10	6.28	0.1287
38	GO:0051225	spindle assembly	13	4	2.04	0.1338
39	GO:0003333	amino acid transmembrane transport	14	5	2.2	0.1550
40	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	9	3	1.41	0.1560
41	GO:0030198	extracellular matrix organization	9	3	1.41	0.1560
42	GO:1902115	regulation of organelle assembly	2	2	0.31	0.1568
43	GO:0015936	coenzyme A metabolic process	3	2	0.47	0.1568
44	GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	3	2	0.47	0.1568
45	GO:0006665	sphingolipid metabolic process	25	5	3.93	0.1570
46	GO:0006694	steroid biosynthetic process	6	2	0.94	0.1570
47	GO:0006952	defense response	19	4	2.98	0.1570
48	GO:0018160	peptidyl-pyrromethane cofactor linkage	1	1	0.16	0.1571
49	GO:0016926	protein desumoylation	1	1	0.16	0.1571
50	GO:1990168	protein K33-linked deubiquitination	1	1	0.16	0.1571
51	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	1	0.16	0.1571
52	GO:0006747	FAD biosynthetic process	1	1	0.16	0.1571
53	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	1	0.16	0.1571
54	GO:0045724	positive regulation of cilium assembly	1	1	0.16	0.1571
55	GO:0007605	sensory perception of sound	1	1	0.16	0.1571
56	GO:1900073	regulation of neuromuscular synaptic transmission	1	1	0.16	0.1571
57	GO:0070373	negative regulation of ERK1 and ERK2 cascade	1	1	0.16	0.1571
58	GO:0034551	mitochondrial respiratory chain complex III assembly	1	1	0.16	0.1571
59	GO:0001717	conversion of seryl-tRNAsec to selenocys-tRNAsec	1	1	0.16	0.1571
60	GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	1	1	0.16	0.1571
61	GO:0007212	G protein-coupled dopamine receptor signaling pathway	1	1	0.16	0.1571
62	GO:1903094	negative regulation of protein K48-linked deubiquitination	1	1	0.16	0.1571
63	GO:0070973	protein localization to endoplasmic reticulum exit site	1	1	0.16	0.1571
64	GO:0033235	positive regulation of protein sumoylation	1	1	0.16	0.1571
65	GO:0034085	establishment of sister chromatid cohesion	1	1	0.16	0.1571
66	GO:0042428	serotonin metabolic process	1	1	0.16	0.1571
67	GO:0015793	glycerol transmembrane transport	1	1	0.16	0.1571
68	GO:0042415	norepinephrine metabolic process	1	1	0.16	0.1571
69	GO:0097745	mitochondrial tRNA 5'-end processing	1	1	0.16	0.1571
70	GO:0032467	positive regulation of cytokinesis	1	1	0.16	0.1571
71	GO:0050852	T cell receptor signaling pathway	1	1	0.16	0.1571
72	GO:0042541	hemoglobin biosynthetic process	1	1	0.16	0.1571
73	GO:0034142	toll-like receptor 4 signaling pathway	1	1	0.16	0.1571
74	GO:0035331	negative regulation of hippo signaling	1	1	0.16	0.1571
75	GO:0048821	erythrocyte development	1	1	0.16	0.1571
76	GO:0006429	leucyl-tRNA aminoacylation	1	1	0.16	0.1571
77	GO:0006552	L-leucine catabolic process	1	1	0.16	0.1571
78	GO:0008612	peptidyl-hypusine biosynthetic process	1	1	0.16	0.1571
79	GO:2000001	regulation of DNA damage checkpoint	1	1	0.16	0.1571
80	GO:0050982	detection of mechanical stimulus	1	1	0.16	0.1571
81	GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	1	0.16	0.1571
82	GO:0006438	valyl-tRNA aminoacylation	1	1	0.16	0.1571
83	GO:0032526	response to retinoic acid	1	1	0.16	0.1571
84	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	1	1	0.16	0.1571
