GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0072669	tRNA-splicing ligase complex	4	3	0.63	0.014
2	GO:0032133	chromosome passenger complex	4	3	0.63	0.014
3	GO:0005664	nuclear origin of replication recognition complex	2	2	0.31	0.025
4	GO:0030692	Noc4p-Nop14p complex	2	2	0.31	0.025
5	GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex	2	2	0.31	0.025
6	GO:0070652	HAUS complex	5	3	0.79	0.030
7	GO:0030015	CCR4-NOT core complex	5	3	0.79	0.030
8	GO:0035102	PRC1 complex	5	3	0.79	0.030
9	GO:0051233	spindle midzone	5	3	0.79	0.030
10	GO:0005912	adherens junction	6	3	0.94	0.053
11	GO:0062129	chitin-based extracellular matrix	6	3	0.94	0.053
12	GO:0005769	early endosome	14	5	2.2	0.055
13	GO:0016514	SWI/SNF complex	3	2	0.47	0.066
14	GO:0005581	collagen trimer	3	2	0.47	0.066
15	GO:0031616	spindle pole centrosome	3	2	0.47	0.066
16	GO:0016020	membrane	799	125	125.74	0.077
17	GO:0030688	preribosome, small subunit precursor	9	5	1.42	0.082
18	GO:0000421	autophagosome membrane	7	3	1.1	0.083
19	GO:0072686	mitotic spindle	9	4	1.42	0.117
20	GO:0005876	spindle microtubule	5	3	0.79	0.119
21	GO:0000811	GINS complex	4	2	0.63	0.119
22	GO:0000932	P-body	18	5	2.83	0.140
23	GO:0005615	extracellular space	68	15	10.7	0.143
24	GO:0101031	protein folding chaperone complex	8	3	1.26	0.157
25	GO:0097730	non-motile cilium	2	2	0.31	0.157
26	GO:0045177	apical part of cell	9	3	1.42	0.157
27	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	6	2	0.94	0.157
28	GO:0034751	aryl hydrocarbon receptor complex	1	1	0.16	0.157
29	GO:0033596	TSC1-TSC2 complex	1	1	0.16	0.157
30	GO:0031251	PAN complex	1	1	0.16	0.157
31	GO:0005697	telomerase holoenzyme complex	1	1	0.16	0.157
32	GO:0070187	shelterin complex	1	1	0.16	0.157
33	GO:0034464	BBSome	1	1	0.16	0.157
34	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	1	0.16	0.157
35	GO:0034456	UTP-C complex	1	1	0.16	0.157
36	GO:0005846	nuclear cap binding complex	1	1	0.16	0.157
37	GO:0071203	WASH complex	1	1	0.16	0.157
38	GO:0032541	cortical endoplasmic reticulum	1	1	0.16	0.157
39	GO:1990498	mitotic spindle microtubule	1	1	0.16	0.157
