GO.ID	Description	p.Val
GO:0032233	positive regulation of actin filament bundle assembly	0.1564
GO:0097176	epoxide metabolic process	0.1564
GO:0097036	regulation of plasma membrane sterol distribution	0.1564
GO:0005980	glycogen catabolic process	0.1564
GO:0097681	double-strand break repair via alternative nonhomologous end joining	0.1564
GO:0007089	traversing start control point of mitotic cell cycle	0.1564
GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	0.1564
GO:0051598	meiotic recombination checkpoint signaling	0.1564
GO:0036444	calcium import into the mitochondrion	0.1564
GO:0042732	D-xylose metabolic process	0.1564
GO:0051560	mitochondrial calcium ion homeostasis	0.1564
GO:0010165	response to X-ray	0.1564
GO:0007112	male meiosis cytokinesis	0.1564
GO:0006986	response to unfolded protein	0.1568
GO:0007154	cell communication	0.1593
GO:0045184	establishment of protein localization	0.1605
GO:1902600	proton transmembrane transport	0.1638
GO:0007010	cytoskeleton organization	0.1755
GO:0006882	intracellular zinc ion homeostasis	0.1766
GO:0006096	glycolytic process	0.1766
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	0.1766
GO:0051923	sulfation	0.1766
GO:0071028	nuclear mRNA surveillance	0.1766
GO:0006629	lipid metabolic process	0.1961
GO:0007052	mitotic spindle organization	0.1971
GO:0007399	nervous system development	0.1978
GO:0045944	positive regulation of transcription by RNA polymerase II	0.2103
GO:0006099	tricarboxylic acid cycle	0.2325
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	0.2386
GO:0051225	spindle assembly	0.2406
GO:0003333	amino acid transmembrane transport	0.2858
GO:0000070	mitotic sister chromatid segregation	0.2861
GO:0043488	regulation of mRNA stability	0.2866
GO:0019752	carboxylic acid metabolic process	0.2866
GO:0030001	metal ion transport	0.2872
GO:0031047	regulatory ncRNA-mediated gene silencing	0.2874
GO:0030149	sphingolipid catabolic process	0.2876
GO:0006865	amino acid transport	0.2876
GO:0005977	glycogen metabolic process	0.2877
GO:0051321	meiotic cell cycle	0.2877
GO:0051205	protein insertion into membrane	0.2879
GO:0006450	regulation of translational fidelity	0.2880
GO:0009143	nucleoside triphosphate catabolic process	0.2880
GO:0035437	maintenance of protein localization in endoplasmic reticulum	0.2881
GO:0006821	chloride transport	0.2883
GO:0016125	sterol metabolic process	0.2883
GO:0018026	peptidyl-lysine monomethylation	0.2884
GO:0018027	peptidyl-lysine dimethylation	0.2884
GO:0044528	regulation of mitochondrial mRNA stability	0.2884
GO:0001755	neural crest cell migration	0.2884
GO:0034473	U1 snRNA 3'-end processing	0.2884
GO:0034476	U5 snRNA 3'-end processing	0.2884
GO:0031053	primary miRNA processing	0.2884
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	0.2884
GO:0006850	pyruvate import into mitochondria	0.2884
GO:0031119	tRNA pseudouridine synthesis	0.2884
GO:0032979	protein insertion into mitochondrial inner membrane from matrix	0.2884
GO:0032924	activin receptor signaling pathway	0.2884
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	0.2884
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	0.2884
GO:0030388	fructose 1,6-bisphosphate metabolic process	0.2884
GO:0006559	L-phenylalanine catabolic process	0.2884
GO:0048843	negative regulation of axon extension involved in axon guidance	0.2884
GO:0045903	positive regulation of translational fidelity	0.2884
GO:0015749	monosaccharide transmembrane transport	0.2884
GO:0030335	positive regulation of cell migration	0.2884
GO:0071390	cellular response to ecdysone	0.2884
GO:0006513	protein monoubiquitination	0.2884
GO:0006517	protein deglycosylation	0.2884
GO:0016255	attachment of GPI anchor to protein	0.2884
GO:0008286	insulin receptor signaling pathway	0.2884
GO:0006011	UDP-alpha-D-glucose metabolic process	0.2884
GO:0015886	heme transport	0.2884
GO:0032049	cardiolipin biosynthetic process	0.2884
GO:0016239	positive regulation of macroautophagy	0.2884
GO:0035099	hemocyte migration	0.2884
GO:0006689	ganglioside catabolic process	0.2884
GO:0055071	manganese ion homeostasis	0.2884
