GO.ID	Description	p.Val
GO:0005525	GTP binding	0.1750
GO:0098632	cell-cell adhesion mediator activity	0.1777
GO:0051082	unfolded protein binding	0.1816
GO:0019903	protein phosphatase binding	0.1888
GO:0005125	cytokine activity	0.1891
GO:0008139	nuclear localization sequence binding	0.1894
GO:0003688	DNA replication origin binding	0.1894
GO:0015141	succinate transmembrane transporter activity	0.1894
GO:0008010	structural constituent of chitin-based larval cuticle	0.2119
GO:0004197	cysteine-type endopeptidase activity	0.2189
GO:0004930	G protein-coupled receptor activity	0.2321
GO:0003713	transcription coactivator activity	0.2339
GO:0035615	clathrin adaptor activity	0.2425
GO:0035064	methylated histone binding	0.2425
GO:0030374	nuclear receptor coactivator activity	0.2425
GO:0016746	acyltransferase activity	0.2476
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.2483
GO:0004656	procollagen-proline 4-dioxygenase activity	0.2523
GO:0043495	protein-membrane adaptor activity	0.2523
GO:0004407	histone deacetylase activity	0.2523
GO:0061928	glutathione specific gamma-glutamylcyclotransferase activity	0.2523
GO:0005471	ATP:ADP antiporter activity	0.2523
GO:0044715	8-oxo-dGDP phosphatase activity	0.2523
GO:1902387	ceramide 1-phosphate binding	0.2523
GO:1902388	ceramide 1-phosphate transfer activity	0.2523
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	0.2523
GO:0098882	structural constituent of presynaptic active zone	0.2523
GO:0004931	extracellularly ATP-gated monoatomic cation channel activity	0.2523
GO:0016208	AMP binding	0.2523
GO:0008597	calcium-dependent protein serine/threonine phosphatase regulator activity	0.2523
GO:0004090	carbonyl reductase (NADPH) activity	0.2523
GO:0008332	low voltage-gated calcium channel activity	0.2523
GO:0003987	acetate-CoA ligase activity	0.2523
GO:0031752	D5 dopamine receptor binding	0.2523
GO:0008568	microtubule severing ATPase activity	0.2523
GO:1990381	ubiquitin-specific protease binding	0.2523
GO:0003919	FMN adenylyltransferase activity	0.2523
GO:0004818	glutamate-tRNA ligase activity	0.2523
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	0.2523
GO:1990269	RNA polymerase II C-terminal domain phosphoserine binding	0.2523
GO:0070325	lipoprotein particle receptor binding	0.2523
GO:0022848	acetylcholine-gated monoatomic cation-selective channel activity	0.2523
