GO.ID	Description	p.Val
GO:0060070	canonical Wnt signaling pathway	0.00064
GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.00144
GO:0042148	DNA strand invasion	0.00170
GO:0010387	COP9 signalosome assembly	0.00275
GO:0030182	neuron differentiation	0.00360
GO:0061640	cytoskeleton-dependent cytokinesis	0.00942
GO:0006272	leading strand elongation	0.00983
GO:0006914	autophagy	0.00985
GO:0048015	phosphatidylinositol-mediated signaling	0.01187
GO:0098609	cell-cell adhesion	0.01477
GO:0007602	phototransduction	0.01678
GO:0007411	axon guidance	0.01712
GO:0048167	regulation of synaptic plasticity	0.01958
GO:0045596	negative regulation of cell differentiation	0.01961
GO:0006780	uroporphyrinogen III biosynthetic process	0.01963
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.01963
GO:0010835	regulation of protein ADP-ribosylation	0.01963
GO:0034058	endosomal vesicle fusion	0.01963
GO:0035434	copper ion transmembrane transport	0.01963
GO:0007601	visual perception	0.01963
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	0.01963
GO:0010634	positive regulation of epithelial cell migration	0.01963
GO:0003400	regulation of COPII vesicle coating	0.01963
GO:0007204	positive regulation of cytosolic calcium ion concentration	0.01963
GO:0006954	inflammatory response	0.02202
GO:0018095	protein polyglutamylation	0.02202
GO:0000226	microtubule cytoskeleton organization	0.02778
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	0.03549
GO:0035567	non-canonical Wnt signaling pathway	0.03950
GO:0007218	neuropeptide signaling pathway	0.03950
GO:0051764	actin crosslink formation	0.03950
GO:0006082	organic acid metabolic process	0.03968
GO:0006805	xenobiotic metabolic process	0.03998
GO:0031145	anaphase-promoting complex-dependent catabolic process	0.05329
GO:0045047	protein targeting to ER	0.05335
GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	0.05340
GO:0001649	osteoblast differentiation	0.05340
GO:1902047	polyamine transmembrane transport	0.05340
GO:0070979	protein K11-linked ubiquitination	0.05340
GO:0071076	RNA 3' uridylation	0.05340
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.05340
GO:0050708	regulation of protein secretion	0.05340
GO:0032012	regulation of ARF protein signal transduction	0.05340
GO:0035735	intraciliary transport involved in cilium assembly	0.05340
GO:0030838	positive regulation of actin filament polymerization	0.05340
GO:0048013	ephrin receptor signaling pathway	0.05340
GO:0048856	anatomical structure development	0.05944
GO:0006606	protein import into nucleus	0.06137
GO:0043652	engulfment of apoptotic cell	0.06206
GO:0070782	phosphatidylserine exposure on apoptotic cell surface	0.06206
GO:1902742	apoptotic process involved in development	0.06206
GO:0045944	positive regulation of transcription by RNA polymerase II	0.07485
GO:0045892	negative regulation of DNA-templated transcription	0.07623
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.08921
GO:0045292	mRNA cis splicing, via spliceosome	0.08922
GO:0015074	DNA integration	0.08922
GO:0043087	regulation of GTPase activity	0.08982
GO:0006874	intracellular calcium ion homeostasis	0.09627
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.09681
GO:0016559	peroxisome fission	0.09698
GO:0034063	stress granule assembly	0.09698
GO:0034244	negative regulation of transcription elongation by RNA polymerase II	0.09698
GO:0097104	postsynaptic membrane assembly	0.09698
GO:0097105	presynaptic membrane assembly	0.09698
GO:0008286	insulin receptor signaling pathway	0.09698
