GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0004345	glucose-6-phosphate dehydrogenase activity	2	2	0.05	0.00051
2	GO:0004029	aldehyde dehydrogenase (NAD+) activity	4	2	0.09	0.00295
3	GO:0003779	actin binding	43	5	0.97	0.00569
4	GO:0050661	NADP binding	10	3	0.23	0.01600
5	GO:0017057	6-phosphogluconolactonase activity	1	1	0.02	0.02266
6	GO:0019799	tubulin N-acetyltransferase activity	1	1	0.02	0.02266
7	GO:0070492	oligosaccharide binding	1	1	0.02	0.02266
8	GO:0070402	NADPH binding	1	1	0.02	0.02266
9	GO:0070404	NADH binding	1	1	0.02	0.02266
10	GO:0008395	steroid hydroxylase activity	1	1	0.02	0.02266
11	GO:0016992	lipoate synthase activity	1	1	0.02	0.02266
12	GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	1	1	0.02	0.02266
13	GO:0004155	6,7-dihydropteridine reductase activity	1	1	0.02	0.02266
14	GO:0050839	cell adhesion molecule binding	11	2	0.25	0.02439
15	GO:0017147	Wnt-protein binding	2	1	0.05	0.04481
16	GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	2	1	0.05	0.04481
17	GO:0030151	molybdenum ion binding	2	1	0.05	0.04481
18	GO:0008093	cytoskeletal anchor activity	2	1	0.05	0.04481
19	GO:0003919	FMN adenylyltransferase activity	2	1	0.05	0.04481
20	GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	2	1	0.05	0.04481
21	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	2	1	0.05	0.04481
22	GO:0003993	acid phosphatase activity	2	1	0.05	0.04481
23	GO:0015075	monoatomic ion transmembrane transporter activity	86	3	1.95	0.05026
24	GO:0030170	pyridoxal phosphate binding	17	2	0.39	0.05529
25	GO:0000774	adenyl-nucleotide exchange factor activity	3	1	0.07	0.06647
26	GO:0015929	hexosaminidase activity	3	1	0.07	0.06647
27	GO:0035252	UDP-xylosyltransferase activity	3	1	0.07	0.06647
28	GO:0016303	1-phosphatidylinositol-3-kinase activity	3	1	0.07	0.06647
29	GO:0080019	alcohol-forming very long-chain fatty acyl-CoA reductase activity	3	1	0.07	0.06647
30	GO:0004535	poly(A)-specific ribonuclease activity	3	1	0.07	0.06647
31	GO:0030544	Hsp70 protein binding	3	1	0.07	0.06647
32	GO:0003777	microtubule motor activity	4	1	0.09	0.08765
33	GO:0016279	protein-lysine N-methyltransferase activity	5	1	0.11	0.10835
34	GO:0005125	cytokine activity	5	1	0.11	0.10835
35	GO:0051015	actin filament binding	26	2	0.59	0.11616
36	GO:0020037	heme binding	29	2	0.66	0.13908
37	GO:0051536	iron-sulfur cluster binding	16	2	0.36	0.14677
38	GO:0031624	ubiquitin conjugating enzyme binding	7	1	0.16	0.14837
39	GO:0003899	DNA-directed RNA polymerase activity	7	1	0.16	0.14837
40	GO:0008017	microtubule binding	34	2	0.77	0.17915
41	GO:0042803	protein homodimerization activity	9	1	0.2	0.18662
42	GO:0051539	4 iron, 4 sulfur cluster binding	9	1	0.2	0.18662
43	GO:0030515	snoRNA binding	9	1	0.2	0.18662
44	GO:0017056	structural constituent of nuclear pore	10	1	0.23	0.20511
45	GO:0005385	zinc ion transmembrane transporter activity	10	1	0.23	0.20511
46	GO:0004725	protein tyrosine phosphatase activity	13	2	0.29	0.22043
47	GO:0003684	damaged DNA binding	11	1	0.25	0.22318
48	GO:0031267	small GTPase binding	11	1	0.25	0.22318
49	GO:0008083	growth factor activity	11	1	0.25	0.22318
50	GO:0043169	cation binding	329	5	7.46	0.23346
51	GO:0051087	protein-folding chaperone binding	17	2	0.39	0.27181
52	GO:0004722	protein serine/threonine phosphatase activity	15	1	0.34	0.29151
53	GO:0000976	transcription cis-regulatory region binding	134	3	3.04	0.29412
54	GO:0008061	chitin binding	16	1	0.36	0.30764
55	GO:0004843	cysteine-type deubiquitinase activity	17	1	0.39	0.32341
56	GO:0004672	protein kinase activity	80	2	1.81	0.42562
57	GO:0043130	ubiquitin binding	28	1	0.63	0.47517
58	GO:0005506	iron ion binding	30	1	0.68	0.49890
59	GO:0051082	unfolded protein binding	31	1	0.7	0.51037
60	GO:0016758	hexosyltransferase activity	31	1	0.7	0.51037
61	GO:0005515	protein binding	920	25	20.85	0.51374
62	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	38	1	0.86	0.58372
63	GO:0046983	protein dimerization activity	53	2	1.2	0.63356
64	GO:0003924	GTPase activity	98	2	2.22	0.65858
65	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	99	2	2.24	0.66411
66	GO:0005525	GTP binding	104	2	2.36	0.69068
67	GO:0004674	protein serine/threonine kinase activity	56	1	1.27	0.72622
68	GO:0003824	catalytic activity	1257	31	28.48	0.74995
69	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	117	2	2.65	0.75187
70	GO:0004842	ubiquitin-protein transferase activity	64	1	1.45	0.77293
71	GO:0005509	calcium ion binding	66	1	1.5	0.78332
72	GO:0022857	transmembrane transporter activity	173	4	3.92	0.86357
