GO.ID	Term	Annotated	Significant	Expected	P_value
66	GO:0019432	triglyceride biosynthetic process	10	2	0.16	0.1351
67	GO:1990542	mitochondrial transmembrane transport	9	1	0.15	0.1364
68	GO:0007507	heart development	9	1	0.15	0.1364
69	GO:0016973	poly(A)+ mRNA export from nucleus	9	1	0.15	0.1364
70	GO:0000266	mitochondrial fission	9	1	0.15	0.1364
71	GO:0007218	neuropeptide signaling pathway	9	1	0.15	0.1364
72	GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	10	1	0.16	0.1504
73	GO:0006446	regulation of translational initiation	10	1	0.16	0.1504
74	GO:0006094	gluconeogenesis	10	1	0.16	0.1504
75	GO:0006508	proteolysis	223	6	3.6	0.1508
76	GO:0043113	receptor clustering	11	1	0.18	0.1641
77	GO:0097120	receptor localization to synapse	11	1	0.18	0.1641
78	GO:0006082	organic acid metabolic process	219	6	3.54	0.1748
79	GO:0051017	actin filament bundle assembly	12	1	0.19	0.1776
80	GO:0072657	protein localization to membrane	54	3	0.87	0.1886
81	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	13	1	0.21	0.1909
82	GO:0000027	ribosomal large subunit assembly	13	1	0.21	0.1909
83	GO:0051156	glucose 6-phosphate metabolic process	13	1	0.21	0.1909
84	GO:0006805	xenobiotic metabolic process	13	1	0.21	0.1909
85	GO:0006096	glycolytic process	13	1	0.21	0.1909
86	GO:0006006	glucose metabolic process	24	2	0.39	0.2025
87	GO:0055088	lipid homeostasis	14	1	0.23	0.2040
88	GO:0061512	protein localization to cilium	14	1	0.23	0.2040
89	GO:0007007	inner mitochondrial membrane organization	14	1	0.23	0.2040
90	GO:0008654	phospholipid biosynthetic process	78	2	1.26	0.2041
91	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	52	2	0.84	0.2048
92	GO:0005977	glycogen metabolic process	16	1	0.26	0.2296
93	GO:0006820	monoatomic anion transport	47	2	0.76	0.2410
94	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	17	1	0.27	0.2421
95	GO:0009887	animal organ morphogenesis	17	1	0.27	0.2421
96	GO:0000723	telomere maintenance	18	1	0.29	0.2543
97	GO:0022008	neurogenesis	113	4	1.82	0.2629
98	GO:0030488	tRNA methylation	19	1	0.31	0.2664
99	GO:0006270	DNA replication initiation	19	1	0.31	0.2664
100	GO:0000245	spliceosomal complex assembly	19	1	0.31	0.2664
