GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0008036	diuretic hormone receptor activity	5	4	0.68	0.0015
2	GO:0031267	small GTPase binding	32	10	4.33	0.0075
3	GO:0017046	peptide hormone binding	8	4	1.08	0.0148
4	GO:0070840	dynein complex binding	2	2	0.27	0.0183
5	GO:0004852	uroporphyrinogen-III synthase activity	2	2	0.27	0.0183
6	GO:0004312	fatty acid synthase activity	2	2	0.27	0.0183
7	GO:0005375	copper ion transmembrane transporter activity	2	2	0.27	0.0183
8	GO:0070740	tubulin-glutamic acid ligase activity	2	2	0.27	0.0183
9	GO:0000400	four-way junction DNA binding	5	3	0.68	0.0199
10	GO:0050321	tau-protein kinase activity	5	3	0.68	0.0199
11	GO:0008528	G protein-coupled peptide receptor activity	19	6	2.57	0.0225
12	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	10	4	1.35	0.0355
13	GO:0005243	gap junction channel activity	10	4	1.35	0.0355
14	GO:0046935	1-phosphatidylinositol-3-kinase regulator activity	6	3	0.81	0.0359
15	GO:0004435	phosphatidylinositol phospholipase C activity	6	3	0.81	0.0359
16	GO:0005506	iron ion binding	64	14	8.66	0.0426
17	GO:0038023	signaling receptor activity	157	29	21.24	0.0488
18	GO:0140358	P-type transmembrane transporter activity	6	3	0.81	0.0498
19	GO:0003747	translation release factor activity	3	2	0.41	0.0499
20	GO:0015203	polyamine transmembrane transporter activity	3	2	0.41	0.0499
21	GO:0046875	ephrin receptor binding	3	2	0.41	0.0499
22	GO:0045159	myosin II binding	3	2	0.41	0.0499
23	GO:0032051	clathrin light chain binding	3	2	0.41	0.0499
24	GO:0072572	poly-ADP-D-ribose binding	3	2	0.41	0.0499
25	GO:0050265	RNA uridylyltransferase activity	3	2	0.41	0.0499
26	GO:0051539	4 iron, 4 sulfur cluster binding	11	4	1.49	0.0500
27	GO:0019905	syntaxin binding	16	5	2.16	0.0542
28	GO:0017147	Wnt-protein binding	7	3	0.95	0.0566
29	GO:0005509	calcium ion binding	141	26	19.07	0.0585
30	GO:0003924	GTPase activity	130	24	17.58	0.0664
31	GO:0060090	molecular adaptor activity	160	30	21.64	0.0666
32	GO:0031418	L-ascorbic acid binding	8	3	1.08	0.0817
33	GO:0005109	frizzled binding	8	3	1.08	0.0817
34	GO:0004298	threonine-type endopeptidase activity	4	2	0.54	0.0909
35	GO:0042813	Wnt receptor activity	4	2	0.54	0.0909
36	GO:0003743	translation initiation factor activity	30	7	4.06	0.1007
37	GO:0019888	protein phosphatase regulator activity	17	5	2.3	0.1103
38	GO:0020037	heme binding	67	13	9.06	0.1113
39	GO:0003712	transcription coregulator activity	88	16	11.9	0.1148
40	GO:0043022	ribosome binding	20	5	2.71	0.1228
41	GO:0031543	peptidyl-proline dioxygenase activity	4	3	0.54	0.1350
42	GO:0031545	peptidyl-proline 4-dioxygenase activity	3	2	0.41	0.1351
43	GO:0002020	protease binding	3	2	0.41	0.1351
44	GO:0008887	glycerate kinase activity	1	1	0.14	0.1353
45	GO:0004651	polynucleotide 5'-phosphatase activity	1	1	0.14	0.1353
46	GO:0016263	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	1	1	0.14	0.1353
47	GO:0005460	UDP-glucose transmembrane transporter activity	1	1	0.14	0.1353
48	GO:0004735	pyrroline-5-carboxylate reductase activity	1	1	0.14	0.1353
49	GO:0106388	18S rRNA aminocarboxypropyltransferase activity	1	1	0.14	0.1353
50	GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	1	1	0.14	0.1353
