GO.ID	Description	p.Val
GO:0070898	RNA polymerase III preinitiation complex assembly	0.2171
GO:1990519	pyrimidine nucleotide import into mitochondrion	0.2171
GO:0006533	aspartate catabolic process	0.2171
GO:0006538	glutamate catabolic process	0.2171
GO:0007605	sensory perception of sound	0.2171
GO:0001717	conversion of seryl-tRNAsec to selenocys-tRNAsec	0.2171
GO:0006695	cholesterol biosynthetic process	0.2171
GO:0140291	peptidyl-glutamate ADP-deribosylation	0.2171
GO:1990481	mRNA pseudouridine synthesis	0.2171
GO:0007112	male meiosis cytokinesis	0.2171
GO:0006424	glutamyl-tRNA aminoacylation	0.2171
GO:0006427	histidyl-tRNA aminoacylation	0.2171
GO:0097039	protein linear polyubiquitination	0.2171
GO:0006430	lysyl-tRNA aminoacylation	0.2171
GO:0006685	sphingomyelin catabolic process	0.2171
GO:0035076	ecdysone receptor signaling pathway	0.2171
GO:0050982	detection of mechanical stimulus	0.2171
GO:0006622	protein targeting to lysosome	0.2171
GO:1903457	lactate catabolic process	0.2171
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.2171
GO:0016260	selenocysteine biosynthetic process	0.2171
GO:0044375	regulation of peroxisome size	0.2171
GO:1900449	regulation of glutamate receptor signaling pathway	0.2171
GO:0070301	cellular response to hydrogen peroxide	0.2171
GO:0050852	T cell receptor signaling pathway	0.2171
GO:0032233	positive regulation of actin filament bundle assembly	0.2171
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	0.2171
GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	0.2171
GO:0045717	negative regulation of fatty acid biosynthetic process	0.2171
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.2171
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	0.2171
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.2171
GO:0071922	regulation of cohesin loading	0.2171
GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.2171
GO:0009107	lipoate biosynthetic process	0.2171
GO:0097712	vesicle targeting, trans-Golgi to periciliary membrane compartment	0.2171
GO:0071932	replication fork reversal	0.2171
GO:0006106	fumarate metabolic process	0.2171
GO:0001561	fatty acid alpha-oxidation	0.2171
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	0.2171
GO:0090251	protein localization involved in establishment of planar polarity	0.2171
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	0.2171
GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing	0.2171
GO:0072334	UDP-galactose transmembrane transport	0.2171
GO:1902440	protein localization to mitotic spindle pole body	0.2171
GO:0034498	early endosome to Golgi transport	0.2171
GO:0080129	proteasome core complex assembly	0.2171
GO:0034454	microtubule anchoring at centrosome	0.2171
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	0.2171
GO:0046498	S-adenosylhomocysteine metabolic process	0.2171
GO:0048254	snoRNA localization	0.2171
GO:0048259	regulation of receptor-mediated endocytosis	0.2171
GO:0006231	dTMP biosynthetic process	0.2171
GO:0046500	S-adenosylmethionine metabolic process	0.2171
GO:0031204	post-translational protein targeting to membrane, translocation	0.2171
GO:0010923	negative regulation of phosphatase activity	0.2171
GO:0070189	kynurenine metabolic process	0.2171
GO:0019853	L-ascorbic acid biosynthetic process	0.2171
GO:0015793	glycerol transmembrane transport	0.2171
GO:0060623	regulation of chromosome condensation	0.2171
GO:0071376	cellular response to corticotropin-releasing hormone stimulus	0.2171
GO:0006913	nucleocytoplasmic transport	0.2172
GO:0042157	lipoprotein metabolic process	0.2173
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.2173
GO:0030258	lipid modification	0.2175
GO:0072665	protein localization to vacuole	0.2176
GO:0030705	cytoskeleton-dependent intracellular transport	0.2178
GO:0042327	positive regulation of phosphorylation	0.2180
GO:0006457	protein folding	0.2273
GO:0023052	signaling	0.2282
GO:0006470	protein dephosphorylation	0.2448
GO:0006281	DNA repair	0.2459
GO:0007005	mitochondrion organization	0.2483
GO:0006383	transcription by RNA polymerase III	0.2961
GO:0016558	protein import into peroxisome matrix	0.2977
GO:0006284	base-excision repair	0.2978
GO:0006360	transcription by RNA polymerase I	0.2980
GO:0032366	intracellular sterol transport	0.2981
GO:0033617	mitochondrial cytochrome c oxidase assembly	0.2981
GO:0018216	peptidyl-arginine methylation	0.2981
GO:0019432	triglyceride biosynthetic process	0.2981
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	0.2981
GO:0006303	double-strand break repair via nonhomologous end joining	0.2981
GO:0008285	negative regulation of cell population proliferation	0.2981
GO:0007099	centriole replication	0.2981
GO:1905515	non-motile cilium assembly	0.2981
GO:0000028	ribosomal small subunit assembly	0.2981
GO:0051923	sulfation	0.2981
GO:0042147	retrograde transport, endosome to Golgi	0.3056
GO:0006749	glutathione metabolic process	0.3743
GO:0016485	protein processing	0.3853
GO:0007098	centrosome cycle	0.3861
GO:0000723	telomere maintenance	0.3862
GO:0015718	monocarboxylic acid transport	0.3863
GO:0042274	ribosomal small subunit biogenesis	0.3863
GO:0051091	positive regulation of DNA-binding transcription factor activity	0.3863
GO:0030490	maturation of SSU-rRNA	0.3864
GO:0022900	electron transport chain	0.3864
GO:0007131	reciprocal meiotic recombination	0.3866
GO:0008283	cell population proliferation	0.3866
GO:0030431	sleep	0.3867
GO:1903818	positive regulation of voltage-gated potassium channel activity	0.3867
GO:0032222	regulation of synaptic transmission, cholinergic	0.3867
GO:0031122	cytoplasmic microtubule organization	0.3867
GO:0090307	mitotic spindle assembly	0.3867
GO:0006516	glycoprotein catabolic process	0.3867
GO:0009264	deoxyribonucleotide catabolic process	0.3867
GO:0006633	fatty acid biosynthetic process	0.3868
GO:0044772	mitotic cell cycle phase transition	0.3868
GO:0000077	DNA damage checkpoint signaling	0.3869
GO:0034982	mitochondrial protein processing	0.3870
GO:0045930	negative regulation of mitotic cell cycle	0.3870
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.3871
GO:0061817	endoplasmic reticulum-plasma membrane tethering	0.3872
GO:0071586	CAAX-box protein processing	0.3872
GO:0015721	bile acid and bile salt transport	0.3872
GO:0071539	protein localization to centrosome	0.3872
GO:0000722	telomere maintenance via recombination	0.3872
GO:0015937	coenzyme A biosynthetic process	0.3872
GO:0016560	protein import into peroxisome matrix, docking	0.3872
GO:0018095	protein polyglutamylation	0.3872
GO:0006879	intracellular iron ion homeostasis	0.3872
GO:0018026	peptidyl-lysine monomethylation	0.3872
GO:0018027	peptidyl-lysine dimethylation	0.3872
GO:0030177	positive regulation of Wnt signaling pathway	0.3872
GO:0035434	copper ion transmembrane transport	0.3872
GO:1990592	protein K69-linked ufmylation	0.3872
GO:0002949	tRNA threonylcarbamoyladenosine modification	0.3872
GO:0040031	snRNA modification	0.3872
GO:0002939	tRNA N1-guanine methylation	0.3872
GO:0006335	DNA replication-dependent chromatin assembly	0.3872
GO:0001732	formation of cytoplasmic translation initiation complex	0.3872
GO:0007129	homologous chromosome pairing at meiosis	0.3872
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.3872
GO:0006689	ganglioside catabolic process	0.3872
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	0.3872
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.3872
GO:0006636	unsaturated fatty acid biosynthetic process	0.3872
GO:0016255	attachment of GPI anchor to protein	0.3872
GO:0032049	cardiolipin biosynthetic process	0.3872
GO:0031119	tRNA pseudouridine synthesis	0.3872
GO:0046835	carbohydrate phosphorylation	0.3872
GO:0006111	regulation of gluconeogenesis	0.3872
GO:0031053	primary miRNA processing	0.3872
GO:0006108	malate metabolic process	0.3872
GO:0070476	rRNA (guanine-N7)-methylation	0.3872
GO:0035735	intraciliary transport involved in cilium assembly	0.3872
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	0.3872
GO:0032958	inositol phosphate biosynthetic process	0.3872
GO:0033314	mitotic DNA replication checkpoint signaling	0.3872
GO:0046477	glycosylceramide catabolic process	0.3872
GO:0070125	mitochondrial translational elongation	0.3872
GO:0006885	regulation of pH	0.3872
GO:0002183	cytoplasmic translational initiation	0.3872
GO:0018345	protein palmitoylation	0.3875
GO:0046488	phosphatidylinositol metabolic process	0.3877
GO:0006661	phosphatidylinositol biosynthetic process	0.3882
GO:0032543	mitochondrial translation	0.3950
GO:0045944	positive regulation of transcription by RNA polymerase II	0.4281
GO:0006629	lipid metabolic process	0.4380
GO:0030488	tRNA methylation	0.4388
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.4390
GO:0000413	protein peptidyl-prolyl isomerization	0.4394
GO:0046034	ATP metabolic process	0.4690
GO:0001522	pseudouridine synthesis	0.4695
GO:0045454	cell redox homeostasis	0.4700
GO:0036297	interstrand cross-link repair	0.4700
GO:0090630	activation of GTPase activity	0.4700
GO:0034497	protein localization to phagophore assembly site	0.4700
GO:0006270	DNA replication initiation	0.4700
GO:0043066	negative regulation of apoptotic process	0.4703
GO:0006406	mRNA export from nucleus	0.4705
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.4849
GO:0007017	microtubule-based process	0.5180
GO:0044782	cilium organization	0.5194
GO:0034453	microtubule anchoring	0.5194
GO:0022904	respiratory electron transport chain	0.5197
GO:0016126	sterol biosynthetic process	0.5198
