"HOG","error","fit","coef_.Intercept._Estimate","coef_.Intercept._StdErr","coef_.Intercept._z.value","coef_.Intercept._p.value","coef_orb_weavingTRUE_Estimate","coef_orb_weavingTRUE_StdErr","coef_orb_weavingTRUE_z.value","coef_orb_weavingTRUE_p.value","logLik","qvalue"
"N5.HOG0002209",NA,NA,-0.877214039060817,0.481825404925911,-1.82060561791196,0.0686668282455806,0.0363892892732569,0.329368647513648,0.110481946438904,0.912027166867996,NA,0.934152329147895
"N5.HOG0002210","system is computationally singular: reciprocal condition number = 1.54456e-270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0002229","Insufficient variation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0002242","Insufficient variation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0002244",NA,NA,-2.12962338177139,0.639190086908677,-3.33175283126012,0.000863008679215137,-0.468658709995932,0.54498060419824,-0.859954843136867,0.389813935097883,NA,0.904027135041825
"N5.HOG0002261",NA,NA,-1.22259941799561,0.747972184025458,-1.63455198482889,0.102143000136492,-1.54999269650213,1.25348050243992,-1.23655110189991,0.216253782943231,NA,0.86439078563063
"N5.HOG0002262",NA,NA,-865.822459486943,NA,NA,NA,863.043046002744,NA,NA,NA,NA,NA
"N5.HOG0002265",NA,NA,-5684.31997564218,NA,NA,NA,5680.98997249499,NA,NA,NA,NA,NA
"N5.HOG0002280",NA,NA,-3.96345246775851,4.40356089834229,-0.90005624067798,0.368090321821281,1.00716518393336,2.81282469552048,0.358061839238437,0.720297036150909,NA,0.933192738420773
"N5.HOG0002283",NA,NA,-1.42480097336245,0.700556626860338,-2.03381271225416,0.0419704823285964,-0.418454409200547,0.581508327124436,-0.719601748903249,0.47177023491464,NA,0.918819175414744
"N5.HOG0002298","Insufficient variation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0002341",NA,NA,-1.79703128740355,0.781309766537041,-2.30002409334833,0.0214468550947965,-0.278044462432698,0.604664817399685,-0.45983238057145,0.645636539109642,NA,0.928850464655709
"N5.HOG0002342",NA,NA,-1892375011663020288,NA,NA,NA,1892374582166290688,NA,NA,NA,NA,NA
"N5.HOG0002345",NA,NA,-2.67497554230185,1.13130715774242,-2.36449979476829,0.0180544373553256,0.372315991177067,0.718876651268727,0.517913595496495,0.604518555868402,NA,0.927052406353825
"N5.HOG0002348",NA,NA,-22644.8228895344,NA,NA,NA,22644.2319562749,NA,NA,NA,NA,NA
"N5.HOG0002352",NA,NA,-2.07265787582966,0.732812491257826,-2.82836046131265,0.00467870927668116,0.0798354992131555,0.49445555084795,0.161461427778987,0.871729988880672,NA,0.933607020717251
"N5.HOG0002353",NA,NA,2.24230061779481,0.166378887065247,13.4770742691377,2.13402558072839e-41,-3.58817908215275,1.68286873202659,-2.13218001729208,0.0329920505462719,NA,0.596212300336082
"N5.HOG0002363",NA,NA,-3.11166565059889,1.6221311624535,-1.91825773563985,0.0550783386437679,0.749762095818369,1.01657735921196,0.73753570156193,0.460796640504546,NA,0.918215380064427
"N5.HOG0002368",NA,NA,-2.85082669333145,2.10059641765566,-1.35715107831759,0.174733211524487,2.20830464079042,1.58676379871228,1.39170344230348,0.164012219497193,NA,0.833597754351241
"N5.HOG0002373",NA,NA,-5218827.41135209,NA,NA,NA,-1396347457777.64,NA,NA,NA,NA,NA
"N5.HOG0002375",NA,NA,-1.59790137287523,0.50959002745866,-3.13566060317939,0.00171467513988169,0.253877649712321,0.329872707169649,0.769623082463004,0.441523508657153,NA,0.916441007999329
"N5.HOG0002378",NA,NA,-25255.5526883282,NA,NA,NA,25255.2444765882,NA,NA,NA,NA,NA
"N5.HOG0002565",NA,NA,-2.04755346067069,1.2951816129537,-1.58090065531519,0.113900754476564,0.121248396482574,0.863977997808446,0.140337365986323,0.888393442647592,NA,0.934152329147895
"N5.HOG0002607","NA/NaN/Inf in foreign function call (arg 11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0002648","NA/NaN/Inf in foreign function call (arg 11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0003430",NA,NA,-4.36199840750745,4.82703350649599,-0.903660271186699,0.366175571575078,0.157428610917053,3.19053368054285,0.0493424068446967,0.960646424881873,NA,0.937683864603487
"N5.HOG0003431",NA,NA,-3.42073927680116,2.09880767608908,-1.62984884978855,0.103133446461725,0.336402624546685,1.34010620124061,0.251026839690212,0.801793358352099,NA,0.933192738420773
"N5.HOG0003447","Insufficient variation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0003483",NA,NA,-3.23443378196865,2.21663543382707,-1.45916361915425,0.144520079430792,1.20126233708874,1.44895131300339,0.829056384647433,0.407072502260774,NA,0.908699916872367
"N5.HOG0003502",NA,NA,-2.36810579646447,0.989831570473493,-2.39243308367268,0.0167370798091725,0.518498082399472,0.620958618258516,0.834996193230402,0.403719851750862,NA,0.908699916872367
"N5.HOG0003526",NA,NA,-1.18542689844356,0.465266463899239,-2.54784513912501,0.010839057510906,-0.0912330828540003,0.332451392200093,-0.274425329520322,0.783757779760799,NA,0.933192738420773
"N5.HOG0003538",NA,NA,-2.12473885209804,0.752406977582551,-2.82392231252922,0.00474398821454941,0.329737132662783,0.480884435949214,0.685688926512911,0.492909291131976,NA,0.919502378496485
"N5.HOG0003548","NA/NaN/Inf in foreign function call (arg 11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0003781",NA,NA,-2.89675213841088,1.77847519670542,-1.62878410886867,0.103358729917202,-0.45467274113662,1.50494266287785,-0.302119643725938,0.762560858202881,NA,0.933192738420773
"N5.HOG0003890",NA,NA,-2.87909501462292,1.08700379050095,-2.64865223082256,0.00808134439532334,1.07649363607428,0.699639957014081,1.53863944630683,0.123892342866932,NA,0.805386394104157
"N5.HOG0003891",NA,NA,-1.37086503093474,0.497640100638704,-2.75473184169701,0.00587402569243228,0.093508486690313,0.33447578192971,0.279567286309428,0.779809508379191,NA,0.933192738420773
"N5.HOG0003908",NA,NA,-1.4475503872178,0.998626833323635,-1.44954084840687,0.147186601380114,-0.957450225998313,0.627021229586691,-1.52698215119356,0.126765449773493,NA,0.807340496265296
"N5.HOG0003920",NA,NA,-0.279775827764947,0.355297793815606,-0.787440374341715,0.431024119806449,-1.46301274314962,0.562817687951893,-2.59944343340302,0.00933750664548409,NA,0.365564290683652
"N5.HOG0003923",NA,NA,-1.96136771621029,0.964912142661401,-2.03269046941464,0.0420838047783987,-0.348418954805872,0.772696211766517,-0.450913243135133,0.652052078409696,NA,0.928850464655709
"N5.HOG0003924",NA,NA,-1.69452492573156,0.548560392948584,-3.08903987147753,0.00200804488131095,1.34336926282021,0.711115023638636,1.88910263201367,0.058878077849212,NA,0.665207569083177
"N5.HOG0003925",NA,NA,-2.08666916181691,1.03745940422003,-2.01132608498131,0.0442910249952916,-0.0867522301785739,0.740044790834456,-0.117225648032404,0.906681242846128,NA,0.934152329147895
"N5.HOG0003927",NA,NA,-2.08751035095861,1.13196706767838,-1.84414406616971,0.0651621473584429,0.132539412755458,0.749806412758376,0.176764842898414,0.859693105439169,NA,0.933454259786195
"N5.HOG0003928",NA,NA,-1.21243182597457,4.05162079543952,-0.29924612573301,0.764752257517989,5.91359562366529,3.92816143662322,1.50543599571326,0.132212020545814,NA,0.810392534289717
"N5.HOG0003929",NA,NA,-2.88060326636455,1.9778202100519,-1.45645355008733,0.145267281350781,2.3746062783957,1.52629853821666,1.55579411166193,0.119757058789637,NA,0.799484550872313
"N5.HOG0003933",NA,NA,-1.52244839311695,0.64380976562437,-2.36474883483706,0.0180423023001452,0.101754745429618,0.431730582718427,0.235690380766892,0.813672934681522,NA,0.933192738420773
"N5.HOG0003949",NA,NA,-2.34947460343899,1.71894581114365,-1.36681132599279,0.171684451796127,-0.114111141527952,1.23918117066844,-0.0920859227278273,0.926629772962559,NA,0.934152329147895
"N5.HOG0003952",NA,NA,-1.43699367275288,0.604062423287255,-2.37888274018583,0.0173651989587933,0.289102109952451,0.803035411801477,0.360011657896752,0.718838415559848,NA,0.933192738420773
"N5.HOG0003953",NA,NA,-1.01282126876018,0.60142833904785,-1.68402651322288,0.0921765449089776,-0.227312132480912,0.454730390340628,-0.499883309559843,0.617157245164699,NA,0.927052406353825
"N5.HOG0003959",NA,NA,-1.06111413616917,0.838094742421064,-1.26610284310322,0.205476264871047,-0.746389770802926,0.839264896593412,-0.889337530775483,0.373821706965926,NA,0.90113046612738
"N5.HOG0003960",NA,NA,-0.614292724193641,0.389734367859096,-1.57618310021797,0.114983612082548,-0.356529932090524,0.313367880999585,-1.13773604031549,0.255230719403574,NA,0.874135264564645
"N5.HOG0003965","NA/NaN/Inf in foreign function call (arg 11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0003969",NA,NA,-2.84364594071786,1.85203662063984,-1.53541561167156,0.124681771342853,1.32348001653937,1.23104275167861,1.07508859033101,0.282335067214731,NA,0.887880599236633
"N5.HOG0003978",NA,NA,-1.81818667947959,1.07262804584315,-1.69507657992514,0.0900608944034108,0.275140976727314,0.691645283959235,0.397806481311207,0.690772839337088,NA,0.933192738420773
"N5.HOG0003980",NA,NA,-2.18223100957696,1.23547861038131,-1.76630416037996,0.0773448339956112,-0.245457636097067,0.94182068170245,-0.260620350418908,0.794385294536128,NA,0.933192738420773
"N5.HOG0003982",NA,NA,-1.06454448930015,0.4697484193825,-2.26620132261336,0.0234390597073846,0.764483786480257,0.294564859498808,2.59529866454879,0.00945087552001429,NA,0.367806573619219
"N5.HOG0004003",NA,NA,-2.5548225140132,0.961617652119569,-2.65679660557596,0.00788870217915907,0.0987334900049056,0.645386591187889,0.152983485174643,0.878411298900801,NA,0.934152329147895
"N5.HOG0004004",NA,NA,-3.67060921154496,2.9780282232853,-1.23256360797536,0.217738621436748,0.51824026278128,1.86825456784576,0.277392744918511,0.781478551855435,NA,0.933192738420773
"N5.HOG0004006",NA,NA,-3.28023561770768,2.15770060578,-1.52024595484687,0.128449171538992,2.65040817953467,1.72014667679659,1.54080359267414,0.123364594806727,NA,0.805386394104157
"N5.HOG0004015",NA,NA,-0.748552250210639,0.604027908405435,-1.23926765600406,0.21524639256873,-1.49676427123101,0.977982981956301,-1.5304604464967,0.12590279678262,NA,0.807340496265296
"N5.HOG0004029",NA,NA,-1.20662159782628,1.45724648374099,-0.828014760226892,0.407662140828544,-0.905093770421388,0.938125956011163,-0.964789178491314,0.334650417204101,NA,0.89666388212204
"N5.HOG0004030",NA,NA,-2.15860965085344,1.00726410309263,-2.14304237014484,0.0321096963039759,0.474068994962911,0.741252194864578,0.639551556470629,0.522464185355041,NA,0.92158185833144
"N5.HOG0004033",NA,NA,-3284.2910588809,NA,NA,NA,3282.19811194687,NA,NA,NA,NA,NA
"N5.HOG0004036",NA,NA,-1.25826808486478,0.741163788995152,-1.697692336765,0.0895658448702507,-0.753382117665696,0.745370631131443,-1.01074832600003,0.312136900900408,NA,0.89666388212204
"N5.HOG0004038",NA,NA,-1.56410181063193,0.937242757554089,-1.66883317905144,0.0951504452453692,-1.60974605768738,1.63243487692347,-0.986101240817124,0.324083434829973,NA,0.89666388212204
