"HOG","error","coef_(Intercept)_Estimate","coef_(Intercept)_StdErr","coef_(Intercept)_z.value","coef_(Intercept)_p.value","coef_orb_weavingTRUE_Estimate","coef_orb_weavingTRUE_StdErr","coef_orb_weavingTRUE_z.value","coef_orb_weavingTRUE_p.value"
"N5.HOG0039560",NA,"-0.866318989816995","0.587302945068175","-1.47508027516605","0.140190962768723","0.85807625070113","0.370256572733414","2.31751794266984","0.0204755343975719"
"N5.HOG0039571",NA,"-0.341335459748736","0.323843245458401","-1.05401444845816","0.291876302193761","-0.15066816161666","0.236915688922142","-0.635956876904738","0.52480452943532"
"N5.HOG0039580",NA,"-0.213384146733485","0.308444276588561","-0.691807768630188","0.489058057324889","-0.617722323659249","0.286037155218817","-2.159587705264","0.0308046010493055"
"N5.HOG0039595",NA,"0.0251067405491584","0.114454935495529","0.219359177832389","0.826370266972851","-0.0183740477518992","0.0796544287319934","-0.230672017167065","0.817569614351072"
"N5.HOG0039597",NA,"-0.929724093584156","0.512264749619168","-1.8149288903352","0.0695348380943432","0.141085640787765","0.339968990305957","0.414995616690788","0.67814511193646"
"N5.HOG0039615",NA,"0.417173360535468","0.225718400924475","1.84820271110751","0.064573023382124","-0.0914071591516087","0.161295477988725","-0.566706272806969","0.570913758356318"
"N5.HOG0039628",NA,"-0.965108830506522","0.775568259619308","-1.24438928300167","0.213356325286318","0.106507026718944","0.51940965747311","0.205053997719436","0.837529937168345"
"N5.HOG0039644",NA,"-0.677022813181968","0.472007029575357","-1.43434900491006","0.151472692304808","-0.103036596603867","0.338800936162888","-0.304121345622048","0.761035445123108"
"N5.HOG0039680",NA,"0.025356319717148","0.320419274674212","0.0791348140430352","0.936925392729246","0.30110781910139","0.205700390675147","1.46381743910694","0.143243836225333"
"N5.HOG0039681",NA,"-0.872232143488892","0.448275674322139","-1.94574944270139","0.0516848443346292","0.125953508199808","0.298662114916592","0.421725762689999","0.673225197722002"
"N5.HOG0039685",NA,"0.2071713560248","0.684962188381585","0.302456631240186","0.762303989398957","0.0610237482694782","0.464723188677529","0.131312036404154","0.895528470564375"
"N5.HOG0039715",NA,"-0.676034155101773","0.377833497986047","-1.78923827216278","0.073576450440429","-0.165171333181401","0.278082281706203","-0.593965685868135","0.552535063896445"
"N5.HOG0039725",NA,"-0.770764058234194","0.439537910173012","-1.75357811100026","0.0795028244099051","0.389681964647515","0.278717457420524","1.39812542871891","0.16207540499998"
"N5.HOG0039727",NA,"-0.0229664495544845","0.303388209875602","-0.0756998749684485","0.939657875470454","-0.0445974273673157","0.213085291560327","-0.209293785792294","0.834218902580095"
"N5.HOG0039728",NA,"-0.290098587676376","0.344705179550796","-0.841584649393487","0.400020484669613","-0.0372552719423607","0.241474979203767","-0.154282120927001","0.877387293959766"
"N5.HOG0039757",NA,"0.160487995945774","0.301945346013951","0.531513394938562","0.595063061545437","0.320838227810028","0.193239094446432","1.66031738416663","0.0968506203098083"
"N5.HOG0039768",NA,"-1.98254069197748","0.464484953914898","-4.26825600112057","1.97007161122351e-05","1.58816570218183","0.388525264410729","4.08767678104686","4.35714631029573e-05"
"N5.HOG0039769",NA,"0.179312594492871","0.368967772430225","0.485984435203701","0.626978201538909","-0.128038244920663","0.267460428094654","-0.478718462513453","0.632138929640566"
"N5.HOG0039770",NA,"-0.973084661025447","0.657327609868839","-1.48036480807434","0.138775916393704","0.331935748995185","0.419981011493314","0.790358944598308","0.429318171691749"
"N5.HOG0039773",NA,"-0.475853202574706","0.702644916406643","-0.677231403036743","0.498259146199599","-0.450060956670213","0.593106833821206","-0.758819374530906","0.447960614163725"
"N5.HOG0039793",NA,"-1.02770743717365","1.14906105750866","-0.894388884261616","0.371113857773575","-0.0734414363833841","0.718660336985124","-0.102192138071068","0.918604167996505"
"N5.HOG0039796",NA,"0.181725898810903","0.579658908002582","0.313504884169042","0.753897110563533","-0.0685668937793069","0.410681422257556","-0.166958839779964","0.867402435365548"
"N5.HOG0039799",NA,"-0.399551511177881","0.369531627114987","-1.08123765832242","0.279591410587575","-0.13151889783322","0.26824325863848","-0.490297122472972","0.623923662929389"
"N5.HOG0039801",NA,"-0.488429824361314","0.294954596448117","-1.65594918758023","0.0977321093457548","0.096306797734718","0.198091241885247","0.486173930852067","0.626843852897778"
"N5.HOG0039802",NA,"-0.240741010064384","0.306528524791422","-0.785378816631166","0.432231497027479","0.301413334988776","0.196773120777262","1.53178103695353","0.125576477070268"
"N5.HOG0039803",NA,"0.439091396447422","0.189737318118683","2.31420682447279","0.0206563798090158","0.124077146138257","0.126473994941051","0.981048682743748","0.326568734948245"
"N5.HOG0039805",NA,"0.841094687263895","0.243024298676526","3.46094893327281","0.000538274909277926","-0.552004099664714","0.217009648962843","-2.54368458869416","0.0109690083072246"
"N5.HOG0039806",NA,"0.0789829820210353","0.0833407795719721","0.94771110165614","0.343276547702034","0.00608647900234851","0.0575264835408762","0.105803077603791","0.915738594923684"
"N5.HOG0039807",NA,"-0.046084586069878","0.14195660438667","-0.324638549005793","0.745454648204853","0.00951942571605527","0.0978761668434763","0.0972598950598336","0.922520004062046"
"N5.HOG0039812",NA,"-0.207011433855811","0.530828887798916","-0.38997770960466","0.696553029752172","-1.29434323041653","0.753637118548646","-1.71746215593677","0.0858947633515552"
"N5.HOG0039814",NA,"-0.636395085864355","0.432983340414657","-1.46979115929702","0.141618324272287","0.445317138671934","0.273016562224796","1.63109935544961","0.102869356678552"
"N5.HOG0039832",NA,"-1.3360347524896","0.852063618302189","-1.56799882519543","0.116881406520152","0.164022366953432","0.562293294452414","0.291702512855261","0.770514087764468"
"N5.HOG0039846",NA,"-0.54256420264429","0.331803132573977","-1.63519915690766","0.1020073048497","0.35641856414838","0.211272994145058","1.68700484219799","0.0916024208787647"
"N5.HOG0039848",NA,"0.106336863409843","0.101676827235531","1.0458318409515","0.295638677520872","-0.169870782964847","0.0749810349348267","-2.26551664847649","0.0234809935528861"
"N5.HOG0039849",NA,"-0.516348012389115","0.533962526702989","-0.967011703194535","0.333538183203204","-0.0340450852239682","0.373632644039877","-0.0911191400619017","0.927397924337259"
"N5.HOG0039859",NA,"-1.10019732223552","1.01096929305694","-1.08825988068221","0.276480396309949","0.256177399808357","0.654146829004715","0.391620639968753","0.695338535168993"
"N5.HOG0039866",NA,"-1.92715864744757","1.51131362360562","-1.27515468486934","0.202254496912372","0.531517716478708","0.947492652836463","0.560972916135581","0.574816000648894"
"N5.HOG0039868","Lapack routine dgesv: system is exactly singular: U[2,2] = 0",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0039869",NA,"-0.0115305137814995","0.383735983314637","-0.030048038971746","0.976028740889943","0.0380393950041086","0.262181344402455","0.145088107206122","0.884641308006458"
"N5.HOG0039876",NA,"-1.21661477246434","0.679605286543836","-1.79017850001063","0.0734252202808279","0.896315299736311","0.429682115283584","2.08599629320098","0.0369789588360018"
"N5.HOG0039879",NA,"0.0525943734495116","0.170745584529028","0.308027722032075","0.75806123810208","-0.0587431129880848","0.120536238527843","-0.487348151108231","0.626011630223368"
"N5.HOG0039882",NA,"0.467975691397605","0.343021046943404","1.36427690244563","0.17248043255035","-0.527182377460548","0.302049667233183","-1.74534996939282","0.0809239687612674"
"N5.HOG0039885",NA,"0.69054101801665","0.116221913918864","5.94157327764133","2.82299493624419e-09","0.0619060468767988","0.0788318250218316","0.785292575170683","0.43228204807217"
"N5.HOG0039888",NA,"-1.36624351004338","0.818205170594963","-1.6698055196228","0.0949578479805617","0.677694801404368","0.511795228870249","1.32415224522575","0.185452487157661"
"N5.HOG0039894",NA,"-1.00329532982394","0.574112914070111","-1.74755750173112","0.0805406797435479","0.0338279891061635","0.392769533697631","0.0861268153558101","0.931365607250271"
"N5.HOG0039896",NA,"-0.511151711689957","0.462610514157086","-1.10492886790807","0.269190412525827","0.190951454151609","0.303382904600403","0.629407429542274","0.529082355261238"
"N5.HOG0039899",NA,"-0.490124344628832","0.526185138644456","-0.931467479092011","0.351611799420925","-0.707947107539942","0.514787990061269","-1.3752207145619","0.169063028156846"
"N5.HOG0039918",NA,"-0.302959734694199","0.43871699470971","-0.690558465588188","0.489843056503244","0.0805499781216128","0.295957711415464","0.272167188130933","0.785493469900013"
"N5.HOG0039919",NA,"0.147277588339643","0.211440270147891","0.696544647037342","0.486087807058439","-0.107548607071534","0.152035517025155","-0.707391333130002","0.479323321356701"
"N5.HOG0039925",NA,"-0.311848480339555","0.560334051340717","-0.556540298761768","0.577841553543889","-0.234884555137391","0.425104872342144","-0.552533199262757","0.580583095017163"
"N5.HOG0039927",NA,"0.313099154447114","0.283684323578321","1.10368860181543","0.269728241703911","0.0617236683523997","0.19242986852023","0.320759291824339","0.7483928109701"
"N5.HOG0039928",NA,"-0.649695884828703","0.726961027000141","-0.893714876999282","0.371474463484077","0.109106897817727","0.486512760355282","0.224263178088176","0.82255252612699"
"N5.HOG0039934",NA,"0.508055448775331","0.253844158927115","2.00144628469158","0.0453443169864236","-0.0751418371065892","0.180284813766588","-0.416795156157048","0.676828245727821"
"N5.HOG0039935",NA,"-0.547791561208027","0.462720712690084","-1.18384923385723","0.236472748956969","0.357683398701308","0.294584259080226","1.21419725486384","0.224672408537408"
"N5.HOG0039936",NA,"0.488560184454047","0.372047507766733","1.31316612597864","0.189126975617785","-0.640162593043402","0.349586056590448","-1.83120173409369","0.0670704379984026"
"N5.HOG0039945",NA,"-0.506440117846004","0.380784421764335","-1.32999169319862","0.183521008235871","0.440645360121243","0.240202033178477","1.83447806119872","0.066583061488036"
"N5.HOG0039948",NA,"-0.6852813347693","0.379415700267309","-1.80614912426265","0.0708950492914193","0.133205049287339","0.25230930474124","0.527943467736749","0.597538573843703"
"N5.HOG0039959",NA,"0.243872071744414","0.196242213222437","1.24270954622791","0.213974884865768","-0.505430256916912","0.170722908782064","-2.9605297878454","0.00307110421501559"
"N5.HOG0039961",NA,"0.491739681938922","0.229303263123673","2.1444949157732","0.0319932523741493","0.171953609384552","0.151036812981015","1.13848806784719","0.254916738532136"
"N5.HOG0039970",NA,"-0.710943272302439","0.663873430290674","-1.07090183137945","0.284213572334181","-0.181041539396629","0.491891778853582","-0.368051565770361","0.712834784706972"
"N5.HOG0039973",NA,"0.294576264900061","0.218365696838884","1.34900430408448","0.177335583623778","0.119401477502964","0.145736633303105","0.819296252402316","0.412617410223032"
"N5.HOG0039976",NA,"-0.135817923475644","0.363915078975813","-0.373213233861823","0.70898974741156","-0.296288371184021","0.28408642643079","-1.0429515232619","0.296970745069285"
"N5.HOG0039977",NA,"0.456312059204466","0.376027234929785","1.21350800372125","0.224935656197263","0.384193420132101","0.238597615718718","1.6102148337686","0.107350964147214"
"N5.HOG0039987",NA,"0.0654284935761095","0.361720113455407","0.180881546649674","0.856460553565498","-0.258988004748798","0.277462410523414","-0.933416545542996","0.350604940920016"
"N5.HOG0039997",NA,"-0.074525890742328","0.338762410557406","-0.219994569703591","0.825875383861763","-0.503130825161522","0.294335242022687","-1.70938016699591","0.0873805522498751"
"N5.HOG0039998",NA,"-1.28974838006989","1.01865500126416","-1.26612874669961","0.20546699225208","0.952142536125319","0.662645953452689","1.43687972614066","0.150752171536618"
"N5.HOG0040008",NA,"-0.804630318723312","0.643686328615314","-1.25003481191564","0.211286830881289","0.374015982215516","0.408937007464022","0.91460536803684","0.360398839607046"
"N5.HOG0040013",NA,"0.344206853463122","0.212655032593823","1.61861607160065","0.105529894948583","-0.109545762152828","0.153028177359055","-0.71585353784746","0.474081790133366"
"N5.HOG0040014",NA,"-0.193487588721941","0.529857239130029","-0.365169284163463","0.7149850451068","0.737477064526512","0.331908872613803","2.22192633393267","0.026288284409707"
"N5.HOG0040024",NA,"-0.60929611176051","0.46869511735489","-1.29998391107445","0.193606483501925","-0.285623815452308","0.364029065273465","-0.784618160194826","0.432677479261505"
"N5.HOG0040025",NA,"-0.311250630842078","0.431314706238861","-0.721632317052755","0.47052056463384","-0.387707765962325","0.352342430476606","-1.10037205975415","0.271170047009761"
"N5.HOG0040028",NA,"-0.574382898049423","0.660267615695921","-0.869924382773225","0.384341729538861","0.58951400919738","0.413133217053348","1.42693442420839","0.153598797191706"
"N5.HOG0040029",NA,"-0.247970973065357","0.246202122932521","-1.00718454460005","0.313846098798886","-0.0777492933450757","0.175027644673002","-0.44421150436168","0.656889675472351"
"N5.HOG0040030",NA,"0.864119743587688","0.203423758725474","4.24788013456109","2.1580279684764e-05","-0.459757538183431","0.172608713029709","-2.66358244675806","0.00773134634664801"
"N5.HOG0040035",NA,"-0.540713744464278","0.381524909014644","-1.41724362338691","0.15641171164688","0.532008353227292","0.23918516994357","2.2242530895741","0.0261314209488314"
"N5.HOG0040042",NA,"-1.57163840390132","0.807269450595121","-1.94685727639353","0.0515518479206982","0.811625138202143","0.507419630113444","1.59951466209671","0.109706293380734"
"N5.HOG0040074",NA,"-0.410999984588503","0.478288801034242","-0.859313418377694","0.390167623077794","-0.241848734900894","0.364006752104227","-0.664407276795912","0.506429676740699"
"N5.HOG0040083",NA,"-0.788318495497468","0.515418909226215","-1.52947142874705","0.126147616745587","-0.197416066910211","0.38459509299949","-0.513308855218474","0.60773529064012"
"N5.HOG0040129",NA,"0.321575417682887","0.291926635181285","1.10156244387632","0.270651943244696","-0.0894780748422656","0.20845386038642","-0.429246427369568","0.667743899191075"
"N5.HOG0040132",NA,"-1.38870276059451","0.927840001490649","-1.49670499047621","0.134470037165148","-0.0802193045577049","0.660221970480863","-0.121503536907865","0.903292213413821"
"N5.HOG0040133",NA,"0.393458913026789","0.436448787907375","0.901500757771127","0.367322131104298","-0.060802063303","0.308338303285135","-0.197192702480345","0.843676741077072"
"N5.HOG0040150",NA,"0.738969398519329","0.150233785903014","4.91879635514467","8.70780041907423e-07","-0.202604779044224","0.112354872156091","-1.80325761719306","0.071347765486396"
"N5.HOG0040152",NA,"0.649495661673479","0.184048307392058","3.52894123763893","0.000417225763817372","0.212949680059175","0.120121825905128","1.77278091183332","0.0762650175761755"
"N5.HOG0040158",NA,"0.114241179108199","0.28782285784371","0.396914893987442","0.691430220656805","0.129712221066066","0.19157337383568","0.677088984074192","0.498349497809659"
"N5.HOG0040162",NA,"-1.96074339592403","2.50094209908751","-0.78400191537398","0.433038986420359","-0.534561300961611","1.58745882939371","-0.336740261267608","0.736312709976095"
"N5.HOG0040171",NA,"-0.708968651312774","0.385529405777317","-1.83894831545555","0.0659227883979867","-0.0231695699745966","0.268750033645521","-0.0862123426006976","0.931297619263277"
"N5.HOG0040178",NA,"1.39127505376393","0.428700803466665","3.24532877595157","0.00117315091429816","-0.0644475213484953","0.303269085254431","-0.212509367034317","0.831709670830976"
"N5.HOG0040185",NA,"-0.00631296341370603","0.229324884580712","-0.0275284709081982","0.978038231947336","0.055998420105005","0.155823492559434","0.359370844442124","0.719317682690751"
"N5.HOG0040193",NA,"-0.0926162225396624","0.399164372897927","-0.232025272865086","0.816518384469324","0.149763779192867","0.264333898405185","0.566570462950237","0.571006047353018"
"N5.HOG0040194",NA,"-1.2314743148158","0.665196654089867","-1.8512936095578","0.0641273249459642","0.612683875314438","0.768160146497219","0.797599144017368","0.425103147930385"
"N5.HOG0040196",NA,"-0.195416480182927","0.338382113658404","-0.577502392399499","0.563600122953334","-0.752110832801742","0.340038801420741","-2.21183826568995","0.0269778420722305"
"N5.HOG0040198",NA,"-0.375458697061489","0.527688335639606","-0.71151600614101","0.47676453571514","-0.221722005078596","0.397981683588016","-0.557116104137393","0.577448105301058"
"N5.HOG0040207",NA,"-1.34259937857335","0.694504441065457","-1.93317608813794","0.0532145093783158","1.42350080011166","0.468342214878914","3.03944584726297","0.0023701380837573"
"N5.HOG0040211",NA,"0.0472891729168242","0.200218357029049","0.23618799803638","0.813286792273761","0.269893396703369","0.129224655795704","2.08855960994048","0.0367473841954246"
"N5.HOG0040213",NA,"0.64000514604272","0.209626758876145","3.05306989181117","0.00226513175010572","-0.32117732659606","0.165623872586103","-1.93919705886052","0.0524773476196852"
"N5.HOG0040215",NA,"0.11183211309993","0.11105114861206","1.00703247555411","0.313919168189","-0.0359124376005009","0.0777574476651029","-0.461852062778267","0.644187412680052"
"N5.HOG0040216",NA,"0.00304348946049001","0.199487500336915","0.0152565421660498","0.987827512771875","0.0909730641065973","0.134175739139957","0.678014257195217","0.497762653538399"
"N5.HOG0040232",NA,"-0.380107452419794","0.365229067935672","-1.04073713127002","0.297997565157509","-0.16818168127384","0.269145028696233","-0.624873816501572","0.532053878361054"
"N5.HOG0040236","Lapack routine dgesv: system is exactly singular: U[2,2] = 0",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0040254",NA,"0.742942741190463","0.158522180840803","4.68668004218646","2.77672552401661e-06","-0.337477083615971","0.12625483920435","-2.67298335448154","0.00751799807824596"
"N5.HOG0040278",NA,"-0.092074816138128","0.328499991407565","-0.280288640932998","0.77925606488379","0.308133338737085","0.210649596982284","1.46277677788768","0.143528469348207"
"N5.HOG0040286",NA,"-0.477300274113211","0.430464231136425","-1.10880356505612","0.267514932206434","0.0859566103535597","0.289942184170696","0.29646120863515","0.766877887147865"
"N5.HOG0040301",NA,"-0.584911271104559","0.613965029845538","-0.95267847950837","0.340753000369746","-0.2823404344629","0.476118088391887","-0.593005057666511","0.553177767478841"
"N5.HOG0040303",NA,"-1.67490775972051","0.979513580326748","-1.70993827279229","0.0872772881387612","1.30982533558782","0.613577261496039","2.13473578273446","0.032782598387908"
"N5.HOG0040308",NA,"-0.259113881342897","0.237008560570965","-1.09326802676949","0.274276136757879","0.133109732319521","0.157613225237873","0.844534030178174","0.398371055513372"
"N5.HOG0040311",NA,"-1.16706359828054","0.788585750387058","-1.47994507598915","0.138887904866576","1.11996717969587","0.510190886744026","2.19519244423075","0.0281497960474178"
"N5.HOG0040314",NA,"-1.48880136548816","0.892845889206892","-1.66747854639354","0.0954192868532445","0.396303704447699","0.565739885328857","0.700505152146613","0.483611888739913"
"N5.HOG0040319",NA,"-0.752563423715098","0.442045249621633","-1.70245789171867","0.0886695656332239","-0.103114168622364","0.317304266331156","-0.324969373449106","0.745204251197272"
"N5.HOG0040328",NA,"0.0871390609173674","0.367114565902329","0.237362036298366","0.812375938857816","-0.704555660803372","0.358430239153862","-1.96567025836492","0.0493367125133553"
"N5.HOG0040335",NA,"-0.379870183806913","0.47132345849032","-0.805964941833497","0.42026306386674","0.138366820988904","0.313013730703063","0.442047128980945","0.658455102279341"
"N5.HOG0040336",NA,"-1.22156209844423","0.843183154007169","-1.44875059782544","0.147407244620316","-0.221630767573654","0.565436948948601","-0.391963715823248","0.695085023548873"
"N5.HOG0040340",NA,"-0.897672005659281","0.583320730478595","-1.53889954317717","0.123828822727496","0.367159045591318","0.370905697456254","0.989898640299594","0.322223664172867"
"N5.HOG0040346",NA,"0.32664078412494","0.171217193379301","1.90775691201365","0.0564226421650023","0.204621804134744","0.111947135886853","1.82784313786786","0.067573096971554"
"N5.HOG0040380",NA,"-0.773351809471004","0.470571433260921","-1.64343127272283","0.100293734200513","0.388964372052016","0.298421066916242","1.30340788628434","0.192435545547146"
"N5.HOG0040381",NA,"0.627678718113826","0.303283034220009","2.06961368521027","0.0384885354756753","0.407871988551656","0.191928617144192","2.12512336419967","0.0335763204941424"
"N5.HOG0040385",NA,"-0.0251122162553652","0.361262679115665","-0.0695123457447566","0.944581805941542","-0.758961017567071","0.364553676811744","-2.08189099669676","0.0373524273444939"
"N5.HOG0040387",NA,"0.183745306713882","0.133217551031151","1.37928752849477","0.167806120224253","-0.131753957587572","0.0967118465126745","-1.36233524990452","0.173092107961781"
"N5.HOG0040391",NA,"-0.341714850840709","0.527217608571542","-0.648147643942622","0.51688946115325","-1.31785132083173","0.760030813910825","-1.73394459370743","0.0829279144750084"
"N5.HOG0040394",NA,"-1.29106906553846","0.667983566669748","-1.93278567012528","0.0532626063452516","0.44966435101606","0.656720101997549","0.68471232972512","0.493525467071173"
"N5.HOG0040398",NA,"-0.217583829826988","0.56597500806855","-0.384440702725577","0.700651837577032","-0.00945585279318998","0.392695859729421","-0.0240793289740955","0.980789331631027"
"N5.HOG0040419",NA,"-0.0516427771311965","0.345724110082318","-0.149375688952964","0.881257193899556","0.343739377466539","0.220518212876888","1.55877998910885","0.119048462020576"
"N5.HOG0040420",NA,"0.115414711717822","0.155861592483943","0.740494883174712","0.458999764815413","0.0882405250222386","0.104913701541609","0.841077225620932","0.400304672748562"
"N5.HOG0040421",NA,"-0.333704286168891","0.274650092222182","-1.21501610820118","0.224359947757266","0.467489066940969","0.172865485913898","2.70435167823969","0.00684378152285899"
"N5.HOG0040433",NA,"-0.157435926078038","0.294587347109556","-0.534428676665085","0.593044983100815","0.00925975727418598","0.203129183406813","0.0455855585046151","0.96364057985012"
"N5.HOG0040434",NA,"-0.137820007008859","0.372783501335274","-0.369705221704291","0.711602140691207","-1.02834972223554","0.445596055041613","-2.30780706112739","0.0210098700229313"
"N5.HOG0040437",NA,"-2.49173703829484","3.58516435643392","-0.695013335671258","0.487046944271389","2.05092362505737","2.26735842417864","0.904543191401391","0.365707442756884"
"N5.HOG0040439",NA,"-0.913602944536819","0.630439282424886","-1.44915294780298","0.147294874245264","0.0709288375177254","0.426481325100427","0.16631170778937","0.867911652874272"
"N5.HOG0040447",NA,"0.280534017742757","0.283439923668595","0.989747718358702","0.322297444818254","-0.117486138066401","0.204602499595638","-0.574216533515438","0.565821282460878"
"N5.HOG0040460",NA,"-1.95909700214867","1.17338864316946","-1.66960624133614","0.0949972947462924","1.25366261526425","0.991558110986962","1.26433599944677","0.206109453659869"
"N5.HOG0040466",NA,"-1.20568993061431","1.35522111777982","-0.889662885854023","0.373646928288792","-0.673744011458247","1.29897608521064","-0.518673145047927","0.603988691967392"
"N5.HOG0040468",NA,"-0.0351962491838232","0.28497581000799","-0.123506094018424","0.901706348909791","-0.142233215708832","0.207762683867656","-0.684594620463382","0.493599762628565"
"N5.HOG0040496",NA,"-1.10053209599349","0.683588500154083","-1.6099336014948","0.10741235249763","0.278988396690813","0.440488594440409","0.633361227082931","0.526497778694946"
"N5.HOG0040497",NA,"-0.0369070363983785","0.35607459773594","-0.10364973135699","0.917447320255307","-0.467568661314186","0.303413899726392","-1.54102584534137","0.12331049587497"
"N5.HOG0040498",NA,"-0.512492384191112","0.31862498661919","-1.60845007677827","0.107736641696278","-0.0912064830606719","0.227667916339596","-0.400611928668183","0.688705861850488"
"N5.HOG0040509",NA,"-2.04853552236894","1.42815212076931","-1.43439588302782","0.15145932184893","0.52619319963168","0.895583796608663","0.587542116800497","0.556839673007358"
"N5.HOG0040519",NA,"-1.5590116833608","0.730553473082796","-2.13401447094909","0.0328415962738546","1.50314424231983","0.588880407469143","2.55254585354599","0.0106938832296681"
"N5.HOG0040524",NA,"-0.435034489946501","0.447562002987079","-0.972009435660383","0.331045854450444","-0.540962371350533","0.397166308879131","-1.36205503653424","0.173180516822212"
"N5.HOG0040528",NA,"-0.742602769955149","0.500125961047126","-1.48483147805474","0.137588471112845","-0.189867631797647","0.371968082141244","-0.510440655834419","0.60974278017193"
"N5.HOG0040534",NA,"0.633930595505594","0.436051470983505","1.45379763099016","0.14600242048781","-0.0678878491626398","0.308859844901441","-0.219801473980223","0.826025771635689"
"N5.HOG0040540",NA,"-0.443191721134583","0.685983197983942","-0.646067895594372","0.518235385750431","0.200271139897507","0.448942804826551","0.446094998615428","0.655528625395047"
"N5.HOG0040554",NA,"-0.448770239540049","0.375298444553835","-1.19576898346477","0.231786722876159","-0.290051721557844","0.292102508812908","-0.992979220673598","0.320720080947211"
"N5.HOG0040561",NA,"-0.210033959845091","0.403562162158327","-0.520450080656197","0.602749912333431","-0.0645964523273189","0.285501260773257","-0.226256276950808","0.82100210255981"
"N5.HOG0040566",NA,"-0.563318241462611","0.508145044030309","-1.10857765529838","0.267612421916126","-0.590570697841234","0.463867196318012","-1.27314606967025","0.20296621363314"
"N5.HOG0040574",NA,"0.086017667528469","1.54931937152033","0.0555196488920557","0.955724476539499","-0.937207563922771","1.3292156510105","-0.705083154272432","0.480758489268612"
"N5.HOG0040579",NA,"-0.176688974278746","0.273245635436593","-0.646630545430054","0.517871084019498","0.0679946239427488","0.185005224960256","0.36752812769129","0.713225114768394"
"N5.HOG0040581",NA,"-0.238357028832123","0.175030458048244","-1.36180314837789","0.173260017725853","0.523339634698643","0.109775875881465","4.76734647295131","1.86668140521718e-06"
"N5.HOG0040582",NA,"-0.450216698843168","0.370941972525342","-1.21371193391282","0.224857745613505","0.0613029820747278","0.251650364199448","0.243603788413919","0.807537693947773"
"N5.HOG0040590",NA,"-0.482519981701351","0.361970373029666","-1.33303722529193","0.18251958803067","0.166137295349167","0.238750440461315","0.695861733398924","0.486515423916581"
"N5.HOG0040594",NA,"-0.961174411864702","0.521055178021673","-1.84466914907949","0.0650856812985138","-0.409849267990394","0.430564669118584","-0.951887828672527","0.341153872897663"
"N5.HOG0040615",NA,"-1.0576434265987","0.514510609407231","-2.05562996614824","0.0398181971021465","1.0453929267335","0.329998323690485","3.16787344566638","0.00153558349612473"
"N5.HOG0040619",NA,"0.586593844317427","0.249998761253518","2.34638700358429","0.0189564131426898","-0.239046851604634","0.190022350670794","-1.25799334005068","0.208394164841256"
"N5.HOG0040628",NA,"-1.39893762408377","0.968476788777112","-1.44447202069778","0.148606244587027","-0.190746164960335","0.720576045296942","-0.26471344170445","0.791230221804878"
"N5.HOG0040637",NA,"-0.811616009660182","41.088991459115","-0.019752638866003","0.984240699212873","10.2858362887961","40.961774997258","0.251108168273582","0.801730480830344"
"N5.HOG0040638",NA,"0.389526345936983","0.218242446108527","1.78483311969148","0.0742883894753726","-0.549315695104831","0.194584109582808","-2.82302443032257","0.00475729463725252"
"N5.HOG0040640",NA,"-0.646083710191474","0.573017109597642","-1.12751207489273","0.259526038153787","-1.4650313702893","0.908889774552894","-1.61189113499487","0.106985631621176"
"N5.HOG0040641",NA,"0.565047335152844","0.166572621635836","3.3921981271818","0.000693342851094562","0.163091910260182","0.109949060140157","1.4833406493178","0.137983927488792"
"N5.HOG0040642",NA,"-0.507112022274986","0.423324358189425","-1.19792781224289","0.230945121220821","-1.07699878141385","0.522081736356665","-2.06289304224595","0.0391227913287732"
"N5.HOG0040650","system is computationally singular: reciprocal condition number = 1.22639e-16",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0040654",NA,"0.706068211700782","0.134000409823312","5.26914964388375","1.37057199171167e-07","-0.138345905591284","0.0975393466783149","-1.41835997782053","0.156085694032328"
"N5.HOG0040699",NA,"-1.35753045511535","0.87170596839155","-1.55732609886822","0.119393081998452","1.62950951698596","0.606137453015549","2.68834982705508","0.00718061259909069"
"N5.HOG0040700",NA,"-0.414883735698921","0.540648825000096","-0.767381184447868","0.442854912134964","0.697501274022583","0.338295342772756","2.0618116356722","0.0392256728530796"
"N5.HOG0040701",NA,"-2.05820686694258","1.88446090762232","-1.09219929085155","0.274745514129868","1.68168455057212","1.32062212367419","1.2734032850316","0.202874972285921"
"N5.HOG0040708",NA,"-0.491114718002152","0.539835357069099","-0.909749077327087","0.362954855508202","0.673569636161233","0.533166202104272","1.26333896166491","0.206467389856302"
"N5.HOG0040723",NA,"-0.409979554388592","0.371349494260605","-1.10402615521237","0.269581792036351","0.00349581686809973","0.256545225410181","0.013626513073905","0.989127952058805"
"N5.HOG0040725",NA,"-0.308184789729297","0.521825833795248","-0.590589368655561","0.554795589914911","0.221604783111099","0.339959920908698","0.651855614387601","0.514494320553616"
"N5.HOG0040729",NA,"-1.58178565169156","1.39125560841189","-1.13694826610414","0.255559913186488","-0.5848738044568","1.26586614793866","-0.462034477665124","0.644056596053577"
"N5.HOG0040742",NA,"-0.568428150319517","0.33945559053914","-1.67452876359088","0.0940267263013238","0.172509140171797","0.223562423453386","0.771637458151666","0.440329182205858"
