GO.ID	Description	p.Val
GO:0030688	preribosome, small subunit precursor	0.00052
GO:0036064	ciliary basal body	0.00550
GO:0005739	mitochondrion	0.00557
GO:0005654	nucleoplasm	0.00580
GO:0000126	transcription factor TFIIIB complex	0.00959
GO:0019185	snRNA-activating protein complex	0.00959
GO:0034457	Mpp10 complex	0.03227
GO:0005763	mitochondrial small ribosomal subunit	0.03610
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	0.04169
GO:0097730	non-motile cilium	0.04512
GO:0031390	Ctf18 RFC-like complex	0.04521
GO:0005664	nuclear origin of replication recognition complex	0.04521
GO:0033186	CAF-1 complex	0.04521
GO:0032040	small-subunit processome	0.06505
GO:0005634	nucleus	0.07901
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	0.11496
GO:1990429	peroxisomal importomer complex	0.11644
GO:0140268	endoplasmic reticulum-plasma membrane contact site	0.11644
GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	0.11644
GO:0005813	centrosome	0.11718
GO:0030687	preribosome, large subunit precursor	0.12153
GO:0010494	cytoplasmic stress granule	0.17043
GO:0005765	lysosomal membrane	0.19012
GO:0005681	spliceosomal complex	0.19175
GO:0005762	mitochondrial large ribosomal subunit	0.19929
GO:0000124	SAGA complex	0.20060
GO:0072669	tRNA-splicing ligase complex	0.20060
GO:0097550	transcription preinitiation complex	0.20060
GO:0000421	autophagosome membrane	0.20060
GO:0005730	nucleolus	0.20686
GO:0005622	intracellular anatomical structure	0.20835
GO:0070877	microprocessor complex	0.21276
GO:0034751	aryl hydrocarbon receptor complex	0.21276
GO:0033596	TSC1-TSC2 complex	0.21276
GO:0000408	EKC/KEOPS complex	0.21276
GO:0005960	glycine cleavage complex	0.21276
GO:1990811	MWP complex	0.21276
GO:0000214	tRNA-intron endonuclease complex	0.21276
GO:0070176	DRM complex	0.21276
GO:0034451	centriolar satellite	0.21276
GO:0035657	eRF1 methyltransferase complex	0.21276
GO:0030870	Mre11 complex	0.21276
GO:0030690	Noc1p-Noc2p complex	0.21276
GO:0030691	Noc2p-Noc3p complex	0.21276
GO:0071203	WASH complex	0.21276
GO:0070761	pre-snoRNP complex	0.21276
GO:0005683	U7 snRNP	0.21276
GO:0009368	endopeptidase Clp complex	0.21276
GO:0030121	AP-1 adaptor complex	0.21276
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	0.21276
GO:0071797	LUBAC complex	0.21276
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	0.21276
GO:0000795	synaptonemal complex	0.21276
GO:0000120	RNA polymerase I transcription regulator complex	0.21276
GO:0045254	pyruvate dehydrogenase complex	0.21276
GO:0048787	presynaptic active zone membrane	0.21276
GO:1990745	EARP complex	0.21276
GO:1990423	RZZ complex	0.21276
GO:0005745	m-AAA complex	0.21276
GO:0000938	GARP complex	0.21276
GO:0017177	glucosidase II complex	0.21276
GO:0001650	fibrillar center	0.21276
GO:0033181	plasma membrane proton-transporting V-type ATPase complex	0.21276
GO:0097255	R2TP complex	0.21276
GO:0070545	PeBoW complex	0.21276
GO:1990246	uniplex complex	0.21276
GO:0097196	Shu complex	0.21276
GO:0016605	PML body	0.21276
GO:0005814	centriole	0.23161
GO:0030008	TRAPP complex	0.23161
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	0.28872
GO:0008541	proteasome regulatory particle, lid subcomplex	0.28898
GO:0035267	NuA4 histone acetyltransferase complex	0.29586
GO:0005802	trans-Golgi network	0.31965
GO:0005840	ribosome	0.34106
GO:0005881	cytoplasmic microtubule	0.37600
GO:0070971	endoplasmic reticulum exit site	0.37600
GO:0005832	chaperonin-containing T-complex	0.37600
GO:0030015	CCR4-NOT core complex	0.37600
GO:0005930	axoneme	0.37600
GO:0030127	COPII vesicle coat	0.37600
GO:0031011	Ino80 complex	0.37600
GO:0005761	mitochondrial ribosome	0.37703
GO:0031262	Ndc80 complex	0.38031
GO:0031514	motile cilium	0.38031
GO:0031515	tRNA (m1A) methyltransferase complex	0.38031
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	0.38031
GO:0030692	Noc4p-Nop14p complex	0.38031
GO:0001401	SAM complex	0.38031
GO:0030018	Z disc	0.38031
GO:0005672	transcription factor TFIIA complex	0.38031
GO:0016323	basolateral plasma membrane	0.38031
GO:0000159	protein phosphatase type 2A complex	0.38031
GO:1990726	Lsm1-7-Pat1 complex	0.38031
GO:0071006	U2-type catalytic step 1 spliceosome	0.38031
GO:0044233	mitochondria-associated endoplasmic reticulum membrane contact site	0.38031
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	0.38031
GO:0000138	Golgi trans cisterna	0.38031
GO:0048476	Holliday junction resolvase complex	0.38031
GO:0042765	GPI-anchor transamidase complex	0.38031
GO:0031499	TRAMP complex	0.38031
GO:0089701	U2AF complex	0.38031
GO:0031466	Cul5-RING ubiquitin ligase complex	0.38031
GO:0032807	DNA ligase IV complex	0.38031
GO:0070062	extracellular exosome	0.38031
GO:0000445	THO complex part of transcription export complex	0.38031
GO:0090537	CERF complex	0.38031
GO:1902636	kinociliary basal body	0.38031
GO:0005850	eukaryotic translation initiation factor 2 complex	0.38031
GO:0005737	cytoplasm	0.39598
GO:0055037	recycling endosome	0.42407
GO:0005689	U12-type spliceosomal complex	0.45822
GO:0072686	mitotic spindle	0.45822
GO:0015630	microtubule cytoskeleton	0.47986
GO:0000407	phagophore assembly site	0.48671
GO:0036464	cytoplasmic ribonucleoprotein granule	0.51170
GO:0005688	U6 snRNP	0.51225
GO:0060170	ciliary membrane	0.51225
GO:0030126	COPI vesicle coat	0.51225
GO:0000812	Swr1 complex	0.51225
GO:0005787	signal peptidase complex	0.51225
GO:0016342	catenin complex	0.51225
GO:0000172	ribonuclease MRP complex	0.51225
GO:0030915	Smc5-Smc6 complex	0.51225
GO:0071782	endoplasmic reticulum tubular network	0.51225
GO:0034388	Pwp2p-containing subcomplex of 90S preribosome	0.51225
GO:0070552	BRISC complex	0.51225
GO:0048471	perinuclear region of cytoplasm	0.51225
GO:0005581	collagen trimer	0.51225
GO:0035098	ESC/E(Z) complex	0.51225
GO:0017119	Golgi transport complex	0.51225
GO:0070531	BRCA1-A complex	0.51225
GO:0097546	ciliary base	0.51225
GO:0005851	eukaryotic translation initiation factor 2B complex	0.51225
GO:0031417	NatC complex	0.51225
GO:0016607	nuclear speck	0.51225
GO:0009898	cytoplasmic side of plasma membrane	0.51271
GO:0000139	Golgi membrane	0.52789
GO:0031966	mitochondrial membrane	0.53469
GO:0005769	early endosome	0.54489
GO:0012505	endomembrane system	0.54554
GO:0005778	peroxisomal membrane	0.55336
GO:0005759	mitochondrial matrix	0.58905
GO:0005667	transcription regulator complex	0.59563
GO:0030686	90S preribosome	0.59701
GO:0000932	P-body	0.59974
GO:0005774	vacuolar membrane	0.59996
GO:0005815	microtubule organizing center	0.61132
GO:0016581	NuRD complex	0.61613
GO:0005876	spindle microtubule	0.61613
GO:0032588	trans-Golgi network membrane	0.61613
GO:0016272	prefoldin complex	0.61613
GO:0070652	HAUS complex	0.61613
GO:0044545	NSL complex	0.61613
GO:0009897	external side of plasma membrane	0.61613
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	0.61613
GO:0071004	U2-type prespliceosome	0.61613
GO:0034518	RNA cap binding complex	0.61613
GO:0043186	P granule	0.61613
GO:0032797	SMN complex	0.61613
GO:0033180	proton-transporting V-type ATPase, V1 domain	0.61613
GO:0035371	microtubule plus-end	0.61613
GO:0005868	cytoplasmic dynein complex	0.61613
GO:0034657	GID complex	0.61613
GO:0005829	cytosol	0.63114
GO:0005929	cilium	0.64305
GO:0005783	endoplasmic reticulum	0.66601
GO:0031201	SNARE complex	0.68324
GO:0030014	CCR4-NOT complex	0.69743
GO:0008250	oligosaccharyltransferase complex	0.69792
GO:0005912	adherens junction	0.69792
GO:0031080	nuclear pore outer ring	0.69792
GO:0005675	transcription factor TFIIH holo complex	0.69792
GO:0005940	septin ring	0.69792
GO:0016324	apical plasma membrane	0.69792
GO:0030132	clathrin coat of coated pit	0.69792
GO:0030677	ribonuclease P complex	0.69792
GO:0032039	integrator complex	0.69792
GO:0045239	tricarboxylic acid cycle heteromeric enzyme complex	0.69792
GO:0033179	proton-transporting V-type ATPase, V0 domain	0.69792
GO:0031105	septin complex	0.69792
GO:0034045	phagophore assembly site membrane	0.69792
GO:0035861	site of double-strand break	0.69792
GO:0005874	microtubule	0.71341
GO:0005811	lipid droplet	0.71459
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	0.71459
GO:0030125	clathrin vesicle coat	0.76193
GO:0072546	EMC complex	0.76230
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	0.76230
GO:0005834	heterotrimeric G-protein complex	0.76230
GO:0071014	post-mRNA release spliceosomal complex	0.76230
