GO.ID	Term	Annotated	Significant	Expected	P_value
41	GO:0043228	non-membrane-bounded organelle	531	8	4.22	1.000
42	GO:0005684	U2-type spliceosomal complex	14	1	0.11	1.000
43	GO:0000228	nuclear chromosome	36	1	0.29	1.000
44	GO:0030684	preribosome	24	1	0.19	1.000
45	GO:0043229	intracellular organelle	2014	20	16.02	1.000
46	GO:0005819	spindle	31	1	0.25	1.000
47	GO:0140535	intracellular protein-containing complex	186	2	1.48	1.000
48	GO:0030312	external encapsulating structure	94	1	0.75	1.000
49	GO:0030532	small nuclear ribonucleoprotein complex	15	1	0.12	1.000
50	GO:0030863	cortical cytoskeleton	15	1	0.12	1.000
51	GO:0030864	cortical actin cytoskeleton	12	1	0.1	1.000
52	GO:0005694	chromosome	169	4	1.34	1.000
53	GO:0034719	SMN-Sm protein complex	1	1	0.01	1.000
54	GO:0071010	prespliceosome	9	1	0.07	1.000
55	GO:0098588	bounding membrane of organelle	126	2	1	1.000
56	GO:1902494	catalytic complex	316	5	2.51	1.000
57	GO:0005938	cell cortex	35	1	0.28	1.000
58	GO:0005856	cytoskeleton	231	2	1.84	1.000
59	GO:0005740	mitochondrial envelope	48	1	0.38	1.000
60	GO:0072588	box H/ACA RNP complex	1	1	0.01	1.000
61	GO:0032991	protein-containing complex	890	12	7.08	1.000
62	GO:0061695	transferase complex, transferring phosphorus-containing groups	88	2	0.7	1.000
63	GO:0055029	nuclear DNA-directed RNA polymerase complex	33	1	0.26	1.000
64	GO:0005622	intracellular anatomical structure	2574	25	20.48	1.000
65	GO:0032993	protein-DNA complex	18	1	0.14	1.000
66	GO:0031966	mitochondrial membrane	44	1	0.35	1.000
67	GO:0031967	organelle envelope	70	1	0.56	1.000
68	GO:0099080	supramolecular complex	106	1	0.84	1.000
69	GO:0015630	microtubule cytoskeleton	127	1	1.01	1.000
70	GO:0031968	organelle outer membrane	9	1	0.07	1.000
71	GO:0000118	histone deacetylase complex	16	1	0.13	1.000
72	GO:0030880	RNA polymerase complex	40	1	0.32	1.000
73	GO:0005575	cellular_component	3771	30	30	1.000
74	GO:0016591	RNA polymerase II, holoenzyme	23	1	0.18	1.000
75	GO:0005576	extracellular region	274	1	2.18	1.000
76	GO:0000428	DNA-directed RNA polymerase complex	34	1	0.27	1.000
77	GO:0043231	intracellular membrane-bounded organelle	1698	17	13.51	1.000
78	GO:0043232	intracellular non-membrane-bounded organelle	531	8	4.22	1.000
79	GO:0043233	organelle lumen	223	5	1.77	1.000
80	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	5	1	0.04	1.000
81	GO:0000793	condensed chromosome	22	1	0.18	1.000
82	GO:0071944	cell periphery	718	2	5.71	1.000
83	GO:0000775	chromosome, centromeric region	15	1	0.12	1.000
84	GO:0019867	outer membrane	10	1	0.08	1.000
85	GO:0031090	organelle membrane	247	2	1.96	1.000
86	GO:0110165	cellular anatomical entity	3706	29	29.48	1.000
87	GO:0000779	condensed chromosome, centromeric region	13	1	0.1	1.000
88	GO:0140513	nuclear protein-containing complex	259	4	2.06	1.000
89	GO:0042579	microbody	19	1	0.15	1.000
90	GO:0031981	nuclear lumen	195	5	1.55	1.000
91	GO:0042995	cell projection	196	1	1.56	1.000
92	GO:0120025	plasma membrane bounded cell projection	192	1	1.53	1.000
93	GO:0099023	vesicle tethering complex	23	1	0.18	1.000
94	GO:0005794	Golgi apparatus	133	2	1.06	1.000
95	GO:0012505	endomembrane system	410	3	3.26	1.000
96	GO:0120114	Sm-like protein family complex	17	2	0.14	1.000
97	GO:0005654	nucleoplasm	125	2	0.99	1.000
98	GO:0070013	intracellular organelle lumen	223	5	1.77	1.000
99	GO:0031974	membrane-enclosed lumen	223	5	1.77	1.000
100	GO:0061645	endocytic patch	4	1	0.03	1.000
