GO.ID	Term	Annotated	Significant	Expected	P_value
1	GO:0005852	eukaryotic translation initiation factor 3 complex	10	3	0.53	0.013
2	GO:0000421	autophagosome membrane	4	2	0.21	0.016
3	GO:0046540	U4/U6 x U5 tri-snRNP complex	13	3	0.69	0.028
4	GO:0009898	cytoplasmic side of plasma membrane	16	3	0.85	0.036
5	GO:0031105	septin complex	6	2	0.32	0.036
6	GO:0005940	septin ring	6	2	0.32	0.036
7	GO:0015630	microtubule cytoskeleton	150	9	7.94	0.042
8	GO:0000176	nuclear exosome (RNase complex)	7	2	0.37	0.049
9	GO:0033065	Rad51C-XRCC3 complex	1	1	0.05	0.053
10	GO:0098830	presynaptic endosome	1	1	0.05	0.053
11	GO:1990112	RQC complex	1	1	0.05	0.053
12	GO:0043626	PCNA complex	1	1	0.05	0.053
13	GO:0034245	mitochondrial DNA-directed RNA polymerase complex	1	1	0.05	0.053
14	GO:0031213	RSF complex	1	1	0.05	0.053
15	GO:0017109	glutamate-cysteine ligase complex	1	1	0.05	0.053
16	GO:0036126	sperm flagellum	1	1	0.05	0.053
17	GO:0009368	endopeptidase Clp complex	1	1	0.05	0.053
18	GO:0000177	cytoplasmic exosome (RNase complex)	8	2	0.42	0.063
19	GO:0035102	PRC1 complex	8	2	0.42	0.063
20	GO:0005840	ribosome	107	10	5.66	0.065
21	GO:0035371	microtubule plus-end	9	2	0.48	0.079
22	GO:0030425	dendrite	10	2	0.53	0.095
23	GO:0005674	transcription factor TFIIF complex	2	1	0.11	0.103
24	GO:0044666	MLL3/4 complex	2	1	0.11	0.103
25	GO:0005879	axonemal microtubule	2	1	0.11	0.103
26	GO:1990745	EARP complex	2	1	0.11	0.103
27	GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	2	1	0.11	0.103
28	GO:0031526	brush border membrane	2	1	0.11	0.103
29	GO:0000120	RNA polymerase I transcription regulator complex	2	1	0.11	0.103
30	GO:0001401	SAM complex	2	1	0.11	0.103
31	GO:0001405	PAM complex, Tim23 associated import motor	2	1	0.11	0.103
32	GO:0032807	DNA ligase IV complex	2	1	0.11	0.103
33	GO:0032809	neuronal cell body membrane	2	1	0.11	0.103
34	GO:0070545	PeBoW complex	2	1	0.11	0.103
35	GO:0017059	serine palmitoyltransferase complex	2	1	0.11	0.103
36	GO:0071439	clathrin complex	2	1	0.11	0.103
37	GO:0005664	nuclear origin of replication recognition complex	2	1	0.11	0.103
38	GO:0000408	EKC/KEOPS complex	2	1	0.11	0.103
39	GO:0000938	GARP complex	2	1	0.11	0.103
40	GO:0008623	CHRAC	2	1	0.11	0.103
41	GO:0043231	intracellular membrane-bounded organelle	2430	135	128.62	0.108
42	GO:0005856	cytoskeleton	249	16	13.18	0.128
43	GO:0032153	cell division site	12	2	0.64	0.130
44	GO:0015935	small ribosomal subunit	34	4	1.8	0.150
45	GO:0005861	troponin complex	3	1	0.16	0.151
46	GO:0030123	AP-3 adaptor complex	3	1	0.16	0.151
47	GO:0071007	U2-type catalytic step 2 spliceosome	3	1	0.16	0.151
48	GO:0038039	G protein-coupled receptor heterodimeric complex	3	1	0.16	0.151
49	GO:0032580	Golgi cisterna membrane	3	1	0.16	0.151
