GO.ID	Description	p.Val
GO:0018023	peptidyl-lysine trimethylation	0.2800
GO:0018026	peptidyl-lysine monomethylation	0.2800
GO:0005997	xylulose metabolic process	0.2800
GO:0018027	peptidyl-lysine dimethylation	0.2800
GO:0043103	hypoxanthine salvage	0.2800
GO:0045199	maintenance of epithelial cell apical/basal polarity	0.2800
GO:0006391	transcription initiation at mitochondrial promoter	0.2800
GO:0032481	positive regulation of type I interferon production	0.2800
GO:0019427	acetyl-CoA biosynthetic process from acetate	0.2800
GO:1905775	negative regulation of DNA helicase activity	0.2800
GO:0043252	sodium-independent organic anion transport	0.2800
GO:0051452	intracellular pH reduction	0.2800
GO:0071140	resolution of mitotic recombination intermediates	0.2800
GO:0006556	S-adenosylmethionine biosynthetic process	0.2800
GO:1901006	ubiquinone-6 biosynthetic process	0.2800
GO:1902977	mitotic DNA replication preinitiation complex assembly	0.2800
GO:1903361	protein localization to basolateral plasma membrane	0.2800
GO:0006528	asparagine metabolic process	0.2800
GO:0070936	protein K48-linked ubiquitination	0.2800
GO:0006542	glutamine biosynthetic process	0.2800
GO:2000001	regulation of DNA damage checkpoint	0.2800
GO:0006532	aspartate biosynthetic process	0.2800
GO:0006538	glutamate catabolic process	0.2800
GO:0036228	protein localization to nuclear inner membrane	0.2800
GO:0008045	motor neuron axon guidance	0.2800
GO:0016188	synaptic vesicle maturation	0.2800
GO:0016121	carotene catabolic process	0.2800
GO:0010165	response to X-ray	0.2800
GO:0007179	transforming growth factor beta receptor signaling pathway	0.2800
GO:0006695	cholesterol biosynthetic process	0.2800
GO:0042262	DNA protection	0.2800
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	0.2800
GO:0035099	hemocyte migration	0.2800
GO:0006420	arginyl-tRNA aminoacylation	0.2800
GO:0006425	glutaminyl-tRNA aminoacylation	0.2800
GO:0006428	isoleucyl-tRNA aminoacylation	0.2800
GO:0070836	caveola assembly	0.2800
GO:0006419	alanyl-tRNA aminoacylation	0.2800
GO:0097037	heme export	0.2800
GO:0006431	methionyl-tRNA aminoacylation	0.2800
GO:0006432	phenylalanyl-tRNA aminoacylation	0.2800
GO:0006670	sphingosine metabolic process	0.2800
GO:0010133	proline catabolic process to glutamate	0.2800
GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	0.2800
GO:0006622	protein targeting to lysosome	0.2800
GO:0035020	regulation of Rac protein signal transduction	0.2800
GO:0006624	vacuolar protein processing	0.2800
GO:0006625	protein targeting to peroxisome	0.2800
GO:0006627	protein processing involved in protein targeting to mitochondrion	0.2800
GO:1903457	lactate catabolic process	0.2800
GO:0016077	sno(s)RNA catabolic process	0.2800
GO:0007089	traversing start control point of mitotic cell cycle	0.2800
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.2800
GO:0106300	protein-DNA covalent cross-linking repair	0.2800
GO:0016260	selenocysteine biosynthetic process	0.2800
GO:0016267	O-glycan processing, core 1	0.2800
GO:0051103	DNA ligation involved in DNA repair	0.2800
GO:0007026	negative regulation of microtubule depolymerization	0.2800
GO:0042795	snRNA transcription by RNA polymerase II	0.2800
