GO.ID	Term	Annotated	Significant	Expected	P_value
88	GO:0030001	metal ion transport	133	6	4.56	0.160
89	GO:0010821	regulation of mitochondrion organization	5	1	0.17	0.160
90	GO:0006646	phosphatidylethanolamine biosynthetic process	5	1	0.17	0.160
91	GO:0006891	intra-Golgi vesicle-mediated transport	5	1	0.17	0.160
92	GO:0008285	negative regulation of cell population proliferation	5	1	0.17	0.160
93	GO:0007528	neuromuscular junction development	5	1	0.17	0.160
94	GO:0045214	sarcomere organization	5	1	0.17	0.160
95	GO:0046500	S-adenosylmethionine metabolic process	5	1	0.17	0.160
96	GO:0006629	lipid metabolic process	211	9	7.24	0.184
97	GO:0006623	protein targeting to vacuole	6	1	0.21	0.189
98	GO:0030968	endoplasmic reticulum unfolded protein response	6	1	0.21	0.189
99	GO:0006013	mannose metabolic process	6	1	0.21	0.189
100	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	6	1	0.21	0.189
