GO.ID	Description	p.Val
GO:0009234	menaquinone biosynthetic process	0.11886
GO:0048011	neurotrophin TRK receptor signaling pathway	0.11886
GO:0046491	L-methylmalonyl-CoA metabolic process	0.11886
GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum	0.11886
GO:1900073	regulation of neuromuscular synaptic transmission	0.11886
GO:0000212	meiotic spindle organization	0.11886
GO:0070189	kynurenine metabolic process	0.11886
GO:0015798	myo-inositol transport	0.11886
GO:0001680	tRNA 3'-terminal CCA addition	0.11886
GO:1901987	regulation of cell cycle phase transition	0.11891
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	0.12167
GO:0006366	transcription by RNA polymerase II	0.13681
GO:0006338	chromatin remodeling	0.13893
GO:0006417	regulation of translation	0.15225
GO:0044782	cilium organization	0.15249
GO:0044772	mitotic cell cycle phase transition	0.15267
GO:0018345	protein palmitoylation	0.15297
GO:0007088	regulation of mitotic nuclear division	0.15309
GO:0015937	coenzyme A biosynthetic process	0.15311
GO:0045214	sarcomere organization	0.15311
GO:0009435	NAD+ biosynthetic process	0.15311
GO:0007021	tubulin complex assembly	0.15311
GO:0050821	protein stabilization	0.15311
GO:0006013	mannose metabolic process	0.15311
GO:0006744	ubiquinone biosynthetic process	0.16315
GO:0042273	ribosomal large subunit biogenesis	0.16924
GO:0009755	hormone-mediated signaling pathway	0.19443
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.19443
GO:0006383	transcription by RNA polymerase III	0.19592
GO:0006446	regulation of translational initiation	0.19743
GO:0045324	late endosome to vacuole transport	0.19800
GO:0006995	cellular response to nitrogen starvation	0.19815
GO:0032366	intracellular sterol transport	0.19815
GO:0030422	siRNA processing	0.19815
GO:0006384	transcription initiation at RNA polymerase III promoter	0.19815
GO:0030001	metal ion transport	0.20073
GO:0007271	synaptic transmission, cholinergic	0.22188
GO:0032446	protein modification by small protein conjugation	0.22308
GO:0009452	7-methylguanosine RNA capping	0.22317
GO:0031647	regulation of protein stability	0.22324
GO:0061025	membrane fusion	0.22329
GO:0006694	steroid biosynthetic process	0.22331
GO:0009312	oligosaccharide biosynthetic process	0.22336
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	0.22336
GO:0048568	embryonic organ development	0.22340
GO:0002183	cytoplasmic translational initiation	0.22353
GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	0.22362
GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.22362
GO:0006784	heme A biosynthetic process	0.22362
GO:0002011	morphogenesis of an epithelial sheet	0.22362
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	0.22362
GO:1904825	protein localization to microtubule plus-end	0.22362
GO:0019346	transsulfuration	0.22362
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	0.22362
GO:2000641	regulation of early endosome to late endosome transport	0.22362
GO:0070212	protein poly-ADP-ribosylation	0.22362
GO:0016332	establishment or maintenance of polarity of embryonic epithelium	0.22362
GO:0051351	positive regulation of ligase activity	0.22362
GO:0007589	body fluid secretion	0.22362
GO:0008612	peptidyl-hypusine biosynthetic process	0.22362
GO:0046104	thymidine metabolic process	0.22362
GO:0016539	intein-mediated protein splicing	0.22362
GO:0036158	outer dynein arm assembly	0.22362
GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	0.22362
GO:0019464	glycine decarboxylation via glycine cleavage system	0.22362
GO:0006393	termination of mitochondrial transcription	0.22362
GO:0006597	spermine biosynthetic process	0.22362
GO:0051460	negative regulation of corticotropin secretion	0.22362
GO:1990592	protein K69-linked ufmylation	0.22362
GO:0070973	protein localization to endoplasmic reticulum exit site	0.22362
GO:0002939	tRNA N1-guanine methylation	0.22362
GO:0008063	Toll signaling pathway	0.22362
GO:0070935	3'-UTR-mediated mRNA stabilization	0.22362
GO:0045104	intermediate filament cytoskeleton organization	0.22362
GO:0045056	transcytosis	0.22362
GO:0055071	manganese ion homeostasis	0.22362
GO:0051646	mitochondrion localization	0.22362
GO:0006501	C-terminal protein lipidation	0.22362
GO:0045041	protein import into mitochondrial intermembrane space	0.22362
GO:0006481	C-terminal protein methylation	0.22362
GO:0042262	DNA protection	0.22362
GO:0035099	hemocyte migration	0.22362
GO:1990481	mRNA pseudouridine synthesis	0.22362
GO:0097272	ammonium homeostasis	0.22362
GO:0006624	vacuolar protein processing	0.22362
GO:0099044	vesicle tethering to endoplasmic reticulum	0.22362
GO:0110155	NAD-cap decapping	0.22362
GO:0009098	L-leucine biosynthetic process	0.22362
GO:0050830	defense response to Gram-positive bacterium	0.22362
GO:0006024	glycosaminoglycan biosynthetic process	0.22362
GO:0006011	UDP-alpha-D-glucose metabolic process	0.22362
GO:0006014	D-ribose metabolic process	0.22362
GO:0110031	negative regulation of G2/MI transition of meiotic cell cycle	0.22362
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	0.22362
GO:0048254	snoRNA localization	0.22362
GO:0045835	negative regulation of meiotic nuclear division	0.22362
GO:0043490	malate-aspartate shuttle	0.22362
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	0.22362
GO:0072488	ammonium transmembrane transport	0.22362
GO:0048210	Golgi vesicle fusion to target membrane	0.22362
GO:0048211	Golgi vesicle docking	0.22362
GO:1900011	negative regulation of corticotropin-releasing hormone receptor activity	0.22362
GO:0031929	TOR signaling	0.22371
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.22377
GO:0055074	calcium ion homeostasis	0.22386
GO:0045333	cellular respiration	0.22512
GO:0008033	tRNA processing	0.24048
GO:0048193	Golgi vesicle transport	0.24112
GO:0031167	rRNA methylation	0.24437
GO:0051480	regulation of cytosolic calcium ion concentration	0.24445
GO:0006491	N-glycan processing	0.24445
GO:0034587	piRNA processing	0.24445
GO:0033314	mitotic DNA replication checkpoint signaling	0.24445
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	0.26127
GO:0006355	regulation of DNA-templated transcription	0.27017
GO:0001934	positive regulation of protein phosphorylation	0.29018
GO:0048278	vesicle docking	0.29025
GO:0007020	microtubule nucleation	0.29058
GO:0031110	regulation of microtubule polymerization or depolymerization	0.29099
GO:0000727	double-strand break repair via break-induced replication	0.29109
GO:0035335	peptidyl-tyrosine dephosphorylation	0.29109
GO:0006303	double-strand break repair via nonhomologous end joining	0.29109
GO:0007218	neuropeptide signaling pathway	0.29109
GO:0016925	protein sumoylation	0.29109
GO:0003333	amino acid transmembrane transport	0.29406
GO:0000413	protein peptidyl-prolyl isomerization	0.29458
GO:0007017	microtubule-based process	0.31498
GO:0007173	epidermal growth factor receptor signaling pathway	0.31530
GO:0045022	early endosome to late endosome transport	0.31564
GO:0016051	carbohydrate biosynthetic process	0.31583
GO:0061817	endoplasmic reticulum-plasma membrane tethering	0.31593
GO:0006750	glutathione biosynthetic process	0.31593
GO:0006999	nuclear pore organization	0.31593
GO:0015910	long-chain fatty acid import into peroxisome	0.31593
GO:0038203	TORC2 signaling	0.31593
GO:0085020	protein K6-linked ubiquitination	0.31593
GO:0015866	ADP transport	0.31593
GO:0015867	ATP transport	0.31593
GO:0035303	regulation of dephosphorylation	0.31593
GO:0045661	regulation of myoblast differentiation	0.31593
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.31593
GO:0015810	aspartate transmembrane transport	0.31593
GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	0.31593
GO:0140673	transcription elongation-coupled chromatin remodeling	0.31593
GO:0061668	mitochondrial ribosome assembly	0.31593
GO:0002949	tRNA threonylcarbamoyladenosine modification	0.31593
GO:0006335	DNA replication-dependent chromatin assembly	0.31593
GO:0051403	stress-activated MAPK cascade	0.31593
GO:0008210	estrogen metabolic process	0.31593
GO:0001736	establishment of planar polarity	0.31593
GO:0097250	mitochondrial respirasome assembly	0.31593
GO:0097037	heme export	0.31593
GO:0008209	androgen metabolic process	0.31593
GO:0006434	seryl-tRNA aminoacylation	0.31593
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	0.31593
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.31593
GO:0042796	snRNA transcription by RNA polymerase III	0.31593
GO:0042760	very long-chain fatty acid catabolic process	0.31593
GO:0098869	cellular oxidant detoxification	0.31593
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	0.31593
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	0.31593
GO:0009099	L-valine biosynthetic process	0.31593
GO:0032204	regulation of telomere maintenance	0.31593
GO:0034389	lipid droplet organization	0.31593
GO:0034551	mitochondrial respiratory chain complex III assembly	0.31593
GO:0006108	malate metabolic process	0.31593
GO:0032781	positive regulation of ATP-dependent activity	0.31593
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	0.31593
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	0.31593
GO:0034501	protein localization to kinetochore	0.31593
GO:0006273	lagging strand elongation	0.31593
GO:0071816	tail-anchored membrane protein insertion into ER membrane	0.31593
GO:1903076	regulation of protein localization to plasma membrane	0.31593
GO:0002115	store-operated calcium entry	0.31593
GO:0070125	mitochondrial translational elongation	0.31593
GO:0000422	autophagy of mitochondrion	0.31723
GO:0009887	animal organ morphogenesis	0.32818
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.32889
GO:0000724	double-strand break repair via homologous recombination	0.33509
