GO.ID	Term	Annotated	Significant	Expected	P_value
90	GO:0070006	metalloaminopeptidase activity	7	1	0.41	0.3424
91	GO:0019901	protein kinase binding	21	2	1.22	0.3469
92	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	21	2	1.22	0.3469
93	GO:0035091	phosphatidylinositol binding	22	2	1.28	0.3683
94	GO:0004252	serine-type endopeptidase activity	22	2	1.28	0.3683
95	GO:0016787	hydrolase activity	464	30	26.94	0.3755
96	GO:0003730	mRNA 3'-UTR binding	8	1	0.46	0.3807
97	GO:0004867	serine-type endopeptidase inhibitor activity	8	1	0.46	0.3807
98	GO:0030276	clathrin binding	8	1	0.46	0.3807
99	GO:0030674	protein-macromolecule adaptor activity	96	7	5.57	0.3874
100	GO:0003676	nucleic acid binding	623	37	36.17	0.3962
