GO.ID	Term	Annotated	Significant	Expected	P_value
56	GO:0034654	nucleobase-containing compound biosynthetic process	765	12	6.62	1.0000
57	GO:1902679	negative regulation of RNA biosynthetic process	60	1	0.52	1.0000
58	GO:0051252	regulation of RNA metabolic process	520	4	4.5	1.0000
59	GO:0030832	regulation of actin filament length	11	1	0.1	1.0000
60	GO:0051253	negative regulation of RNA metabolic process	65	1	0.56	1.0000
61	GO:0030833	regulation of actin filament polymerization	11	1	0.1	1.0000
62	GO:0051254	positive regulation of RNA metabolic process	104	1	0.9	1.0000
63	GO:0030834	regulation of actin filament depolymerization	3	1	0.03	1.0000
64	GO:1901135	carbohydrate derivative metabolic process	181	3	1.57	1.0000
65	GO:0030835	negative regulation of actin filament depolymerization	3	1	0.03	1.0000
66	GO:0050896	response to stimulus	764	4	6.61	1.0000
67	GO:0006996	organelle organization	392	5	3.39	1.0000
68	GO:0009116	nucleoside metabolic process	11	1	0.1	1.0000
69	GO:0009117	nucleotide metabolic process	65	1	0.56	1.0000
70	GO:1901137	carbohydrate derivative biosynthetic process	114	2	0.99	1.0000
71	GO:0030837	negative regulation of actin filament polymerization	4	1	0.03	1.0000
72	GO:0051258	protein polymerization	24	1	0.21	1.0000
73	GO:1902850	microtubule cytoskeleton organization involved in mitosis	25	1	0.22	1.0000
74	GO:0006360	transcription by RNA polymerase I	8	1	0.07	1.0000
75	GO:0009119	ribonucleoside metabolic process	7	1	0.06	1.0000
76	GO:0051259	protein complex oligomerization	13	1	0.11	1.0000
77	GO:0043242	negative regulation of protein-containing complex disassembly	8	1	0.07	1.0000
78	GO:0031333	negative regulation of protein-containing complex assembly	4	1	0.03	1.0000
79	GO:0043244	regulation of protein-containing complex disassembly	12	1	0.1	1.0000
80	GO:0006364	rRNA processing	33	4	0.29	1.0000
81	GO:0097435	supramolecular fiber organization	76	2	0.66	1.0000
82	GO:0006366	transcription by RNA polymerase II	400	3	3.46	1.0000
83	GO:0032787	monocarboxylic acid metabolic process	76	1	0.66	1.0000
84	GO:0016070	RNA metabolic process	755	11	6.53	1.0000
85	GO:0016071	mRNA metabolic process	108	3	0.93	1.0000
86	GO:0016072	rRNA metabolic process	38	4	0.33	1.0000
