GO.ID	Description	p.Val
GO:0005764	lysosome	0.023
GO:0005635	nuclear envelope	0.035
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	0.035
GO:0005615	extracellular space	0.040
GO:0031510	SUMO activating enzyme complex	0.052
GO:0043614	multi-eIF complex	0.052
GO:0034455	t-UTP complex	0.052
GO:0030690	Noc1p-Noc2p complex	0.052
GO:0030691	Noc2p-Noc3p complex	0.052
GO:0034974	Swi5-Swi2 complex	0.052
GO:0005965	protein farnesyltransferase complex	0.052
GO:0033290	eukaryotic 48S preinitiation complex	0.052
GO:0071013	catalytic step 2 spliceosome	0.068
GO:0019005	SCF ubiquitin ligase complex	0.073
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	0.076
GO:0005852	eukaryotic translation initiation factor 3 complex	0.076
GO:0005737	cytoplasm	0.085
GO:0016323	basolateral plasma membrane	0.102
GO:0000923	equatorial microtubule organizing center	0.102
GO:0000164	protein phosphatase type 1 complex	0.102
GO:0015030	Cajal body	0.102
GO:0048179	activin receptor complex	0.102
GO:0055120	striated muscle dense body	0.102
GO:1990131	Gtr1-Gtr2 GTPase complex	0.102
GO:0005953	CAAX-protein geranylgeranyltransferase complex	0.102
GO:0031262	Ndc80 complex	0.102
GO:0002189	ribose phosphate diphosphokinase complex	0.102
GO:0032798	Swi5-Sfr1 complex	0.102
GO:0035859	Seh1-associated complex	0.102
GO:0042995	cell projection	0.103
GO:0016020	membrane	0.107
GO:0005850	eukaryotic translation initiation factor 2 complex	0.148
GO:0033588	elongator holoenzyme complex	0.148
GO:0034388	Pwp2p-containing subcomplex of 90S preribosome	0.148
GO:0030687	preribosome, large subunit precursor	0.162
GO:0005851	eukaryotic translation initiation factor 2B complex	0.193
GO:0031985	Golgi cisterna	0.193
GO:0043240	Fanconi anaemia nuclear complex	0.193
GO:0000930	gamma-tubulin complex	0.193
GO:0071004	U2-type prespliceosome	0.193
GO:0072669	tRNA-splicing ligase complex	0.193
GO:0005634	nucleus	0.207
GO:0008250	oligosaccharyltransferase complex	0.235
GO:0031080	nuclear pore outer ring	0.235
GO:0005874	microtubule	0.239
GO:0072546	EMC complex	0.275
GO:0000815	ESCRT III complex	0.275
GO:0030141	secretory granule	0.275
GO:0005685	U1 snRNP	0.275
GO:0005881	cytoplasmic microtubule	0.313
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	0.313
GO:0005669	transcription factor TFIID complex	0.313
GO:0005680	anaphase-promoting complex	0.313
GO:0005783	endoplasmic reticulum	0.343
GO:0000922	spindle pole	0.349
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	0.349
GO:0005814	centriole	0.349
GO:0008180	COP9 signalosome	0.349
GO:0031965	nuclear membrane	0.349
GO:0032040	small-subunit processome	0.378
GO:0005666	RNA polymerase III complex	0.383
GO:0031012	extracellular matrix	0.397
GO:0005730	nucleolus	0.402
GO:0005684	U2-type spliceosomal complex	0.413
GO:0031519	PcG protein complex	0.415
GO:0005771	multivesicular body	0.415
GO:0055037	recycling endosome	0.475
GO:0005776	autophagosome	0.475
GO:0030424	axon	0.502
GO:0030686	90S preribosome	0.572
GO:0016592	mediator complex	0.576
GO:0000407	phagophore assembly site	0.576
GO:0005770	late endosome	0.597
GO:0005741	mitochondrial outer membrane	0.620
GO:0005778	peroxisomal membrane	0.620
GO:0005576	extracellular region	0.625
GO:0005938	cell cortex	0.659
GO:0031410	cytoplasmic vesicle	0.661
GO:0031201	SNARE complex	0.676
GO:0071011	precatalytic spliceosome	0.676
GO:0000139	Golgi membrane	0.693
GO:0005813	centrosome	0.753
GO:0005768	endosome	0.821
GO:0005856	cytoskeleton	0.849
GO:0005667	transcription regulator complex	0.850
GO:0005829	cytosol	0.859
GO:0005789	endoplasmic reticulum membrane	0.891
GO:0005886	plasma membrane	0.931
GO:0005654	nucleoplasm	0.976
GO:0005739	mitochondrion	0.999
GO:0045178	basal part of cell	1.000
GO:0030532	small nuclear ribonucleoprotein complex	1.000
GO:0099512	supramolecular fiber	1.000
GO:0140168	nuclear ribonucleoprotein granule	1.000
GO:0099513	polymeric cytoskeletal fiber	1.000
GO:0031461	cullin-RING ubiquitin ligase complex	1.000
GO:0000785	chromatin	1.000
GO:0043226	organelle	1.000
GO:0005643	nuclear pore	1.000
GO:0043227	membrane-bounded organelle	1.000
