GO.ID	Term	Annotated	Significant	Expected	P_value
89	GO:0046835	carbohydrate phosphorylation	3	1	0.14	0.1339
90	GO:0006108	malate metabolic process	3	1	0.14	0.1339
91	GO:0032781	positive regulation of ATP-dependent activity	3	1	0.14	0.1339
92	GO:0055085	transmembrane transport	449	23	21.01	0.1474
93	GO:0042981	regulation of apoptotic process	38	4	1.78	0.1528
94	GO:0009408	response to heat	16	2	0.75	0.1704
95	GO:0051260	protein homooligomerization	16	2	0.75	0.1704
96	GO:0019941	modification-dependent protein catabolic process	186	11	8.7	0.1735
97	GO:0046839	phospholipid dephosphorylation	11	2	0.51	0.1740
98	GO:0033260	nuclear DNA replication	15	2	0.7	0.1742
99	GO:0000423	mitophagy	4	1	0.19	0.1744
100	GO:0002115	store-operated calcium entry	4	1	0.19	0.1744
