GO.ID	Description	p.Val
GO:0015886	heme transport	0.0063
GO:0042276	error-prone translesion synthesis	0.0199
GO:0008543	fibroblast growth factor receptor signaling pathway	0.0199
GO:0007160	cell-matrix adhesion	0.0204
GO:0016579	protein deubiquitination	0.0212
GO:0006909	phagocytosis	0.0465
GO:0006670	sphingosine metabolic process	0.0466
GO:0050801	monoatomic ion homeostasis	0.0469
GO:0016310	phosphorylation	0.0492
