GO.ID	Description	p.Val
GO:0015183	L-aspartate transmembrane transporter activity	0.0029
GO:0030145	manganese ion binding	0.0041
GO:0031369	translation initiation factor binding	0.0189
GO:0070006	metalloaminopeptidase activity	0.0370
GO:0005313	L-glutamate transmembrane transporter activity	0.0382
GO:0042805	actinin binding	0.0542
GO:0004449	isocitrate dehydrogenase (NAD+) activity	0.0543
GO:0071916	dipeptide transmembrane transporter activity	0.0543
GO:0004053	arginase activity	0.0543
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	0.0543
GO:0120230	recombinase activator activity	0.0543
GO:0004757	sepiapterin reductase (NADP+) activity	0.0543
GO:0052906	tRNA (guanine(37)-N1)-methyltransferase activity	0.0543
GO:0017128	phospholipid scramblase activity	0.0543
GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.0543
GO:0004019	adenylosuccinate synthase activity	0.0543
GO:0050577	GDP-L-fucose synthase activity	0.0543
GO:0009039	urease activity	0.0543
GO:0060072	large conductance calcium-activated potassium channel activity	0.0543
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	0.0543
GO:0004352	glutamate dehydrogenase (NAD+) activity	0.0543
GO:0015292	uniporter activity	0.0543
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	0.0543
GO:0019870	potassium channel inhibitor activity	0.0543
GO:0071164	RNA cap trimethylguanosine synthase activity	0.0543
GO:0010309	acireductone dioxygenase [iron(II)-requiring] activity	0.0543
GO:0008897	holo-[acyl-carrier-protein] synthase activity	0.0543
GO:0008327	methyl-CpG binding	0.0543
GO:0106050	tRNA 2'-O-methyltransferase activity	0.0543
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	0.0543
GO:0004100	chitin synthase activity	0.0543
GO:0004105	choline-phosphate cytidylyltransferase activity	0.0543
GO:0004347	glucose-6-phosphate isomerase activity	0.0543
GO:0004613	phosphoenolpyruvate carboxykinase (GTP) activity	0.0543
GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	0.0543
GO:0008307	structural constituent of muscle	0.0543
GO:0047952	glycerol-3-phosphate dehydrogenase [NAD(P)+] activity	0.0543
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	0.0543
GO:0050104	L-gulonate 3-dehydrogenase activity	0.0543
GO:0004821	histidine-tRNA ligase activity	0.0543
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	0.0543
GO:0004496	mevalonate kinase activity	0.0543
GO:0035237	corazonin receptor activity	0.0543
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	0.0543
GO:0001222	transcription corepressor binding	0.0543
GO:0047938	glucose-6-phosphate 1-epimerase activity	0.0543
GO:0008453	alanine-glyoxylate transaminase activity	0.0543
GO:0005457	GDP-fucose transmembrane transporter activity	0.0543
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	0.0543
GO:0003923	GPI-anchor transamidase activity	0.0543
GO:0070991	medium-chain fatty acyl-CoA dehydrogenase activity	0.0543
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity	0.0543
GO:0106370	protein-L-histidine N-pros-methyltransferase activity	0.0543
GO:0004423	iduronate-2-sulfatase activity	0.0543
GO:0003937	IMP cyclohydrolase activity	0.0543
GO:0017077	oxidative phosphorylation uncoupler activity	0.0543
GO:0046570	methylthioribulose 1-phosphate dehydratase activity	0.0543
GO:0004092	carnitine O-acetyltransferase activity	0.0543
GO:0004222	metalloendopeptidase activity	0.0601
GO:0000287	magnesium ion binding	0.0755
GO:0051287	NAD binding	0.0912
GO:0003743	translation initiation factor activity	0.0931
GO:0003684	damaged DNA binding	0.1026
GO:0004864	protein phosphatase inhibitor activity	0.1055
GO:0015645	fatty acid ligase activity	0.1056
GO:0035198	miRNA binding	0.1057
GO:0061928	glutathione specific gamma-glutamylcyclotransferase activity	0.1057
GO:0035014	phosphatidylinositol 3-kinase regulator activity	0.1057
GO:0004588	orotate phosphoribosyltransferase activity	0.1057
GO:0042781	3'-tRNA processing endoribonuclease activity	0.1057
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	0.1057
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	0.1057
GO:0004084	branched-chain-amino-acid transaminase activity	0.1057
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	0.1057
GO:0016361	activin receptor activity, type I	0.1057
GO:0070095	fructose-6-phosphate binding	0.1057
GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	0.1057
GO:0001729	ceramide kinase activity	0.1057
GO:0000035	acyl binding	0.1057
GO:0000036	acyl carrier activity	0.1057
GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	0.1057
GO:0008176	tRNA (guanine(46)-N7)-methyltransferase activity	0.1057
GO:0004359	glutaminase activity	0.1057
GO:0004321	fatty-acyl-CoA synthase activity	0.1057
GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity	0.1057
GO:0005332	gamma-aminobutyric acid:sodium:chloride symporter activity	0.1057
GO:0031849	olfactory receptor binding	0.1057
GO:0016971	flavin-dependent sulfhydryl oxidase activity	0.1057
GO:0003872	6-phosphofructokinase activity	0.1057
GO:0004817	cysteine-tRNA ligase activity	0.1057
GO:0034246	mitochondrial transcription factor activity	0.1057
GO:0010945	coenzyme A diphosphatase activity	0.1057
GO:0046920	alpha-(1->3)-fucosyltransferase activity	0.1057
GO:0004830	tryptophan-tRNA ligase activity	0.1057
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	0.1057
GO:0004590	orotidine-5'-phosphate decarboxylase activity	0.1057
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	0.1057
GO:1990446	U1 snRNP binding	0.1057
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.1063
GO:0008168	methyltransferase activity	0.1135
GO:0042803	protein homodimerization activity	0.1357
GO:0008237	metallopeptidase activity	0.1506
GO:0016772	transferase activity, transferring phosphorus-containing groups	0.1521
GO:0005215	transporter activity	0.1543
GO:0050479	glyceryl-ether monooxygenase activity	0.1543
GO:1990756	ubiquitin-like ligase-substrate adaptor activity	0.1543
GO:0005536	D-glucose binding	0.1543
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	0.1543
GO:0048185	activin binding	0.1543
GO:0008508	bile acid:sodium symporter activity	0.1543
GO:0004749	ribose phosphate diphosphokinase activity	0.1543
