GO.ID	Term	Annotated	Significant	Expected	P_value
94	GO:0071786	endoplasmic reticulum tubular network organization	3	2	1	0.258
95	GO:1904294	positive regulation of ERAD pathway	3	2	1	0.258
96	GO:0043171	peptide catabolic process	3	2	1	0.258
97	GO:0000492	box C/D snoRNP assembly	3	2	1	0.258
98	GO:0046655	folic acid metabolic process	3	2	1	0.258
99	GO:0009411	response to UV	3	2	1	0.258
100	GO:0032482	Rab protein signal transduction	3	2	1	0.258
101	GO:0006729	tetrahydrobiopterin biosynthetic process	3	2	1	0.258
102	GO:0036065	fucosylation	3	2	1	0.258
103	GO:0009113	purine nucleobase biosynthetic process	3	2	1	0.258
104	GO:0007179	transforming growth factor beta receptor signaling pathway	3	2	1	0.258
105	GO:0016139	glycoside catabolic process	3	2	1	0.258
106	GO:0045039	protein insertion into mitochondrial inner membrane	3	2	1	0.258
107	GO:0007283	spermatogenesis	3	2	1	0.258
108	GO:0101030	tRNA-guanine transglycosylation	3	2	1	0.258
109	GO:0043001	Golgi to plasma membrane protein transport	3	2	1	0.258
110	GO:0045047	protein targeting to ER	14	5	4.65	0.258
111	GO:0006473	protein acetylation	9	3	2.99	0.258
112	GO:0051726	regulation of cell cycle	59	23	19.6	0.284
113	GO:0030148	sphingolipid biosynthetic process	21	10	6.98	0.285
114	GO:0042761	very long-chain fatty acid biosynthetic process	11	5	3.65	0.286
115	GO:0006508	proteolysis	183	58	60.8	0.296
116	GO:0000724	double-strand break repair via homologous recombination	22	9	7.31	0.306
117	GO:0016485	protein processing	17	9	5.65	0.316
118	GO:0006469	negative regulation of protein kinase activity	10	6	3.32	0.316
119	GO:0022008	neurogenesis	38	15	12.63	0.316
120	GO:0007411	axon guidance	8	4	2.66	0.317
121	GO:0016925	protein sumoylation	6	3	1.99	0.317
122	GO:0032222	regulation of synaptic transmission, cholinergic	6	3	1.99	0.317
123	GO:1903818	positive regulation of voltage-gated potassium channel activity	6	3	1.99	0.317
124	GO:0034975	protein folding in endoplasmic reticulum	6	3	1.99	0.317
125	GO:0030431	sleep	6	3	1.99	0.317
126	GO:0035329	hippo signaling	6	3	1.99	0.317
127	GO:0006260	DNA replication	33	9	10.96	0.319
128	GO:0016070	RNA metabolic process	667	237	221.62	0.325
129	GO:0006665	sphingolipid metabolic process	28	16	9.3	0.330
130	GO:0030149	sphingolipid catabolic process	6	5	1.99	0.331
131	GO:0000725	recombinational repair	23	10	7.64	0.332
132	GO:0035592	establishment of protein localization to extracellular region	8	5	2.66	0.332
133	GO:0006730	one-carbon metabolic process	5	4	1.66	0.332
134	GO:0016125	sterol metabolic process	6	4	1.99	0.332
135	GO:0072331	signal transduction by p53 class mediator	3	3	1	0.332
136	GO:0006434	seryl-tRNA aminoacylation	3	3	1	0.332
137	GO:0006084	acetyl-CoA metabolic process	3	3	1	0.332
138	GO:0018022	peptidyl-lysine methylation	4	3	1.33	0.332
139	GO:0048699	generation of neurons	29	11	9.64	0.332
140	GO:0030162	regulation of proteolysis	17	7	5.65	0.332
141	GO:0035303	regulation of dephosphorylation	2	2	0.66	0.332
142	GO:0006517	protein deglycosylation	2	2	0.66	0.332
143	GO:0008203	cholesterol metabolic process	2	2	0.66	0.332
144	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	2	2	0.66	0.332
145	GO:0030330	DNA damage response, signal transduction by p53 class mediator	2	2	0.66	0.332
146	GO:0042278	purine nucleoside metabolic process	6	3	1.99	0.332
147	GO:0048568	embryonic organ development	3	2	1	0.332
148	GO:0006670	sphingosine metabolic process	3	2	1	0.332
149	GO:0051403	stress-activated MAPK cascade	3	2	1	0.332
150	GO:0030258	lipid modification	19	7	6.31	0.332
151	GO:0006829	zinc ion transport	10	4	3.32	0.332
152	GO:0050919	negative chemotaxis	1	1	0.33	0.332
153	GO:0051560	mitochondrial calcium ion homeostasis	1	1	0.33	0.332
154	GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	1	1	0.33	0.332
155	GO:0006597	spermine biosynthetic process	1	1	0.33	0.332
156	GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	1	1	0.33	0.332
157	GO:1902979	mitotic DNA replication termination	1	1	0.33	0.332
158	GO:1903457	lactate catabolic process	1	1	0.33	0.332
159	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	1	1	0.33	0.332
160	GO:0006564	L-serine biosynthetic process	1	1	0.33	0.332
161	GO:0006569	tryptophan catabolic process	1	1	0.33	0.332
162	GO:0001561	fatty acid alpha-oxidation	1	1	0.33	0.332
163	GO:0055129	L-proline biosynthetic process	1	1	0.33	0.332
164	GO:0032233	positive regulation of actin filament bundle assembly	1	1	0.33	0.332
165	GO:0006542	glutamine biosynthetic process	1	1	0.33	0.332
166	GO:1990481	mRNA pseudouridine synthesis	1	1	0.33	0.332
167	GO:0006532	aspartate biosynthetic process	1	1	0.33	0.332
168	GO:0006533	aspartate catabolic process	1	1	0.33	0.332
169	GO:0006538	glutamate catabolic process	1	1	0.33	0.332
170	GO:0002011	morphogenesis of an epithelial sheet	1	1	0.33	0.332
171	GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	1	1	0.33	0.332
