GO.ID	Description	p.Val
GO:0016311	dephosphorylation	0.012
GO:0046294	formaldehyde catabolic process	0.012
GO:0010992	ubiquitin recycling	0.012
GO:0042795	snRNA transcription by RNA polymerase II	0.012
GO:0031175	neuron projection development	0.012
GO:0032259	methylation	0.036
GO:0034599	cellular response to oxidative stress	0.037
GO:0009408	response to heat	0.037
GO:0009249	protein lipoylation	0.037
GO:0019433	triglyceride catabolic process	0.037
GO:0042796	snRNA transcription by RNA polymerase III	0.037
GO:0051289	protein homotetramerization	0.037
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.037
GO:0006006	glucose metabolic process	0.037
GO:0006364	rRNA processing	0.041
GO:0006357	regulation of transcription by RNA polymerase II	0.043
GO:0006334	nucleosome assembly	0.045
GO:0007155	cell adhesion	0.076
GO:0042273	ribosomal large subunit biogenesis	0.076
GO:0006302	double-strand break repair	0.086
GO:0045165	cell fate commitment	0.110
GO:0008654	phospholipid biosynthetic process	0.110
GO:0090141	positive regulation of mitochondrial fission	0.110
GO:0006465	signal peptide processing	0.110
GO:0035999	tetrahydrofolate interconversion	0.110
GO:0034063	stress granule assembly	0.110
GO:0006869	lipid transport	0.110
GO:0050684	regulation of mRNA processing	0.110
GO:0009214	cyclic nucleotide catabolic process	0.110
GO:0033314	mitotic DNA replication checkpoint signaling	0.110
GO:0006565	L-serine catabolic process	0.110
GO:0032958	inositol phosphate biosynthetic process	0.110
GO:0032979	protein insertion into mitochondrial inner membrane from matrix	0.110
GO:0006513	protein monoubiquitination	0.110
GO:0050708	regulation of protein secretion	0.110
GO:0019264	glycine biosynthetic process from serine	0.110
GO:0008286	insulin receptor signaling pathway	0.110
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	0.110
GO:0006421	asparaginyl-tRNA aminoacylation	0.110
GO:0097222	mitochondrial mRNA polyadenylation	0.110
GO:0006408	snRNA export from nucleus	0.110
GO:0070158	mitochondrial seryl-tRNA aminoacylation	0.110
GO:0006108	malate metabolic process	0.110
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	0.110
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.110
GO:0006226	dUMP biosynthetic process	0.110
GO:0019556	L-histidine catabolic process to glutamate and formamide	0.110
GO:0036261	7-methylguanosine cap hypermethylation	0.110
GO:0006798	polyphosphate catabolic process	0.110
GO:0018023	peptidyl-lysine trimethylation	0.110
GO:0046477	glycosylceramide catabolic process	0.110
GO:0071542	dopaminergic neuron differentiation	0.110
GO:0045943	positive regulation of transcription by RNA polymerase I	0.110
GO:0006747	FAD biosynthetic process	0.110
GO:0006850	mitochondrial pyruvate transmembrane transport	0.110
GO:0048013	ephrin receptor signaling pathway	0.110
GO:0006352	DNA-templated transcription initiation	0.110
GO:0034976	response to endoplasmic reticulum stress	0.111
GO:0046907	intracellular transport	0.116
GO:0006486	protein glycosylation	0.149
GO:0006412	translation	0.149
GO:0090630	activation of GTPase activity	0.171
GO:0045944	positive regulation of transcription by RNA polymerase II	0.173
GO:0000398	mRNA splicing, via spliceosome	0.185
GO:0009058	biosynthetic process	0.187
GO:0033617	mitochondrial cytochrome c oxidase assembly	0.208
GO:0019432	triglyceride biosynthetic process	0.208
GO:0000028	ribosomal small subunit assembly	0.208
GO:0032366	intracellular sterol transport	0.208
GO:0051923	sulfation	0.208
GO:1905515	non-motile cilium assembly	0.208
GO:0060395	SMAD protein signal transduction	0.208
GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.211
GO:0046513	ceramide biosynthetic process	0.211
GO:0016567	protein ubiquitination	0.227
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.238
GO:0006820	monoatomic anion transport	0.257
GO:0007015	actin filament organization	0.257
GO:0001510	RNA methylation	0.257
GO:0006360	transcription by RNA polymerase I	0.257
GO:0030497	fatty acid elongation	0.257
GO:0009452	7-methylguanosine RNA capping	0.257
GO:2000272	negative regulation of signaling receptor activity	0.257
GO:0009051	pentose-phosphate shunt, oxidative branch	0.258
GO:0000056	ribosomal small subunit export from nucleus	0.258
GO:0000012	single strand break repair	0.258
GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	0.258
GO:0070536	protein K63-linked deubiquitination	0.258
GO:0032781	positive regulation of ATP-dependent activity	0.258
GO:0090110	COPII-coated vesicle cargo loading	0.258
GO:0006491	N-glycan processing	0.258
GO:0035269	protein O-linked mannosylation	0.258
GO:0008053	mitochondrial fusion	0.258
GO:0071786	endoplasmic reticulum tubular network organization	0.258
GO:1904294	positive regulation of ERAD pathway	0.258
GO:0043171	peptide catabolic process	0.258
GO:0000492	box C/D snoRNP assembly	0.258
GO:0046655	folic acid metabolic process	0.258
GO:0009411	response to UV	0.258
GO:0032482	Rab protein signal transduction	0.258
GO:0006729	tetrahydrobiopterin biosynthetic process	0.258
GO:0036065	fucosylation	0.258
GO:0009113	purine nucleobase biosynthetic process	0.258
GO:0007179	transforming growth factor beta receptor signaling pathway	0.258
GO:0016139	glycoside catabolic process	0.258
GO:0045039	protein insertion into mitochondrial inner membrane	0.258
GO:0007283	spermatogenesis	0.258
GO:0101030	tRNA-guanine transglycosylation	0.258
GO:0043001	Golgi to plasma membrane protein transport	0.258
GO:0045047	protein targeting to ER	0.258
GO:0006473	protein acetylation	0.258
GO:0051726	regulation of cell cycle	0.284
GO:0030148	sphingolipid biosynthetic process	0.285
GO:0042761	very long-chain fatty acid biosynthetic process	0.286
GO:0006508	proteolysis	0.296
GO:0000724	double-strand break repair via homologous recombination	0.306
GO:0016485	protein processing	0.316
GO:0006469	negative regulation of protein kinase activity	0.316
GO:0022008	neurogenesis	0.316
GO:0007411	axon guidance	0.317
GO:0016925	protein sumoylation	0.317
GO:0032222	regulation of synaptic transmission, cholinergic	0.317
GO:1903818	positive regulation of voltage-gated potassium channel activity	0.317
GO:0034975	protein folding in endoplasmic reticulum	0.317
GO:0030431	sleep	0.317
GO:0035329	hippo signaling	0.317
GO:0006260	DNA replication	0.319
GO:0016070	RNA metabolic process	0.325
GO:0006665	sphingolipid metabolic process	0.330
GO:0030149	sphingolipid catabolic process	0.331
GO:0000725	recombinational repair	0.332
GO:0035592	establishment of protein localization to extracellular region	0.332
GO:0006730	one-carbon metabolic process	0.332
GO:0016125	sterol metabolic process	0.332
GO:0072331	signal transduction by p53 class mediator	0.332
GO:0006434	seryl-tRNA aminoacylation	0.332
GO:0006084	acetyl-CoA metabolic process	0.332
GO:0018022	peptidyl-lysine methylation	0.332
GO:0048699	generation of neurons	0.332
GO:0030162	regulation of proteolysis	0.332
GO:0035303	regulation of dephosphorylation	0.332
GO:0006517	protein deglycosylation	0.332
GO:0008203	cholesterol metabolic process	0.332
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	0.332
GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.332
GO:0042278	purine nucleoside metabolic process	0.332
GO:0048568	embryonic organ development	0.332
GO:0006670	sphingosine metabolic process	0.332
GO:0051403	stress-activated MAPK cascade	0.332
GO:0030258	lipid modification	0.332
GO:0006829	zinc ion transport	0.332
GO:0050919	negative chemotaxis	0.332
GO:0051560	mitochondrial calcium ion homeostasis	0.332
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	0.332
GO:0006597	spermine biosynthetic process	0.332
GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	0.332
GO:1902979	mitotic DNA replication termination	0.332
GO:1903457	lactate catabolic process	0.332
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.332
GO:0006564	L-serine biosynthetic process	0.332
GO:0006569	tryptophan catabolic process	0.332
GO:0001561	fatty acid alpha-oxidation	0.332
GO:0055129	L-proline biosynthetic process	0.332
GO:0032233	positive regulation of actin filament bundle assembly	0.332
GO:0006542	glutamine biosynthetic process	0.332
